File Created: 	2022-04-26 14:32:02	

	
Times	TC0	TC1	TC2	TC3	TC4	TC5	TC6	TC7	TC8	TC9	TC10	TC11	TC12	TC13	TC14	TC15	aP-µsoot	test	dP1-Fuji	dP1-blå	aP5-bDPF	dP3-DPF	aP1-DMS	aP5-dil	AI3_0	AI3_1	AI3_2	AI3_3	AI3_4	AI3_5	AI3_6	AI3_7	Dpgrön	tmp2	tmp3	tmp4	AI4_0	AI4_1	AI4_2	AI4_3	co	co2	NO	NOx	AI5_0	AI5_1	AI5_2	AI5_3	MFC1 Set Val[mln/min]\t	MFC2 Set Val[mln/min]\t	MFC3 Set Val[mln/min]\t	MFC4 Set Val[mln/min]\t	MFC5 Set Val[mln/min]\t	MFC1 Act Val[mln/min]	MFC2 Act Val[mln/min]	MFC3 Act Val[mln/min]	MFC4 Act Val[mln/min]	MFC5 Act Val[mln/min]	Temp SP	Temp PV	co2 M	co M	
1,09940E+1	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	-1,25004E+0	-0,00000E+0	-4,69553E-1	2,25047E-4	-9,99969E-2	-1,25016E-1	-1,27552E+0	-1,80226E+0	-5,87056E-7	-2,37941E-7	3,76515E-3	4,12179E-3	1,22266E-7	-5,24994E-7	-1,76236E-7	-5,02972E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,97250E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,92000E-2	-1,17000E+2
1,19940E+1	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	-1,25000E+0	-0,00000E+0	-4,57158E-1	2,34303E-4	-1,00013E-1	-1,24996E-1	-1,27548E+0	-1,80226E+0	6,86980E-8	-5,65892E-7	3,76581E-3	4,12474E-3	-5,33860E-7	1,31194E-7	4,80096E-7	-5,02972E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,97563E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,92000E-2	-1,17000E+2
1,29940E+1	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	-1,25002E+0	-0,00000E+0	1,36494E+0	2,36360E-4	-9,99969E-2	-1,24986E-1	-1,27552E+0	-1,80197E+0	-2,59179E-7	-5,65892E-7	3,86222E-3	4,12540E-3	1,22266E-7	4,59288E-7	-1,76236E-7	1,53370E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,98063E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,92000E-2	-1,17000E+2
1,39940E+1	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	-1,25000E+0	-0,00000E+0	9,31109E-1	2,52814E-4	-9,99969E-2	-1,25016E-1	-1,27548E+0	-1,80197E+0	6,86980E-8	-5,65892E-7	3,83927E-3	4,13065E-3	1,22266E-7	-5,24994E-7	4,80096E-7	1,53370E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,98875E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,93000E-2	-1,17000E+2
1,49940E+1	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	-1,25002E+0	0,00000E+0	-1,09291E-2	2,27104E-4	-9,99887E-2	-1,25006E-1	-1,27552E+0	-1,80212E+0	-2,59179E-7	4,17961E-7	3,78942E-3	4,12245E-3	4,50329E-7	-1,96900E-7	-1,76236E-7	-1,74801E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99250E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,93000E-2	-1,17000E+2
1,59940E+1	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	2,30996E+3	-1,25006E+0	0,00000E+0	6,15031E-1	2,44587E-4	-1,00005E-1	-1,24996E-1	-1,27550E+0	-1,80212E+0	-9,14933E-7	9,00100E-8	3,82254E-3	4,12802E-3	-2,05797E-7	1,31194E-7	1,51930E-7	-1,74801E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99438E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,93000E-2	-1,17000E+2
1,69950E+1	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	-1,24995E+0	-0,00000E+0	-6,12098E-1	2,15792E-4	-9,99887E-2	-1,25016E-1	-1,27550E+0	-1,80183E+0	7,24452E-7	-5,65892E-7	3,75761E-3	4,11884E-3	4,50329E-7	-5,24994E-7	1,51930E-7	4,81541E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99813E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,93000E-2	-1,17000E+2
1,79950E+1	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	-1,25010E+0	-0,00000E+0	-1,25665E+0	2,49729E-4	-9,99969E-2	-1,25016E-1	-1,27552E+0	-1,80183E+0	-1,57069E-6	-5,65892E-7	3,72351E-3	4,12966E-3	1,22266E-7	-5,24994E-7	-1,76236E-7	4,81541E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99813E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,93000E-2	-1,17000E+2
1,89960E+1	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	-1,25002E+0	-0,00000E+0	-6,36889E-1	2,47672E-4	-1,00013E-1	-1,24986E-1	-1,27552E+0	-1,80197E+0	-2,59179E-7	-5,65892E-7	3,75630E-3	4,12901E-3	-5,33860E-7	4,59288E-7	-1,76236E-7	1,53370E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	8,98045E-2	1,04645E+1	1,03277E+1	1,04550E+1	8,98045E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99938E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,93000E-2	-1,17000E+2
1,99960E+1	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	-1,25000E+0	0,00000E+0	5,96438E-1	2,31218E-4	-9,99887E-2	-1,25006E-1	-1,27552E+0	-1,80183E+0	6,86980E-8	9,00100E-8	3,82156E-3	4,12376E-3	4,50329E-7	-1,96900E-7	-1,76236E-7	4,81541E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99938E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,93000E-2	-1,17000E+2
2,09960E+1	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	-1,25002E+0	-0,00000E+0	-1,59672E-1	2,48700E-4	-1,00013E-1	-1,24996E-1	-1,27546E+0	-1,80197E+0	-2,59179E-7	-2,37941E-7	3,78155E-3	4,12934E-3	-5,33860E-7	1,31194E-7	8,08262E-7	1,53370E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,93000E-2	-1,17000E+2
2,19960E+1	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	-1,25000E+0	0,00000E+0	5,28264E-1	2,38416E-4	-9,99969E-2	-1,24996E-1	-1,27554E+0	-1,80183E+0	6,86980E-8	4,17961E-7	3,81795E-3	4,12605E-3	1,22266E-7	1,31194E-7	-5,04402E-7	4,81541E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99938E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,93000E-2	-1,17000E+2
2,29960E+1	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	2,30998E+3	-1,25000E+0	0,00000E+0	-1,93219E+0	2,45615E-4	-1,00005E-1	-1,25006E-1	-1,27550E+0	-1,80183E+0	6,86980E-8	9,00100E-8	3,68776E-3	4,12835E-3	-2,05797E-7	-1,96900E-7	1,51930E-7	4,81541E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99875E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,94000E-2	-1,17200E+2
2,39960E+1	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	-1,25002E+0	-0,00000E+0	1,92893E+0	2,34303E-4	-1,00005E-1	-1,24986E-1	-1,27552E+0	-1,80212E+0	-2,59179E-7	-2,37941E-7	3,89207E-3	4,12474E-3	-2,05797E-7	4,59288E-7	-1,76236E-7	-1,74801E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	-4,91720E-3	1,04645E+1	1,03277E+1	1,04550E+1	-4,91720E-5	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99938E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,94000E-2	-1,17000E+2
2,49970E+1	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	2,30997E+3	-1,25000E+0	-0,00000E+0	-3,27008E-1	2,25047E-4	-9,99969E-2	-1,25027E-1	-1,27548E+0	-1,80226E+0	6,86980E-8	-2,37941E-7	3,77270E-3	4,12179E-3	1,22266E-7	-8,53088E-7	4,80096E-7	-5,02972E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	-4,91720E-3	1,04645E+1	1,03277E+1	1,04550E+1	-4,91720E-5	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99938E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,95000E-2	-1,17200E+2
