File Created: 	2022-04-26 13:44:24	

	
Times	TC0	TC1	TC2	TC3	TC4	TC5	TC6	TC7	TC8	TC9	TC10	TC11	TC12	TC13	TC14	TC15	aP-µsoot	test	dP1-Fuji	dP1-blå	aP5-bDPF	dP3-DPF	aP1-DMS	aP5-dil	AI3_0	AI3_1	AI3_2	AI3_3	AI3_4	AI3_5	AI3_6	AI3_7	Dpgrön	tmp2	tmp3	tmp4	AI4_0	AI4_1	AI4_2	AI4_3	co	co2	NO	NOx	AI5_0	AI5_1	AI5_2	AI5_3	MFC1 Set Val[mln/min]\t	MFC2 Set Val[mln/min]\t	MFC3 Set Val[mln/min]\t	MFC4 Set Val[mln/min]\t	MFC5 Set Val[mln/min]\t	MFC1 Act Val[mln/min]	MFC2 Act Val[mln/min]	MFC3 Act Val[mln/min]	MFC4 Act Val[mln/min]	MFC5 Act Val[mln/min]	Temp SP	Temp PV	co2 M	co M	
1,09900E+1	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	-1,25002E+0	-0,00000E+0	-4,32367E-1	2,27104E-4	-1,00005E-1	-1,24996E-1	-1,27554E+0	-1,80197E+0	-2,59179E-7	-2,37941E-7	3,76712E-3	4,12245E-3	-2,05797E-7	1,31194E-7	-5,04402E-7	1,53370E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,98625E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	2,70000E-2	-1,13000E+2
1,19910E+1	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	-1,25002E+0	-0,00000E+0	2,80359E-1	2,45615E-4	-1,00005E-1	-1,25016E-1	-1,27552E+0	-1,80226E+0	-2,59179E-7	-2,37941E-7	3,80483E-3	4,12835E-3	-2,05797E-7	-5,24994E-7	-1,76236E-7	-5,02972E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,98750E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	2,94000E-2	-1,13000E+2
1,29910E+1	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	2,30965E+3	-1,25004E+0	-0,00000E+0	1,21000E+0	2,43558E-4	-1,00013E-1	-1,24986E-1	-1,27552E+0	-1,80197E+0	-5,87056E-7	-5,65892E-7	3,85403E-3	4,12770E-3	-5,33860E-7	4,59288E-7	-1,76236E-7	1,53370E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99375E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	3,19000E-2	-1,13000E+2
1,39910E+1	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	-1,25002E+0	-0,00000E+0	-1,16988E+0	2,19906E-4	-1,00013E-1	-1,25006E-1	-1,27550E+0	-1,80212E+0	-2,59179E-7	-5,65892E-7	3,72810E-3	4,12015E-3	-5,33860E-7	-1,96900E-7	1,51930E-7	-1,74801E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99625E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	3,43000E-2	-1,13000E+2
1,49910E+1	2,30964E+3	2,30964E+3	2,30964E+3	2,30964E+3	2,30964E+3	2,30964E+3	2,30964E+3	2,30964E+3	2,30964E+3	2,30964E+3	2,30964E+3	2,30964E+3	2,30964E+3	2,30964E+3	2,30964E+3	2,30964E+3	-1,24998E+0	-0,00000E+0	-1,13890E+0	2,25047E-4	-9,99969E-2	-1,25006E-1	-1,27554E+0	-1,80197E+0	3,96575E-7	-5,65892E-7	3,72974E-3	4,12179E-3	1,22266E-7	-1,96900E-7	-5,04402E-7	1,53370E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	5,82306E-2	1,04645E+1	1,03277E+1	1,04550E+1	5,82306E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99688E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	3,64000E-2	-1,13000E+2
1,59910E+1	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	-1,25002E+0	-0,00000E+0	-1,72067E-1	2,21962E-4	-9,99969E-2	-1,25006E-1	-1,27550E+0	-1,80212E+0	-2,59179E-7	-5,65892E-7	3,78090E-3	4,12081E-3	1,22266E-7	-1,96900E-7	1,51930E-7	-1,74801E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	8,98045E-2	1,04645E+1	1,03277E+1	1,04550E+1	8,98045E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99563E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	3,85000E-2	-1,12700E+2
1,69910E+1	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	-1,25002E+0	-0,00000E+0	-3,88984E-1	2,20934E-4	-1,00013E-1	-1,25016E-1	-1,27550E+0	-1,80240E+0	-2,59179E-7	-5,65892E-7	3,76942E-3	4,12048E-3	-5,33860E-7	-5,24994E-7	1,51930E-7	-8,31143E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	1,00006E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,02000E-2	-1,13000E+2
1,79910E+1	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	-1,25002E+0	0,00000E+0	-2,89822E-1	2,24019E-4	-1,00005E-1	-1,24986E-1	-1,27552E+0	-1,80212E+0	-2,59179E-7	9,00100E-8	3,77466E-3	4,12146E-3	-2,05797E-7	4,59288E-7	-1,76236E-7	-1,74801E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,16000E-2	-1,13000E+2
1,89910E+1	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	2,30967E+3	-1,25002E+0	-0,00000E+0	-4,07577E-1	2,43558E-4	-1,00005E-1	-1,24996E-1	-1,27550E+0	-1,80197E+0	-2,59179E-7	-2,37941E-7	3,76843E-3	4,12770E-3	-2,05797E-7	1,31194E-7	1,51930E-7	1,53370E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	2,66567E-2	1,04645E+1	1,03277E+1	1,04550E+1	2,66567E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,29000E-2	-1,13000E+2
1,99910E+1	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	2,30966E+3	-1,25000E+0	-0,00000E+0	2,05988E-1	2,45615E-4	-9,99969E-2	-1,24996E-1	-1,27552E+0	-1,80212E+0	6,86980E-8	-5,65892E-7	3,80090E-3	4,12835E-3	1,22266E-7	1,31194E-7	-1,76236E-7	-1,74801E-7	2,09018E+2	0,00000E+0	0,00000E+0	0,00000E+0	1,04509E+1	1,03334E+1	1,04678E+1	1,03289E+1	NaN	NaN	1,04550E+3	-3,64911E-2	1,04645E+1	1,03277E+1	1,04550E+1	-3,64911E-4	1,00000E+4	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	9,99875E+3	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	0,00000E+0	4,40000E-2	-1,13000E+2
