processor_millis;SDS011_pm25; SDS011_pm10;BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;Errors
0;0.71;0.73;24.3;-1;25;-1;-1;-1;22;4;12;6;56;33;;;;;;-1;;;;;-1;-1;;
182000;0.69;0.7;24.8;-1;25;-1;-1;-1;22;4;12;6;59;35;;;;;;-1;;;;;-1;-1;;
364000;0.65;0.66;25.1;-1;24;-1;-1;-1;22;4;12;7;2;37;;;;;;-1;;;;;-1;-1;;
546000;0.52;0.53;25.5;-1;24;-1;-1;-1;22;4;12;7;5;39;;;;;;-1;;;;;-1;-1;;
728000;0.73;0.74;25.8;-1;24;-1;-1;-1;22;4;12;7;9;7;;;;;;-1;;;;;-1;-1;;
910000;0.53;0.54;26.1;-1;24;-1;-1;-1;22;4;12;7;13;7;;;;;;-1;;;;;-1;-1;;
1092000;0.78;0.79;26.4;-1;24;-1;-1;-1;22;4;12;7;16;9;;;;;;-1;;;;;-1;-1;;
1274000;0.55;0.56;26.7;-1;24;-1;-1;-1;22;4;12;7;20;1;;;;;;-1;;;;;-1;-1;;
1456000;0.71;0.72;26.9;-1;23;-1;-1;-1;22;4;12;7;23;7;;;;;;-1;;;;;-1;-1;;
1638000;0.62;0.63;27.5;-1;23;-1;-1;-1;22;4;12;7;32;13;;;;;;-1;;;;;-1;-1;;
1820000;0.53;0.54;27.7;-1;23;-1;-1;-1;22;4;12;7;35;15;;;;;;-1;;;;;-1;-1;;
2002000;0.42;0.43;27.8;-1;23;-1;-1;-1;22;4;12;7;38;17;;;;;;-1;;;;;-1;-1;;
2184000;0.53;0.54;27.9;-1;22;-1;-1;-1;22;4;12;7;41;19;;;;;;-1;;;;;-1;-1;;
2366000;0.56;0.57;28;-1;22;-1;-1;-1;22;4;12;7;44;21;;;;;;-1;;;;;-1;-1;;
2548000;0.32;0.32;28.1;-1;22;-1;-1;-1;22;4;12;7;47;23;;;;;;-1;;;;;-1;-1;;
2730000;0.64;0.65;28.2;-1;22;-1;-1;-1;22;4;12;7;50;25;;;;;;-1;;;;;-1;-1;;
2912000;0.42;0.43;28.3;-1;22;-1;-1;-1;22;4;12;7;53;27;;;;;;-1;;;;;-1;-1;;
3094000;0.28;0.29;28.3;-1;22;-1;-1;-1;22;4;12;7;56;29;;;;;;-1;;;;;-1;-1;;
3276000;0.43;0.44;28.4;-1;22;-1;-1;-1;22;4;12;7;59;31;;;;;;-1;;;;;-1;-1;;
3458000;0.48;0.49;28.4;-1;22;-1;-1;-1;22;4;12;8;2;33;;;;;;-1;;;;;-1;-1;;
3640000;0.51;0.52;28.5;-1;21;-1;-1;-1;22;4;12;8;5;35;;;;;;-1;;;;;-1;-1;;
3822000;0.7;0.71;28.5;-1;21;-1;-1;-1;22;4;12;8;8;37;;;;;;-1;;;;;-1;-1;;
4004000;0.42;0.42;28.6;-1;21;-1;-1;-1;22;4;12;8;11;39;;;;;;-1;;;;;-1;-1;;
4186000;0.5;0.5;28.6;-1;21;-1;-1;-1;22;4;12;8;14;41;;;;;;-1;;;;;-1;-1;;
4368000;0.44;0.45;28.6;-1;21;-1;-1;-1;22;4;12;8;17;43;;;;;;-1;;;;;-1;-1;;
4550000;0.5;0.51;28.6;-1;21;-1;-1;-1;22;4;12;8;20;45;;;;;;-1;;;;;-1;-1;;
4732000;0.58;0.58;28.7;-1;21;-1;-1;-1;22;4;12;8;23;47;;;;;;-1;;;;;-1;-1;;
4914000;0.48;0.48;28.7;-1;21;-1;-1;-1;22;4;12;8;26;49;;;;;;-1;;;;;-1;-1;;
5096000;0.55;0.56;28.7;-1;21;-1;-1;-1;22;4;12;8;29;51;;;;;;-1;;;;;-1;-1;;
5278000;0.56;0.57;28.7;-1;21;-1;-1;-1;22;4;12;8;32;53;;;;;;-1;;;;;-1;-1;;
5460000;0.56;0.57;28.7;-1;21;-1;-1;-1;22;4;12;8;35;55;;;;;;-1;;;;;-1;-1;;
5642000;0.34;0.34;29;-1;19;-1;-1;-1;22;4;12;9;45;41;;;;;;-1;;;;;-1;-1;;
5824000;0.24;0.24;29;-1;19;-1;-1;-1;22;4;12;9;48;43;;;;;;-1;;;;;-1;-1;;
6006000;0.24;0.24;29;-1;19;-1;-1;-1;22;4;12;9;51;45;;;;;;-1;;;;;-1;-1;;
6188000;0.59;0.59;29;-1;19;-1;-1;-1;22;4;12;9;54;47;;;;;;-1;;;;;-1;-1;;
6370000;0.27;0.27;29;-1;19;-1;-1;-1;22;4;12;9;57;49;;;;;;-1;;;;;-1;-1;;
6552000;0.38;0.38;29.1;-1;19;-1;-1;-1;22;4;12;10;0;51;;;;;;-1;;;;;-1;-1;;
6734000;0.29;0.3;29.1;-1;19;-1;-1;-1;22;4;12;10;3;53;;;;;;-1;;;;;-1;-1;;
6916000;0.47;0.48;29.1;-1;19;-1;-1;-1;22;4;12;10;6;55;;;;;;-1;;;;;-1;-1;;
7098000;0.34;0.35;29.1;-1;19;-1;-1;-1;22;4;12;10;9;57;;;;;;-1;;;;;-1;-1;;
7280000;0.37;0.37;29.1;-1;19;-1;-1;-1;22;4;12;10;12;59;;;;;;-1;;;;;-1;-1;;
7462000;0.35;0.35;29.1;-1;19;-1;-1;-1;22;4;12;10;16;1;;;;;;-1;;;;;-1;-1;;
7644000;0.47;0.47;29.1;-1;19;-1;-1;-1;22;4;12;10;19;3;;;;;;-1;;;;;-1;-1;;
7826000;0.22;0.22;29.1;-1;19;-1;-1;-1;22;4;12;10;22;5;;;;;;-1;;;;;-1;-1;;
8008000;0.36;0.37;29.1;-1;19;-1;-1;-1;22;4;12;10;25;7;;;;;;-1;;;;;-1;-1;;
8190000;0.33;0.34;29.1;-1;19;-1;-1;-1;22;4;12;10;28;9;;;;;;-1;;;;;-1;-1;;
8372000;0.36;0.37;29.2;-1;19;-1;-1;-1;22;4;12;10;31;11;;;;;;-1;;;;;-1;-1;;
8554000;0.5;0.51;29.2;-1;19;-1;-1;-1;22;4;12;10;34;13;;;;;;-1;;;;;-1;-1;;
8736000;0.25;0.26;29.1;-1;19;-1;-1;-1;22;4;12;10;37;15;;;;;;-1;;;;;-1;-1;;
8918000;0.29;0.3;29.1;-1;19;-1;-1;-1;22;4;12;10;40;17;;;;;;-1;;;;;-1;-1;;
9100000;0.26;0.26;29.1;-1;19;-1;-1;-1;22;4;12;10;43;19;;;;;;-1;;;;;-1;-1;;
9282000;0.65;0.67;29.1;-1;19;-1;-1;-1;22;4;12;10;46;21;;;;;;-1;;;;;-1;-1;;
9464000;0.26;0.27;29.1;-1;18;-1;-1;-1;22;4;12;10;49;23;;;;;;-1;;;;;-1;-1;;
9646000;0.46;0.47;29.1;-1;18;-1;-1;-1;22;4;12;10;52;25;;;;;;-1;;;;;-1;-1;;
9828000;0.23;0.24;29.1;-1;18;-1;-1;-1;22;4;12;10;55;27;;;;;;-1;;;;;-1;-1;;
10010000;0.39;0.4;29.1;-1;18;-1;-1;-1;22;4;12;10;58;29;;;;;;-1;;;;;-1;-1;;
10192000;0.3;0.31;29.1;-1;18;-1;-1;-1;22;4;12;11;1;31;;;;;;-1;;;;;-1;-1;;
10374000;0.38;0.39;29.1;-1;18;-1;-1;-1;22;4;12;11;4;33;;;;;;-1;;;;;-1;-1;;
10556000;0.36;0.37;29.1;-1;18;-1;-1;-1;22;4;12;11;7;35;;;;;;-1;;;;;-1;-1;;
10738000;0.47;0.48;29.1;-1;18;-1;-1;-1;22;4;12;11;10;37;;;;;;-1;;;;;-1;-1;;
10920000;0.32;0.33;29.1;-1;18;-1;-1;-1;22;4;12;11;13;39;;;;;;-1;;;;;-1;-1;;
11102000;0.24;0.25;29.2;-1;18;-1;-1;-1;22;4;12;11;16;41;;;;;;-1;;;;;-1;-1;;
11284000;0.25;0.26;29.2;-1;18;-1;-1;-1;22;4;12;11;19;43;;;;;;-1;;;;;-1;-1;;
11466000;0.64;0.66;29.2;-1;18;-1;-1;-1;22;4;12;11;22;45;;;;;;-1;;;;;-1;-1;;
11648000;0.24;0.25;29.2;-1;18;-1;-1;-1;22;4;12;11;25;47;;;;;;-1;;;;;-1;-1;;
11830000;0.25;0.26;29.2;-1;18;-1;-1;-1;22;4;12;11;28;49;;;;;;-1;;;;;-1;-1;;
12012000;0.31;0.32;29.2;-1;18;-1;-1;-1;22;4;12;11;29;51;;;;;;-1;;;;;-1;-1;;
12194000;0.19;0.2;29.2;-1;18;-1;-1;-1;22;4;12;11;30;53;;;;;;-1;;;;;-1;-1;;
12376000;0.07;0.08;29.1;-1;18;-1;-1;-1;22;4;12;11;31;55;;;;;;-1;;;;;-1;-1;;
12558000;0.14;0.14;29;-1;18;-1;-1;-1;22;4;12;11;32;57;;;;;;-1;;;;;-1;-1;;
12740000;3.76;4.33;28.6;-1;18;-1;-1;-1;22;4;12;11;39;9;;;;;;-1;;;;;-1;-1;;
12922000;4.41;5.48;28.5;-1;18;-1;-1;-1;22;4;12;11;42;11;;;;;;-1;;;;;-1;-1;;
13104000;0.72;0.92;28.4;-1;18;-1;-1;-1;22;4;12;11;43;13;;;;;;-1;;;;;-1;-1;;
13286000;0.29;0.37;28.4;-1;18;-1;-1;-1;22;4;12;11;44;15;;;;;;-1;;;;;-1;-1;;
13468000;0.32;0.4;28.3;-1;18;-1;-1;-1;22;4;12;11;45;17;;;;;;-1;;;;;-1;-1;;
13650000;0.22;0.28;28.3;-1;18;-1;-1;-1;22;4;12;11;46;19;;;;;;-1;;;;;-1;-1;;
13832000;0.23;0.28;28.2;-1;18;-1;-1;-1;22;4;12;11;47;21;;;;;;-1;;;;;-1;-1;;
14014000;0.17;0.21;28.2;-1;18;-1;-1;-1;22;4;12;11;48;23;;;;;;-1;;;;;-1;-1;;
14196000;0.26;0.32;28.1;-1;18;-1;-1;-1;22;4;12;11;49;25;;;;;;-1;;;;;-1;-1;;
14378000;0.23;0.28;28.1;-1;18;-1;-1;-1;22;4;12;11;50;27;;;;;;-1;;;;;-1;-1;;
14560000;0.09;0.11;28;-1;18;-1;-1;-1;22;4;12;11;51;29;;;;;;-1;;;;;-1;-1;;
14742000;0.09;0.12;28;-1;18;-1;-1;-1;22;4;12;11;52;31;;;;;;-1;;;;;-1;-1;;
14924000;0.82;1.01;28;-1;18;-1;-1;-1;22;4;12;11;53;33;;;;;;-1;;;;;-1;-1;;
15106000;0.31;0.38;27.9;-1;18;-1;-1;-1;22;4;12;11;54;35;;;;;;-1;;;;;-1;-1;;
15288000;0.6;0.75;27.9;-1;18;-1;-1;-1;22;4;12;11;55;37;;;;;;-1;;;;;-1;-1;;
15470000;0.17;0.21;27.9;-1;18;-1;-1;-1;22;4;12;11;56;39;;;;;;-1;;;;;-1;-1;;
15652000;0.37;0.46;27.9;-1;18;-1;-1;-1;22;4;12;11;57;41;;;;;;-1;;;;;-1;-1;;
15834000;2.22;2.95;27.9;-1;18;-1;-1;-1;22;4;12;11;58;43;;;;;;-1;;;;;-1;-1;;
16016000;1.06;1.47;27.9;-1;18;-1;-1;-1;22;4;12;11;59;45;;;;;;-1;;;;;-1;-1;;
16198000;0.41;0.56;27.8;-1;18;-1;-1;-1;22;4;12;12;0;47;;;;;;-1;;;;;-1;-1;;
16380000;0.54;0.74;27.8;-1;18;-1;-1;-1;22;4;12;12;1;49;;;;;;-1;;;;;-1;-1;;
16562000;0.25;0.35;27.8;-1;18;-1;-1;-1;22;4;12;12;2;51;;;;;;-1;;;;;-1;-1;;
16744000;0.08;0.11;27.8;-1;18;-1;-1;-1;22;4;12;12;3;53;;;;;;-1;;;;;-1;-1;;
16926000;0.11;0.15;27.8;-1;18;-1;-1;-1;22;4;12;12;4;55;;;;;;-1;;;;;-1;-1;;
17108000;0.1;0.13;27.8;-1;18;-1;-1;-1;22;4;12;12;5;57;;;;;;-1;;;;;-1;-1;;
17290000;0.06;0.09;27.7;-1;18;-1;-1;-1;22;4;12;12;6;59;;;;;;-1;;;;;-1;-1;;
17472000;0.08;0.1;27.7;-1;18;-1;-1;-1;22;4;12;12;8;1;;;;;;-1;;;;;-1;-1;;
17654000;0.08;0.1;27.6;-1;18;-1;-1;-1;22;4;12;12;9;3;;;;;;-1;;;;;-1;-1;;
17836000;5;7.02;27.6;-1;18;-1;-1;-1;22;4;12;12;10;5;;;;;;-1;;;;;-1;-1;;
18018000;1.38;1.99;27.5;-1;18;-1;-1;-1;22;4;12;12;11;7;;;;;;-1;;;;;-1;-1;;
18200000;1.11;1.6;27.5;-1;18;-1;-1;-1;22;4;12;12;12;9;;;;;;-1;;;;;-1;-1;;
18382000;0.68;0.98;27.4;-1;18;-1;-1;-1;22;4;12;12;13;11;;;;;;-1;;;;;-1;-1;;
18564000;0.57;0.82;27.3;-1;18;-1;-1;-1;22;4;12;12;14;13;;;;;;-1;;;;;-1;-1;;
18746000;5.17;7.57;27.2;-1;18;-1;-1;-1;22;4;12;12;15;16;;;;;;-1;;;;;-1;-1;;
18928000;0.81;1.19;27.1;-1;18;-1;-1;-1;22;4;12;12;16;18;;;;;;-1;;;;;-1;-1;;
19110000;0.3;0.44;27;-1;18;-1;-1;-1;22;4;12;12;17;20;;;;;;-1;;;;;-1;-1;;
