processor_millis,SDS011_pm25, SDS011_pm10,BME680_temperature, BME680_pressure, BME680_humidity, BME680_gasResistance,CCS811_C02, CCS811_TVOC,GPS_year, GPS_month, GPS_day, GPS_hour, GPS_minute, GPS_seconds, GPS_longitude, GPS_latitude, GPS_noSaltilites, GPS_fix,CozIr_Co2, CozIr_Co2_filtered,SN1_WE_u, SN1_AE_u, SN2_WE_u, SN2_AE_u, NO2, O3, PT1000 temp,Errors
Starting!
62000,0.30, 1.30,24.88, 10152.00, 17.32, 0.00,502, 15,22,4,12,11,12,1,0,0,0,0,00820, 00861,0.30,0.30,0.42,0.41,-0.03,22.90,-2095.83,
64000,0.30, 1.10,24.77, 10152.10, 17.42, 0.00,508, 16,22,4,12,11,12,3,0,0,0,0,00821, 00809,0.30,0.30,0.42,0.40,-0.01,22.88,-2097.45,
66000,0.30, 1.10,24.69, 10152.00, 17.56, 0.00,508, 16,22,4,12,11,12,5,0,0,0,0,00814, 00774,0.30,0.30,0.42,0.40,-0.01,22.88,-2095.83,
68000,0.30, 0.90,24.62, 10152.00, 17.65, 0.00,508, 16,22,4,12,11,12,7,0,0,0,0,00810, 00799,0.30,0.31,0.42,0.40,-0.04,22.91,-2098.25,
70000,0.30, 0.90,24.57, 10152.00, 17.75, 0.00,519, 18,22,4,12,11,12,9,0,0,0,0,00803, 00776,0.30,0.30,0.42,0.41,-0.03,22.88,-2097.45,
72000,0.30, 0.90,24.53, 10152.00, 17.85, 0.00,519, 18,22,4,12,11,12,11,0,0,0,0,00798, 00827,0.30,0.30,0.42,0.41,-0.04,22.89,-2098.25,
74000,0.30, 0.90,24.50, 10151.80, 17.92, 0.00,508, 16,22,4,12,11,12,13,0,0,0,0,00796, 00790,0.30,0.31,0.42,0.41,-0.05,22.90,-2098.25,
76000,0.30, 1.30,24.48, 10151.80, 18.00, 0.00,519, 18,22,4,12,11,12,15,0,0,0,0,00790, 00749,0.29,0.30,0.42,0.40,-0.04,22.91,-2098.25,
78000,0.30, 1.30,24.45, 10151.80, 18.05, 0.00,519, 18,22,4,12,11,12,17,0,0,0,0,00788, 00730,0.29,0.31,0.42,0.41,-0.06,22.91,-2097.45,
80000,0.30, 1.30,24.44, 10152.00, 18.09, 0.00,519, 18,22,4,12,11,12,19,0,0,0,0,00788, 00767,0.29,0.30,0.42,0.41,-0.06,22.91,-2097.45,
82000,0.30, 1.30,24.42, 10152.00, 18.12, 0.00,519, 18,22,4,12,11,12,22,0,0,0,0,00780, 00762,0.30,0.30,0.42,0.41,-0.03,22.88,-2096.64,
84000,0.30, 1.30,24.42, 10151.80, 18.16, 0.00,519, 18,22,4,12,11,12,23,0,0,0,0,00777, 00781,0.29,0.30,0.42,0.41,-0.04,22.89,-2098.25,
86000,0.30, 1.20,24.41, 10152.00, 18.26, 0.00,519, 18,22,4,12,11,12,25,0,0,0,0,00776, 00805,0.30,0.30,0.42,0.41,0.01,22.87,-2095.83,
88000,0.30, 1.20,24.40, 10152.10, 18.39, 0.00,519, 18,22,4,12,11,12,27,0,0,0,0,00768, 00809,0.30,0.31,0.42,0.41,-0.03,22.91,-2098.25,
90000,0.30, 1.30,24.40, 10152.00, 18.56, 0.00,519, 18,22,4,12,11,12,29,0,0,0,0,00760, 00746,0.30,0.30,0.43,0.41,-0.01,22.91,-2099.06,
92000,0.40, 2.00,24.39, 10152.00, 18.74, 0.00,508, 16,22,4,12,11,12,31,0,0,0,0,00762, 00790,0.30,0.31,0.43,0.40,-0.03,22.93,-2097.45,
94000,0.40, 2.10,24.39, 10152.00, 18.90, 0.00,502, 15,22,4,12,11,12,33,0,0,0,0,00758, 00704,0.30,0.30,0.43,0.41,-0.02,22.91,-2097.45,
96000,0.40, 2.20,24.39, 10152.00, 19.08, 0.00,508, 16,22,4,12,11,12,35,0,0,0,0,00753, 00696,0.30,0.30,0.43,0.41,-0.01,22.89,-2097.45,
98000,0.40, 2.30,24.38, 10152.00, 19.24, 0.00,502, 15,22,4,12,11,12,37,0,0,0,0,00739, 00715,0.30,0.30,0.43,0.41,-0.01,22.90,-2097.45,
100000,0.50, 2.60,24.38, 10152.10, 19.40, 0.00,502, 15,22,4,12,11,12,39,0,0,0,0,00731, 00698,0.30,0.30,0.43,0.41,0.01,22.90,-2096.64,
102000,0.50, 2.50,24.38, 10152.00, 19.60, 0.00,502, 15,22,4,12,11,12,42,0,0,0,0,00730, 00734,0.30,0.30,0.43,0.41,-0.02,22.92,-2100.67,
104000,0.50, 2.60,24.38, 10152.00, 19.78, 0.00,502, 15,22,4,12,11,12,43,0,0,0,0,00723, 00693,0.31,0.30,0.43,0.41,0.02,22.88,-2097.45,
106000,0.60, 3.80,24.38, 10152.00, 19.96, 0.00,502, 15,22,4,12,11,12,45,0,0,0,0,00722, 00739,0.31,0.30,0.43,0.40,0.01,22.90,-2097.45,
108000,0.60, 4.40,24.38, 10152.00, 20.14, 0.00,502, 15,22,4,12,11,12,47,0,0,0,0,00711, 00704,0.31,0.31,0.43,0.41,-0.01,22.90,-2098.25,
110000,0.70, 4.60,24.37, 10152.00, 20.31, 0.00,502, 15,22,4,12,11,12,49,0,0,0,0,00706, 00711,0.30,0.30,0.43,0.41,-0.01,22.91,-2099.06,
112000,0.70, 5.00,24.37, 10152.00, 20.48, 0.00,502, 15,22,4,12,11,12,51,0,0,0,0,00703, 00736,0.30,0.30,0.43,0.41,0.02,22.89,-2099.06,
114000,0.70, 5.30,24.37, 10152.00, 20.61, 0.00,519, 18,22,4,12,11,12,53,0,0,0,0,00709, 00722,0.30,0.30,0.43,0.41,-0.01,22.90,-2099.06,
116000,0.70, 5.40,24.37, 10152.10, 20.74, 0.00,524, 18,22,4,12,11,12,55,0,0,0,0,00728, 00771,0.30,0.31,0.43,0.41,-0.05,22.93,-2098.25,
