processor_millis;SDS011_pm25; SDS011_pm10;BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;Errors
0;0.83;0.83;20.5;-1;23;-1;-1;-1;22;4;12;6;34;19;;;;;;-1;;;;;-1;-1;;
182000;0.89;0.89;20.9;-1;23;-1;-1;-1;22;4;12;6;37;21;;;;;;-1;;;;;-1;-1;;
408000;0.64;0.64;21.4;-1;22;-1;-1;-1;22;4;12;6;41;7;;;;;;-1;;;;;-1;-1;;
590000;0.63;0.63;21.9;-1;22;-1;-1;-1;22;4;12;6;44;9;;;;;;-1;;;;;-1;-1;;
772000;0.67;0.69;22.4;-1;21;-1;-1;-1;22;4;12;6;47;11;;;;;;-1;;;;;-1;-1;;
954000;0.86;0.89;22.8;-1;21;-1;-1;-1;22;4;12;6;50;13;;;;;;-1;;;;;-1;-1;;
1188000;0.63;0.65;23.2;-1;21;-1;-1;-1;22;4;12;6;54;7;;;;;;-1;;;;;-1;-1;;
1423000;1.18;1.22;23.6;-1;20;-1;-1;-1;22;4;12;6;58;2;;;;;;-1;;;;;-1;-1;;
1605000;0.51;0.53;24;-1;20;-1;-1;-1;22;4;12;7;1;4;;;;;;-1;;;;;-1;-1;;
1847000;0.78;0.81;24.4;-1;20;-1;-1;-1;22;4;12;7;5;6;;;;;;-1;;;;;-1;-1;;
2081000;0.78;0.8;24.7;-1;20;-1;-1;-1;22;4;12;7;9;0;;;;;;-1;;;;;-1;-1;;
2444000;0.82;0.84;25;-1;20;-1;-1;-1;22;4;12;7;15;3;;;;;;-1;;;;;-1;-1;;
2627000;0.59;0.61;25.3;-1;20;-1;-1;-1;22;4;12;7;18;6;;;;;;-1;;;;;-1;-1;;
2809000;0.95;0.98;25.6;-1;19;-1;-1;-1;22;4;12;7;21;8;;;;;;-1;;;;;-1;-1;;
2991000;0.86;0.89;25.8;-1;19;-1;-1;-1;22;4;12;7;24;10;;;;;;-1;;;;;-1;-1;;
3173000;0.71;0.73;26;-1;19;-1;-1;-1;22;4;12;7;27;12;;;;;;-1;;;;;-1;-1;;
3355000;0.42;0.43;26.2;-1;19;-1;-1;-1;22;4;12;7;30;14;;;;;;-1;;;;;-1;-1;;
3537000;0.64;0.65;26.3;-1;19;-1;-1;-1;22;4;12;7;33;16;;;;;;-1;;;;;-1;-1;;
3719000;0.92;0.94;26.5;-1;19;-1;-1;-1;22;4;12;7;36;18;;;;;;-1;;;;;-1;-1;;
3901000;0.67;0.69;26.6;-1;19;-1;-1;-1;22;4;12;7;39;20;;;;;;-1;;;;;-1;-1;;
4083000;0.57;0.59;26.7;-1;19;-1;-1;-1;22;4;12;7;42;22;;;;;;-1;;;;;-1;-1;;
4265000;0.67;0.69;26.8;-1;19;-1;-1;-1;22;4;12;7;45;24;;;;;;-1;;;;;-1;-1;;
4447000;0.63;0.65;26.9;-1;19;-1;-1;-1;22;4;12;7;48;26;;;;;;-1;;;;;-1;-1;;
4629000;0.6;0.62;27;-1;19;-1;-1;-1;22;4;12;7;51;28;;;;;;-1;;;;;-1;-1;;
4811000;0.46;0.47;27.1;-1;19;-1;-1;-1;22;4;12;7;54;30;;;;;;-1;;;;;-1;-1;;
4993000;0.41;0.42;27.1;-1;19;-1;-1;-1;22;4;12;7;57;32;;;;;;-1;;;;;-1;-1;;
5175000;0.67;0.69;27.2;-1;19;-1;-1;-1;22;4;12;8;0;34;;;;;;-1;;;;;-1;-1;;
5357000;0.47;0.48;27.2;-1;19;-1;-1;-1;22;4;12;8;3;36;;;;;;-1;;;;;-1;-1;;
5539000;0.67;0.68;27.3;-1;19;-1;-1;-1;22;4;12;8;6;38;;;;;;-1;;;;;-1;-1;;
5721000;0.67;0.69;27.4;-1;19;-1;-1;-1;22;4;12;8;9;40;;;;;;-1;;;;;-1;-1;;
5903000;0.51;0.52;27.4;-1;19;-1;-1;-1;22;4;12;8;12;42;;;;;;-1;;;;;-1;-1;;
6085000;0.68;0.69;27.5;-1;19;-1;-1;-1;22;4;12;8;15;44;;;;;;-1;;;;;-1;-1;;
6267000;0.59;0.6;27.5;-1;19;-1;-1;-1;22;4;12;8;18;46;;;;;;-1;;;;;-1;-1;;
6449000;0.35;0.36;27.5;-1;19;-1;-1;-1;22;4;12;8;21;48;;;;;;-1;;;;;-1;-1;;
6631000;0.4;0.4;27.6;-1;20;-1;-1;-1;22;4;12;8;24;50;;;;;;-1;;;;;-1;-1;;
6813000;0.49;0.5;27.6;-1;19;-1;-1;-1;22;4;12;8;27;52;;;;;;-1;;;;;-1;-1;;
6995000;0.59;0.6;27.7;-1;19;-1;-1;-1;22;4;12;8;30;54;;;;;;-1;;;;;-1;-1;;
7177000;0.47;0.47;27.7;-1;19;-1;-1;-1;22;4;12;8;33;56;;;;;;-1;;;;;-1;-1;;
7359000;0.43;0.44;27.8;-1;19;-1;-1;-1;22;4;12;8;36;58;;;;;;-1;;;;;-1;-1;;
7541000;0.43;0.44;27.8;-1;19;-1;-1;-1;22;4;12;8;40;0;;;;;;-1;;;;;-1;-1;;
7723000;0.54;0.55;27.8;-1;19;-1;-1;-1;22;4;12;8;43;2;;;;;;-1;;;;;-1;-1;;
7905000;0.54;0.55;27.8;-1;19;-1;-1;-1;22;4;12;8;46;4;;;;;;-1;;;;;-1;-1;;
8087000;0.46;0.46;27.9;-1;19;-1;-1;-1;22;4;12;8;49;6;;;;;;-1;;;;;-1;-1;;
8269000;0.36;0.37;27.9;-1;19;-1;-1;-1;22;4;12;8;52;8;;;;;;-1;;;;;-1;-1;;
8451000;0.5;0.51;27.9;-1;19;-1;-1;-1;22;4;12;8;55;10;;;;;;-1;;;;;-1;-1;;
8633000;0.71;0.72;28;-1;19;-1;-1;-1;22;4;12;8;58;12;;;;;;-1;;;;;-1;-1;;
8815000;0.42;0.44;28;-1;19;-1;-1;-1;22;4;12;9;1;14;;;;;;-1;;;;;-1;-1;;
8997000;0.46;0.47;28;-1;19;-1;-1;-1;22;4;12;9;4;16;;;;;;-1;;;;;-1;-1;;
9179000;0.41;0.42;28.1;-1;19;-1;-1;-1;22;4;12;9;7;18;;;;;;-1;;;;;-1;-1;;
9257000;0.35;0.36;28.1;-1;19;-1;-1;-1;22;4;12;9;8;36;;;;;;-1;;;;;-1;-1;;
9323000;0.38;0.38;28.1;-1;19;-1;-1;-1;22;4;12;9;9;42;;;;;;-1;;;;;-1;-1;;
9505000;0.47;0.48;28.1;-1;19;-1;-1;-1;22;4;12;9;12;44;;;;;;-1;;;;;-1;-1;;
9687000;0.5;0.51;28.2;-1;19;-1;-1;-1;22;4;12;9;15;46;;;;;;-1;;;;;-1;-1;;
9869000;0.51;0.52;28.2;-1;19;-1;-1;-1;22;4;12;9;18;48;;;;;;-1;;;;;-1;-1;;
10051000;0.52;0.53;28.2;-1;19;-1;-1;-1;22;4;12;9;21;50;;;;;;-1;;;;;-1;-1;;
11051000;0.46;0.47;28.3;-1;19;-1;-1;-1;22;4;12;9;38;30;;;;;;-1;;;;;-1;-1;;
11113000;0.51;0.53;28.4;-1;19;-1;-1;-1;22;4;12;9;39;32;;;;;;-1;;;;;-1;-1;;
11175000;0.38;0.39;28.4;-1;19;-1;-1;-1;22;4;12;9;40;34;;;;;;-1;;;;;-1;-1;;
11237000;0.65;0.67;28.4;-1;19;-1;-1;-1;22;4;12;9;41;36;;;;;;-1;;;;;-1;-1;;
11299000;0.65;0.66;28.4;-1;19;-1;-1;-1;22;4;12;9;42;38;;;;;;-1;;;;;-1;-1;;
11361000;0.82;0.84;28.4;-1;19;-1;-1;-1;22;4;12;9;43;40;;;;;;-1;;;;;-1;-1;;
11427000;0.52;0.54;28.4;-1;19;-1;-1;-1;22;4;12;9;44;46;;;;;;-1;;;;;-1;-1;;
11609000;0.45;0.46;28.4;-1;19;-1;-1;-1;22;4;12;9;47;48;;;;;;-1;;;;;-1;-1;;
11791000;0.36;0.37;28.4;-1;19;-1;-1;-1;22;4;12;9;50;50;;;;;;-1;;;;;-1;-1;;
11973000;0.59;0.61;28.4;-1;19;-1;-1;-1;22;4;12;9;53;52;;;;;;-1;;;;;-1;-1;;
12155000;0.36;0.38;28.4;-1;19;-1;-1;-1;22;4;12;9;56;54;;;;;;-1;;;;;-1;-1;;
15206000;0.25;0.26;28.5;-1;18;-1;-1;-1;22;4;12;10;47;45;;;;;;-1;;;;;-1;-1;;
15388000;0.45;0.47;28.5;-1;17;-1;-1;-1;22;4;12;10;50;47;;;;;;-1;;;;;-1;-1;;
15570000;0.3;0.31;28.5;-1;17;-1;-1;-1;22;4;12;10;53;49;;;;;;-1;;;;;-1;-1;;
15752000;0.47;0.49;28.5;-1;17;-1;-1;-1;22;4;12;10;56;51;;;;;;-1;;;;;-1;-1;;
15934000;0.33;0.34;28.5;-1;17;-1;-1;-1;22;4;12;10;59;53;;;;;;-1;;;;;-1;-1;;
16116000;0.48;0.49;28.5;-1;17;-1;-1;-1;22;4;12;11;2;55;;;;;;-1;;;;;-1;-1;;
16298000;0.33;0.34;28.5;-1;17;-1;-1;-1;22;4;12;11;5;57;;;;;;-1;;;;;-1;-1;;
16480000;0.47;0.48;28.5;-1;17;-1;-1;-1;22;4;12;11;8;59;;;;;;-1;;;;;-1;-1;;
16662000;0.41;0.42;28.5;-1;17;-1;-1;-1;22;4;12;11;12;1;;;;;;-1;;;;;-1;-1;;
16844000;0.51;0.52;28.5;-1;17;-1;-1;-1;22;4;12;11;15;3;;;;;;-1;;;;;-1;-1;;
17026000;0.49;0.49;28.5;-1;17;-1;-1;-1;22;4;12;11;18;5;;;;;;-1;;;;;-1;-1;;
17208000;0.47;0.48;28.5;-1;17;-1;-1;-1;22;4;12;11;21;7;;;;;;-1;;;;;-1;-1;;
17390000;0.95;0.98;28.5;-1;17;-1;-1;-1;22;4;12;11;24;9;;;;;;-1;;;;;-1;-1;;
17572000;0.25;0.26;28.5;-1;20;-1;-1;-1;22;4;12;11;27;11;;;;;;-1;;;;;-1;-1;;
17656000;0.98;1.05;28.5;-1;18;-1;-1;-1;22;4;12;11;28;35;;;;;;-1;;;;;-1;-1;;
17717000;0.18;0.2;28.5;-1;17;-1;-1;-1;22;4;12;11;29;36;;;;;;-1;;;;;-1;-1;;
17779000;0.21;0.23;28.5;-1;16;-1;-1;-1;22;4;12;11;30;38;;;;;;-1;;;;;-1;-1;;
17840000;0.22;0.24;28.4;-1;16;-1;-1;-1;22;4;12;11;31;39;;;;;;-1;;;;;-1;-1;;
17901000;0.11;0.12;28.4;-1;16;-1;-1;-1;22;4;12;11;32;40;;;;;;-1;;;;;-1;-1;;
