processor_millis,SDS011_pm25, SDS011_pm10,BME680_temperature, BME680_pressure, BME680_humidity, BME680_gasResistance,CCS811_C02, CCS811_TVOC,GPS_year, GPS_month, GPS_day, GPS_hour, GPS_minute, GPS_seconds, GPS_longitude, GPS_latitude, GPS_noSaltilites, GPS_fix,CozIr_Co2, CozIr_Co2_filtered,SN1_WE_u, SN1_AE_u, SN2_WE_u, SN2_AE_u, NO2, O3, PT1000 temp,Errors
Starting!
6000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00679, 00719,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.86, SDS011 BME680 CCS811
8000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00682, 00732,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-336.64, SDS011 BME680 CCS811
10000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00683, 00661,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.86, SDS011 BME680 CCS811
12000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00683, 00709,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-338.25, SDS011 BME680 CCS811
14000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00688, 00699,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.86, SDS011 BME680 CCS811
16000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00694, 00692,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-338.25, SDS011 BME680 CCS811
18000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00686, 00644,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-338.25, SDS011 BME680 CCS811
20000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00694, 00716,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.86, SDS011 BME680 CCS811
22000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00702, 00731,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-342.28, SDS011 BME680 CCS811
24000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00707, 00740,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-338.25, SDS011 BME680 CCS811
26000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00710, 00705,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.06, SDS011 BME680 CCS811
28000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00711, 00729,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-342.28, SDS011 BME680 CCS811
30000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00715, 00717,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.06, SDS011 BME680 CCS811
32000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00720, 00771,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-337.45, SDS011 BME680 CCS811
34000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00725, 00758,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.06, SDS011 BME680 CCS811
36000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00728, 00684,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-340.67, SDS011 BME680 CCS811
38000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00729, 00703,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.86, SDS011 BME680 CCS811
40000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00729, 00702,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.06, SDS011 BME680 CCS811
42000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00729, 00743,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-338.25, SDS011 BME680 CCS811
44000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00737, 00764,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.06, SDS011 BME680 CCS811
46000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00734, 00700,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-337.45, SDS011 BME680 CCS811
48000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00726, 00695,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-338.25, SDS011 BME680 CCS811
50000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00725, 00726,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-340.67, SDS011 BME680 CCS811
52000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00724, 00731,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-338.25, SDS011 BME680 CCS811
54000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00724, 00737,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.06, SDS011 BME680 CCS811
56000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00719, 00672,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.06, SDS011 BME680 CCS811
58000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00721, 00713,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-336.64, SDS011 BME680 CCS811
60000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00719, 00733,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-338.25, SDS011 BME680 CCS811
62000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00710, 00678,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.06, SDS011 BME680 CCS811
64000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00711, 00720,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-339.06, SDS011 BME680 CCS811
66000,0,0,0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,00712, 00710,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-340.67, SDS011 BME680 CCS811
