processor_millis,SDS011_pm25, SDS011_pm10,BME680_temperature, BME680_pressure, BME680_humidity, BME680_gasResistance,CCS811_C02, CCS811_TVOC,GPS_year, GPS_month, GPS_day, GPS_hour, GPS_minute, GPS_seconds, GPS_longitude, GPS_latitude, GPS_noSaltilites, GPS_fix,CozIr_Co2, CozIr_Co2_filtered,SN1_WE_u, SN1_AE_u, SN2_WE_u, SN2_AE_u, NO2, O3, PT1000 temp,Errors
Starting!
62000,0.30, 0.60,25.21, 10107.90, 18.47, 658.65,409, 1,22,4,26,8,21,1,0,0,0,0,00486, 00458,0.02,0.02,0.02,0.02,1.26,7.98,-2415.76,
64000,0.30, 0.60,25.16, 10107.70, 18.47, 661.25,409, 1,22,4,26,8,21,2,0,0,0,0,00488, 00502,0.02,0.02,0.01,0.02,1.28,7.95,-2413.34,
66000,0.30, 0.60,25.10, 10107.90, 18.48, 659.30,407, 1,22,4,26,8,21,4,0,0,0,0,00488, 00502,0.02,0.01,0.02,0.02,1.37,7.86,-2413.34,
68000,0.40, 0.60,25.04, 10107.90, 18.52, 654.17,403, 0,22,4,26,8,21,6,0,0,0,0,00492, 00470,0.02,0.02,0.02,0.02,1.28,7.97,-2413.34,
70000,0.30, 0.40,25.00, 10107.30, 18.57, 654.80,407, 1,22,4,26,8,21,8,0,0,0,0,00489, 00521,0.02,0.02,0.02,0.02,1.29,7.92,-2413.34,
72000,0.30, 0.40,24.96, 10107.30, 18.62, 653.53,403, 0,22,4,26,8,21,10,0,0,0,0,00490, 00507,0.02,0.02,0.02,0.02,1.30,7.93,-2411.73,
74000,0.30, 0.50,24.93, 10107.50, 18.67, 651.63,407, 1,22,4,26,8,21,12,0,0,0,0,00490, 00485,0.02,0.02,0.02,0.02,1.30,7.93,-2413.34,
76000,0.30, 0.50,24.91, 10107.50, 18.73, 652.89,407, 1,22,4,26,8,21,14,0,0,0,0,00493, 00488,0.02,0.02,0.02,0.02,1.29,7.93,-2410.92,
78000,0.30, 0.30,24.90, 10107.50, 18.78, 652.26,407, 1,22,4,26,8,21,16,0,0,0,0,00496, 00542,0.02,0.02,0.02,0.02,1.27,7.96,-2413.34,
80000,0.30, 0.30,24.88, 10107.50, 18.84, 649.74,407, 1,22,4,26,8,21,18,0,0,0,0,00499, 00504,0.02,0.02,0.02,0.02,1.33,7.89,-2411.73,
82000,0.30, 0.30,24.87, 10107.50, 18.88, 651.63,416, 2,22,4,26,8,21,20,0,0,0,0,00501, 00509,0.02,0.02,0.02,0.02,1.29,7.93,-2411.73,
84000,0.30, 0.30,24.87, 10107.50, 18.93, 647.86,409, 1,22,4,26,8,21,22,0,0,0,0,0,0,0.02,0.02,0.02,0.02,1.27,7.96,-2414.15, CozIR
86000,0.30, 0.30,24.86, 10107.30, 18.97, 647.23,409, 1,22,4,26,8,21,24,0,0,0,0,00504, 00487,0.02,0.02,0.02,0.01,1.27,7.97,-2415.76,
88000,0.30, 0.30,24.86, 10107.30, 19.01, 647.86,416, 2,22,4,26,8,21,26,0,0,0,0,00509, 00518,0.02,0.02,0.02,0.02,1.29,7.93,-2411.73,
90000,0.30, 0.30,24.86, 10107.50, 19.03, 650.37,409, 1,22,4,26,8,21,28,0,0,0,0,00514, 00523,0.02,0.02,0.02,0.02,1.34,7.89,-2415.76,
92000,0.30, 0.30,24.86, 10107.50, 19.07, 647.23,407, 1,22,4,26,8,21,30,0,0,0,0,00508, 00504,0.02,0.02,0.02,0.02,1.30,7.93,-2409.31,
94000,0.30, 0.30,24.86, 10107.50, 19.09, 648.48,407, 1,22,4,26,8,21,32,0,0,0,0,00511, 00501,0.02,0.02,0.02,0.02,1.28,7.94,-2417.37,
