processor_millis, SDS011_pm25, SDS011_pm10, BME680_temperature, BME680_pressure, BME680_humidity, BME680_gasResistance,CCS811_C02, CCS811_TVOC,GPS_year, GPS_month, GPS_day, GPS_hour, GPS_minute, GPS_seconds, GPS_longitude, GPS_latitude, GPS_noSaltilites, GPS_fix,CozIr_Co2, CozIr_Co2_filtered,SN1_WE_u, SN1_AE_u, SN2_WE_u, SN2_AE_u, NO2, O3, PT1000 temp
Starting!
2962, 1.00, 4.80, 17.52, 10185.20, 31.89, 0.00, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 00432, 00405, 0.02, 0.02, 0.02, 0.02, 1.16, 7.58, -2414.15, ERRORS :  GPS
4962, 1.00, 5.10, 17.54, 10185.20, 31.90, 194.62, 0, 0, 22, 3, 8, 12, 2, 18, 0, 0, 0, 0, 00431, 00422, 0.02, 0.02, 0.02, 0.02, 1.12, 7.62, -2414.15, ERRORS : 
6962, 1.00, 5.00, 17.55, 10185.40, 31.91, 202.12, 400, 0, 22, 3, 8, 12, 2, 20, 0, 0, 0, 0, 00428, 00407, 0.02, 0.02, 0.02, 0.02, 1.14, 7.59, -2414.95, ERRORS : 
8962, 1.00, 5.10, 17.56, 10185.20, 31.91, 205.89, 400, 0, 22, 3, 8, 12, 2, 22, 0, 0, 0, 0, 00427, 00422, 0.02, 0.02, 0.02, 0.02, 1.12, 7.63, -2413.34, ERRORS : 
10962, 1.00, 4.00, 17.57, 10185.40, 31.92, 210.62, 416, 2, 22, 3, 8, 12, 2, 24, 0, 0, 0, 0, 00430, 00434, 0.02, 0.02, 0.02, 0.02, 1.17, 7.58, -2413.34, ERRORS : 
12962, 1.00, 4.10, 17.57, 10185.20, 31.91, 214.86, 400, 0, 22, 3, 8, 12, 2, 26, 0, 0, 0, 0, 00431, 00452, 0.02, 0.02, 0.02, 0.02, 1.15, 7.57, -2417.37, ERRORS : 
14962, 1.00, 4.00, 17.58, 10185.20, 31.90, 219.72, 400, 0, 22, 3, 8, 12, 2, 28, 0, 0, 0, 0, 00427, 00385, 0.01, 0.02, 0.02, 0.02, 1.13, 7.61, -2416.57, ERRORS : 
16962, 1.00, 4.00, 17.59, 10185.40, 31.90, 223.28, 400, 0, 22, 3, 8, 12, 2, 30, 0, 0, 0, 0, 00425, 00407, 0.02, 0.02, 0.02, 0.02, 1.15, 7.57, -2414.95, ERRORS : 
18962, 1.00, 3.80, 17.59, 10185.20, 31.89, 226.65, 400, 0, 22, 3, 8, 12, 2, 32, 0, 0, 0, 0, 00428, 00440, 0.02, 0.02, 0.02, 0.02, 1.10, 7.64, -2418.18, ERRORS : 
20962, 1.00, 3.90, 17.60, 10185.20, 31.91, 230.92, 400, 0, 22, 3, 8, 12, 2, 34, 0, 0, 0, 0, 00427, 00403, 0.02, 0.02, 0.02, 0.02, 1.14, 7.61, -2414.15, ERRORS : 
22962, 1.00, 3.70, 17.60, 10185.40, 31.94, 234.36, 400, 0, 22, 3, 8, 12, 2, 36, 0, 0, 0, 0, 00430, 00427, 0.02, 0.02, 0.02, 0.02, 1.17, 7.56, -2415.76, ERRORS : 
24962, 1.10, 2.80, 17.61, 10185.50, 31.96, 239.28, 400, 0, 22, 3, 8, 12, 2, 38, 0, 0, 0, 0, 00422, 00397, 0.02, 0.02, 0.02, 0.02, 1.14, 7.58, -2413.34, ERRORS : 
26962, 1.10, 2.80, 17.61, 10185.40, 32.00, 241.73, 400, 0, 22, 3, 8, 12, 2, 40, 0, 0, 0, 0, 00422, 00425, 0.02, 0.02, 0.02, 0.02, 1.19, 7.54, -2414.15, ERRORS : 
28962, 1.10, 2.50, 17.62, 10185.20, 32.02, 245.50, 400, 0, 22, 3, 8, 12, 2, 42, 0, 0, 0, 0, 00419, 00431, 0.02, 0.02, 0.02, 0.02, 1.12, 7.63, -2416.57, ERRORS : 
30962, 1.00, 2.30, 17.62, 10185.70, 32.05, 248.08, 400, 0, 22, 3, 8, 12, 2, 44, 0, 0, 0, 0, 00421, 00412, 0.02, 0.02, 0.01, 0.02, 1.15, 7.57, -2413.34, ERRORS : 
32962, 1.10, 2.60, 17.63, 10185.50, 32.08, 252.05, 400, 0, 22, 3, 8, 12, 2, 46, 0, 0, 0, 0, 00417, 00408, 0.02, 0.02, 0.02, 0.02, 1.13, 7.61, -2414.95, ERRORS : 
34962, 1.10, 2.30, 17.63, 10185.50, 32.10, 255.75, 400, 0, 22, 3, 8, 12, 2, 48, 0, 0, 0, 0, 00416, 00400, 0.02, 0.02, 0.02, 0.02, 1.15, 7.59, -2414.15, ERRORS : 
36962, 1.20, 2.50, 17.64, 10185.50, 32.12, 258.96, 400, 0, 22, 3, 8, 12, 2, 50, 0, 0, 0, 0, 00416, 00434, 0.02, 0.02, 0.02, 0.02, 1.12, 7.62, -2411.73, ERRORS : 
38962, 1.30, 2.50, 17.64, 10185.50, 32.14, 261.62, 400, 0, 22, 3, 8, 12, 2, 52, 0, 0, 0, 0, 00416, 00416, 0.02, 0.02, 0.02, 0.02, 1.14, 7.61, -2413.34, ERRORS : 
40962, 1.30, 2.90, 17.65, 10185.50, 32.16, 265.62, 400, 0, 22, 3, 8, 12, 2, 54, 0, 0, 0, 0, 00414, 00407, 0.02, 0.02, 0.02, 0.02, 1.15, 7.59, -2413.34, ERRORS : 
42962, 1.30, 3.00, 17.65, 10185.40, 32.17, 268.64, 400, 0, 22, 3, 8, 12, 2, 56, 0, 0, 0, 0, 00411, 00399, 0.02, 0.02, 0.02, 0.02, 1.12, 7.61, -2415.76, ERRORS : 
44962, 1.30, 3.00, 17.65, 10185.20, 32.18, 272.40, 400, 0, 22, 3, 8, 12, 2, 58, 0, 0, 0, 0, 00409, 00416, 0.02, 0.02, 0.02, 0.02, 1.15, 7.60, -2414.15, ERRORS : 
46962, 1.30, 3.00, 17.66, 10185.40, 32.20, 275.12, 400, 0, 22, 3, 8, 12, 3, 0, 0, 0, 0, 0, 00403, 00394, 0.02, 0.02, 0.02, 0.02, 1.12, 7.61, -2417.37, ERRORS : 
48962, 1.40, 3.10, 17.66, 10185.40, 32.20, 278.37, 400, 0, 22, 3, 8, 12, 3, 2, 0, 0, 0, 0, 00402, 00408, 0.02, 0.02, 0.02, 0.02, 1.15, 7.59, -2414.95, ERRORS : 
50962, 1.40, 3.00, 17.67, 10185.40, 32.23, 279.31, 400, 0, 22, 3, 8, 12, 3, 4, 0, 0, 0, 0, 00398, 00364, 0.02, 0.02, 0.02, 0.02, 1.12, 7.63, -2417.37, ERRORS : 
52962, 1.40, 3.10, 17.67, 10185.40, 32.23, 283.62, 400, 0, 22, 3, 8, 12, 3, 6, 0, 0, 0, 0, 00398, 00404, 0.02, 0.02, 0.01, 0.02, 1.13, 7.60, -2414.95, ERRORS : 
54962, 1.40, 3.10, 17.67, 10185.20, 32.23, 289.08, 402, 0, 22, 3, 8, 12, 3, 8, 0, 0, 0, 0, 00409, 00423, 0.02, 0.02, 0.02, 0.02, 1.19, 7.56, -2414.15, ERRORS : 
56962, 1.40, 3.40, 17.68, 10185.40, 32.26, 290.09, 400, 0, 22, 3, 8, 12, 3, 10, 0, 0, 0, 0, 00408, 00395, 0.02, 0.02, 0.02, 0.02, 1.16, 7.58, -2415.76, ERRORS : 
58962, 1.50, 3.00, 17.68, 10185.40, 32.26, 292.40, 400, 0, 22, 3, 8, 12, 3, 12, 0, 0, 0, 0, 00412, 00448, 0.02, 0.02, 0.02, 0.02, 1.17, 7.58, -2415.76, ERRORS : 
60962, 1.60, 3.20, 17.69, 10185.20, 32.25, 295.27, 400, 0, 22, 3, 8, 12, 3, 14, 0, 0, 0, 0, 00416, 00434, 0.02, 0.02, 0.02, 0.02, 1.15, 7.59, -2414.95, ERRORS : 
62962, 1.60, 2.90, 17.69, 10185.20, 32.28, 300.10, 400, 0, 22, 3, 8, 12, 3, 16, 0, 0, 0, 0, 00421, 00417, 0.02, 0.02, 0.02, 0.02, 1.15, 7.61, -2415.76, ERRORS : 
64962, 1.60, 2.90, 17.69, 10185.20, 32.28, 302.57, 400, 0, 22, 3, 8, 12, 3, 18, 0, 0, 0, 0, 00421, 00419, 0.02, 0.02, 0.02, 0.02, 1.17, 7.57, -2410.92, ERRORS : 
66962, 1.60, 2.90, 17.70, 10185.20, 32.30, 307.35, 400, 0, 22, 3, 8, 12, 3, 20, 0, 0, 0, 0, 00421, 00407, 0.02, 0.02, 0.02, 0.02, 1.11, 7.64, -2414.95, ERRORS : 
68962, 1.60, 2.70, 17.70, 10185.40, 32.28, 308.50, 400, 0, 22, 3, 8, 12, 3, 22, 0, 0, 0, 0, 00419, 00394, 0.02, 0.02, 0.02, 0.02, 1.16, 7.59, -2415.76, ERRORS : 
70962, 1.50, 2.10, 17.71, 10185.40, 32.29, 313.18, 403, 0, 22, 3, 8, 12, 3, 24, 0, 0, 0, 0, 00413, 00397, 0.02, 0.02, 0.02, 0.02, 1.12, 7.62, -2415.76, ERRORS : 
72962, 1.50, 2.20, 17.71, 10185.20, 32.28, 315.27, 400, 0, 22, 3, 8, 12, 3, 26, 0, 0, 0, 0, 00410, 00434, 0.02, 0.02, 0.02, 0.02, 1.18, 7.57, -2414.15, ERRORS : 
74962, 1.60, 2.30, 17.71, 10185.00, 32.28, 318.61, 400, 0, 22, 3, 8, 12, 3, 28, 0, 0, 0, 0, 00410, 00428, 0.02, 0.02, 0.02, 0.02, 1.16, 7.57, -2414.95, ERRORS : 
76962, 1.60, 2.20, 17.72, 10185.40, 32.29, 321.08, 400, 0, 22, 3, 8, 12, 3, 30, 0, 0, 0, 0, 00411, 00407, 0.02, 0.02, 0.02, 0.02, 1.14, 7.60, -2410.92, ERRORS : 
78962, 1.80, 2.60, 17.72, 10185.20, 32.29, 322.34, 400, 0, 22, 3, 8, 12, 3, 32, 0, 0, 0, 0, 00409, 00421, 0.02, 0.02, 0.02, 0.02, 1.19, 7.57, -2414.15, ERRORS : 
