processor_millis, SDS011_pm25, SDS011_pm10, BME680_temperature, BME680_pressure, BME680_humidity, BME680_gasResistance,CCS811_C02, CCS811_TVOC,GPS_year, GPS_month, GPS_day, GPS_hour, GPS_minute, GPS_seconds, GPS_longitude, GPS_latitude, GPS_noSaltilites, GPS_fix,CozIr_Co2, CozIr_Co2_filtered,SN1_WE_u, SN1_AE_u, SN2_WE_u, SN2_AE_u, NO2, O3, PT1000 temp
Starting!
3019, 4.20, 13.70, 18.33, 10185.60, 30.20, 0.00, 0, 0, 22, 3, 8, 12, 2, 2, 0, 0, 0, 0, 00548, 00585, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -293.93, ERRORS : 
5019, 4.20, 13.60, 18.35, 10185.60, 30.25, 336.79, 0, 0, 22, 3, 8, 12, 2, 3, 0, 0, 0, 0, 00548, 00571, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -292.32, ERRORS : 
7019, 4.10, 13.60, 18.36, 10185.80, 30.41, 339.90, 400, 0, 22, 3, 8, 12, 2, 5, 0, 0, 0, 0, 00546, 00499, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -293.12, ERRORS : 
9019, 4.00, 13.20, 18.37, 10185.60, 30.63, 340.96, 403, 0, 22, 3, 8, 12, 2, 7, 0, 0, 0, 0, 00543, 00529, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -294.73, ERRORS : 
11019, 4.00, 12.70, 18.38, 10185.80, 30.92, 340.60, 400, 0, 22, 3, 8, 12, 2, 9, 0, 0, 0, 0, 00543, 00540, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -293.93, ERRORS : 
13019, 4.00, 13.00, 18.38, 10185.60, 31.26, 342.01, 400, 0, 22, 3, 8, 12, 2, 11, 0, 0, 0, 0, 00543, 00514, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -293.12, ERRORS : 
15019, 4.10, 13.30, 18.39, 10185.80, 31.59, 340.60, 400, 0, 22, 3, 8, 12, 2, 13, 0, 0, 0, 0, 00542, 00538, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -292.32, ERRORS : 
17019, 4.00, 13.40, 18.40, 10185.60, 31.86, 340.96, 400, 0, 22, 3, 8, 12, 2, 15, 0, 0, 0, 0, 00551, 00571, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -292.32, ERRORS : 
19019, 4.10, 14.30, 18.41, 10185.60, 32.03, 340.96, 400, 0, 22, 3, 8, 12, 2, 17, 0, 0, 0, 0, 00549, 00520, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -293.12, ERRORS : 
21019, 4.20, 14.80, 18.41, 10185.60, 32.16, 342.37, 400, 0, 22, 3, 8, 12, 2, 19, 0, 0, 0, 0, 00552, 00576, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -291.51, ERRORS : 
23019, 4.30, 14.80, 18.42, 10185.80, 32.24, 340.25, 400, 0, 22, 3, 8, 12, 2, 21, 0, 0, 0, 0, 00552, 00535, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -293.12, ERRORS : 
25019, 4.20, 13.70, 18.42, 10185.60, 32.28, 342.01, 400, 0, 22, 3, 8, 12, 2, 23, 0, 0, 0, 0, 00548, 00511, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -291.51, ERRORS : 
27019, 4.30, 13.30, 18.43, 10185.60, 32.31, 342.01, 400, 0, 22, 3, 8, 12, 2, 25, 0, 0, 0, 0, 00552, 00542, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -293.93, ERRORS : 
29019, 4.30, 14.10, 18.43, 10185.60, 32.30, 343.44, 405, 0, 22, 3, 8, 12, 2, 27, 0, 0, 0, 0, 00555, 00521, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -293.93, ERRORS : 
31019, 4.20, 13.70, 18.43, 10185.80, 32.28, 344.15, 400, 0, 22, 3, 8, 12, 2, 29, 0, 0, 0, 0, 00552, 00518, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -292.32, ERRORS : 
33019, 4.20, 12.70, 18.44, 10185.80, 32.26, 345.59, 400, 0, 22, 3, 8, 12, 2, 31, 0, 0, 0, 0, 00556, 00588, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -293.12, ERRORS : 
35019, 4.30, 13.60, 18.44, 10185.60, 32.24, 344.87, 400, 0, 22, 3, 8, 12, 2, 33, 0, 0, 0, 0, 00558, 00519, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -293.12, ERRORS : 
37019, 4.20, 13.10, 18.45, 10185.60, 32.20, 345.95, 400, 0, 22, 3, 8, 12, 2, 35, 0, 0, 0, 0, 00561, 00553, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -295.54, ERRORS : 
39019, 4.30, 13.50, 18.45, 10186.00, 32.15, 345.59, 400, 0, 22, 3, 8, 12, 2, 37, 0, 0, 0, 0, 00558, 00530, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -293.12, ERRORS : 
41019, 4.30, 13.30, 18.46, 10186.00, 32.13, 347.04, 405, 0, 22, 3, 8, 12, 2, 39, 0, 0, 0, 0, 00558, 00578, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -292.32, ERRORS : 
