processor_millis,SDS011_pm25, SDS011_pm10,BME680_temperature, BME680_pressure, BME680_humidity, BME680_gasResistance,CCS811_C02, CCS811_TVOC,GPS_year, GPS_month, GPS_day, GPS_hour, GPS_minute, GPS_seconds, GPS_longitude, GPS_latitude, GPS_noSaltilites, GPS_fix,CozIr_Co2, CozIr_Co2_filtered,SN1_WE_u, SN1_AE_u, SN2_WE_u, SN2_AE_u, NO2, O3, PT1000 temp,Errors
Starting!
60000,0,0,24.16, 10202.70, 24.44, 744.00,400, 0,22,4,27,8,49,1,0,0,0,0,00824, 00856,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-311.66, SDS011
62000,1.10, 6.70,24.09, 10202.70, 24.44, 739.09,400, 0,22,4,27,8,49,4,0,0,0,0,00824, 00813,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-311.66,
64000,1.10, 6.90,24.03, 10202.70, 24.49, 739.09,400, 0,22,4,27,8,49,5,0,0,0,0,00814, 00838,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-315.69,
66000,1.20, 6.80,23.98, 10202.30, 24.55, 735.04,400, 0,22,4,27,8,49,8,0,0,0,0,00817, 00870,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-310.05,
68000,1.20, 6.30,23.95, 10202.50, 24.60, 731.84,411, 1,22,4,27,8,49,9,0,0,0,0,00813, 00778,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-310.05,
70000,1.20, 6.30,23.92, 10202.30, 24.63, 730.25,411, 1,22,4,27,8,49,12,0,0,0,0,00811, 00840,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-312.46,
72000,1.20, 6.10,23.90, 10202.30, 24.67, 733.44,411, 1,22,4,27,8,49,13,0,0,0,0,00817, 00845,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-311.66,
74000,1.10, 5.80,23.88, 10202.30, 24.68, 728.66,414, 2,22,4,27,8,49,16,0,0,0,0,00820, 00819,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-310.85,
76000,1.10, 5.10,23.87, 10202.50, 24.70, 727.09,411, 1,22,4,27,8,49,17,0,0,0,0,00823, 00853,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-309.24,
78000,1.10, 5.70,23.86, 10202.10, 24.71, 726.30,411, 1,22,4,27,8,49,20,0,0,0,0,00824, 00879,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-312.46,
80000,1.10, 5.50,23.85, 10202.10, 24.72, 725.52,411, 1,22,4,27,8,49,22,0,0,0,0,00827, 00860,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-313.27,
82000,1.10, 5.60,23.85, 10202.10, 24.73, 726.30,411, 1,22,4,27,8,49,23,0,0,0,0,00825, 00784,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-308.43,
84000,1.30, 6.20,23.85, 10202.10, 24.74, 726.30,411, 1,22,4,27,8,49,26,0,0,0,0,00823, 00876,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-309.24,
86000,1.30, 5.40,23.85, 10202.30, 24.73, 724.73,407, 1,22,4,27,8,49,27,0,0,0,0,00823, 00806,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-309.24,
88000,1.40, 6.70,23.85, 10202.30, 24.73, 727.09,407, 1,22,4,27,8,49,30,0,0,0,0,00824, 00808,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-311.66,
90000,1.40, 6.90,23.85, 10202.30, 24.73, 727.09,411, 1,22,4,27,8,49,31,0,0,0,0,00816, 00771,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-312.46,
92000,1.40, 7.40,23.85, 10202.30, 24.73, 725.52,407, 1,22,4,27,8,49,34,0,0,0,0,0,0,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-309.24, CozIR
94000,1.30, 7.00,23.85, 10202.30, 24.73, 726.30,407, 1,22,4,27,8,49,35,0,0,0,0,00798, 00807,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-310.05,
96000,1.40, 7.10,23.86, 10202.10, 24.70, 721.62,407, 1,22,4,27,8,49,38,0,0,0,0,0,0,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-311.66, CozIR
98000,1.30, 7.20,23.86, 10202.10, 24.71, 727.09,407, 1,22,4,27,8,49,39,0,0,0,0,00804, 00882,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-311.66,
100000,1.40, 7.10,23.86, 10202.10, 24.70, 723.17,407, 1,22,4,27,8,49,42,0,0,0,0,0,0,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-313.27, CozIR
102000,1.40, 7.10,23.86, 10202.10, 24.69, 727.88,407, 1,22,4,27,8,49,43,0,0,0,0,00794, 00766,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-310.05,
