processor_millis,SDS011_pm25, SDS011_pm10,BME680_temperature, BME680_pressure, BME680_humidity, BME680_gasResistance,CCS811_C02, CCS811_TVOC,GPS_year, GPS_month, GPS_day, GPS_hour, GPS_minute, GPS_seconds, GPS_longitude, GPS_latitude, GPS_noSaltilites, GPS_fix,CozIr_Co2, CozIr_Co2_filtered,SN1_WE_u, SN1_AE_u, SN2_WE_u, SN2_AE_u, NO2, O3, PT1000 temp,Errors
Starting!
60000,1.10, 13.60,24.40, 10199.90, 15.13, 1083.06,400, 0,22,4,27,8,49,1,0,0,0,0,00772, 00708,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.12,
62000,1.20, 13.40,24.33, 10199.90, 15.14, 1076.92,400, 0,22,4,27,8,49,4,0,0,0,0,00766, 00716,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
64000,1.30, 13.90,24.27, 10199.70, 15.17, 1071.72,400, 0,22,4,27,8,49,5,0,0,0,0,00773, 00730,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-292.32,
66000,1.30, 12.20,24.22, 10199.90, 15.22, 1077.80,400, 0,22,4,27,8,49,8,0,0,0,0,00784, 00817,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.12,
68000,1.30, 12.10,24.19, 10199.90, 15.26, 1069.99,402, 0,22,4,27,8,49,9,0,0,0,0,00788, 00791,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-292.32,
70000,1.20, 10.50,24.16, 10199.90, 15.30, 1069.99,402, 0,22,4,27,8,49,12,0,0,0,0,00788, 00797,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.12,
72000,1.20, 10.40,24.14, 10199.70, 15.33, 1070.85,400, 0,22,4,27,8,49,13,0,0,0,0,00790, 00823,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.12,
74000,1.20, 10.40,24.12, 10199.70, 15.36, 1071.72,400, 0,22,4,27,8,49,16,0,0,0,0,00789, 00810,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
76000,1.30, 10.80,24.11, 10199.90, 15.39, 1070.85,400, 0,22,4,27,8,49,17,0,0,0,0,00795, 00859,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-292.32,
78000,1.30, 12.40,24.10, 10199.90, 15.40, 1069.13,400, 0,22,4,27,8,49,20,0,0,0,0,00793, 00816,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
80000,1.30, 13.30,24.09, 10199.70, 15.42, 1068.27,403, 0,22,4,27,8,49,22,0,0,0,0,00789, 00858,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-286.68,
