processor_millis; SDS011_pm25; SDS011_pm10; BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;
188987; 0.60; 1.60; 21.80; 10223.20; 12.71; 739.59;402;0;22;3;4;14;47;38;0;0;0;0;442;436; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -331.80; ERRORS : 
190987; 0.50; 1.40; 21.80; 10223.20; 12.70; 732.31;407;1;22;3;4;14;47;40;0;0;0;0;442;485; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -331.80; ERRORS : 
192987; 0.60; 1.50; 21.81; 10223.10; 12.69; 734.72;402;0;22;3;4;14;47;42;0;0;0;0;444;466; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -331.80; ERRORS : 
194987; 0.60; 1.60; 21.81; 10223.10; 12.70; 732.31;402;0;22;3;4;14;47;44;0;0;0;0;448;473; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -335.83; ERRORS : 
196987; 0.50; 1.50; 21.82; 10223.20; 12.69; 740.41;402;0;22;3;4;14;47;46;0;0;0;0;450;445; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -334.22; ERRORS : 
198987; 0.60; 1.60; 21.82; 10223.20; 12.68; 730.71;402;0;22;3;4;14;47;48;0;0;0;0;452;476; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -333.42; ERRORS : 
200987; 0.60; 1.60; 21.82; 10223.40; 12.66; 737.96;402;0;22;3;4;14;47;50;0;0;0;0;448;446; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -333.42; ERRORS : 
202987; 0.60; 1.60; 21.83; 10223.20; 12.67; 737.96;402;0;22;3;4;14;47;52;0;0;0;0;450;472; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -331.80; ERRORS : 
204987; 0.60; 1.60; 21.83; 10223.20; 12.67; 737.96;400;0;22;3;4;14;47;54;0;0;0;0;454;473; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -334.22; ERRORS : 
206987; 0.60; 1.40; 21.83; 10223.10; 12.65; 738.78;400;0;22;3;4;14;47;56;0;0;0;0;453;456; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -335.83; ERRORS : 
208987; 0.50; 1.40; 21.83; 10223.20; 12.65; 732.31;400;0;22;3;4;14;47;58;0;0;0;0;450;456; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -334.22; ERRORS : 
210987; 0.50; 1.20; 21.84; 10223.20; 12.64; 735.53;402;0;22;3;4;14;48;0;0;0;0;0;445;415; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -335.03; ERRORS : 
212987; 0.50; 1.20; 21.84; 10223.20; 12.65; 739.59;402;0;22;3;4;14;48;2;0;0;0;0;441;441; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -337.45; ERRORS : 
214987; 0.40; 1.10; 21.84; 10223.20; 12.63; 733.11;402;0;22;3;4;14;48;4;0;0;0;0;444;476; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -334.22; ERRORS : 
216987; 0.50; 1.20; 21.85; 10223.10; 12.63; 742.05;402;0;22;3;4;14;48;6;0;0;0;0;444;421; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -333.42; ERRORS : 
218987; 0.50; 1.20; 21.85; 10222.90; 12.63; 741.23;400;0;22;3;4;14;48;8;0;0;0;0;443;454; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -332.61; ERRORS : 
220987; 0.50; 1.30; 21.85; 10223.10; 12.62; 738.78;402;0;22;3;4;14;48;10;0;0;0;0;444;456; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -333.42; ERRORS : 
222987; 0.50; 1.30; 21.86; 10222.90; 12.62; 734.72;402;0;22;3;4;14;48;12;0;0;0;0;450;484; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -332.61; ERRORS : 
224987; 0.50; 1.30; 21.86; 10222.90; 12.62; 738.78;402;0;22;3;4;14;48;14;0;0;0;0;455;486; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -331.00; ERRORS : 
226987; 0.50; 1.30; 21.87; 10222.70; 12.60; 733.11;402;0;22;3;4;14;48;16;0;0;0;0;454;425; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -330.19; ERRORS : 
228987; 0.50; 1.20; 21.87; 10222.70; 12.60; 737.15;402;0;22;3;4;14;48;18;0;0;0;0;450;447; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -333.42; ERRORS : 
230987; 0.50; 1.20; 21.87; 10222.50; 12.60; 741.23;402;0;22;3;4;14;48;20;0;0;0;0;448;426; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -331.00; ERRORS : 
232987; 0.40; 1.20; 21.87; 10222.70; 12.59; 733.91;402;0;22;3;4;14;48;22;0;0;0;0;447;415; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -333.42; ERRORS : 
234987; 0.40; 1.20; 21.88; 10222.70; 12.59; 734.72;402;0;22;3;4;14;48;24;0;0;0;0;448;447; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -332.61; ERRORS : 
236987; 0.50; 1.50; 21.88; 10222.70; 12.57; 735.53;407;1;22;3;4;14;48;26;0;0;0;0;452;432; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -332.61; ERRORS : 
238987; 0.60; 1.80; 21.88; 10222.70; 12.58; 742.05;402;0;22;3;4;14;48;28;0;0;0;0;446;425; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -331.80; ERRORS : 
240987; 0.60; 1.80; 21.89; 10222.70; 12.57; 735.53;402;0;22;3;4;14;48;30;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -333.42; ERRORS :  CozIR
242987; 0.60; 1.80; 21.89; 10222.50; 12.58; 741.23;402;0;22;3;4;14;48;32;0;0;0;0;445;452; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -332.61; ERRORS : 
244987; 0.60; 1.80; 21.89; 10222.50; 12.57; 736.34;402;0;22;3;4;14;48;34;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -333.42; ERRORS :  CozIR
246987; 0.60; 1.70; 21.89; 10222.70; 12.58; 741.23;402;0;22;3;4;14;48;36;0;0;0;0;447;425; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -333.42; ERRORS : 
248987; 0.60; 1.80; 21.90; 10222.70; 12.57; 742.88;402;0;22;3;4;14;48;38;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -332.61; ERRORS :  CozIR
250987; 0.60; 1.80; 21.90; 10222.50; 12.57; 736.34;402;0;22;3;4;14;48;40;0;0;0;0;448;457; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -334.22; ERRORS : 
252987; 0.60; 1.80; 21.90; 10222.50; 12.55; 742.88;400;0;22;3;4;14;48;42;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -335.03; ERRORS :  CozIR
254987; 0.60; 1.70; 21.91; 10222.30; 12.55; 740.41;402;0;22;3;4;14;48;44;0;0;0;0;445;438; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -334.22; ERRORS : 
256987; 0.50; 1.60; 21.91; 10222.30; 12.55; 739.59;402;0;22;3;4;14;48;46;0;0;0;0;444;423; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -334.22; ERRORS : 
