processor_millis; SDS011_pm25; SDS011_pm10; BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;
20987; 0.70; 2.30; 22.76; 10221.70; 12.02; 1145.66;400;0;22;3;4;14;44;50;0;0;0;0;791;754; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
22987; 0.70; 2.20; 22.76; 10221.70; 12.01; 1146.63;400;0;22;3;4;14;44;52;0;0;0;0;790;803; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
24987; 0.70; 2.00; 22.77; 10221.50; 12.00; 1143.71;402;0;22;3;4;14;44;54;0;0;0;0;791;785; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
26987; 0.70; 1.80; 22.77; 10221.30; 12.00; 1147.61;400;0;22;3;4;14;44;56;0;0;0;0;790;768; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
28987; 0.70; 1.80; 22.77; 10221.70; 12.00; 1146.63;400;0;22;3;4;14;44;58;0;0;0;0;799;836; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
30987; 0.60; 1.80; 22.78; 10221.50; 11.98; 1143.71;402;0;22;3;4;14;45;0;0;0;0;0;804;789; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
32987; 0.70; 1.90; 22.78; 10221.50; 11.99; 1146.63;400;0;22;3;4;14;45;2;0;0;0;0;802;764; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -300.38; ERRORS : 
34987; 0.70; 1.90; 22.79; 10221.30; 11.99; 1144.68;402;0;22;3;4;14;45;4;0;0;0;0;799;808; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
36987; 0.70; 1.90; 22.79; 10221.30; 11.97; 1146.63;402;0;22;3;4;14;45;6;0;0;0;0;797;784; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
38987; 0.70; 1.80; 22.80; 10221.30; 11.96; 1145.66;402;0;22;3;4;14;45;8;0;0;0;0;802;845; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
40987; 0.60; 1.60; 22.80; 10221.30; 11.96; 1146.63;402;0;22;3;4;14;45;10;0;0;0;0;804;814; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
42987; 0.60; 1.60; 22.81; 10221.30; 11.96; 1147.61;402;0;22;3;4;14;45;12;0;0;0;0;808;766; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -300.38; ERRORS : 
44987; 0.60; 1.60; 22.81; 10221.90; 11.95; 1148.59;402;0;22;3;4;14;45;14;0;0;0;0;807;802; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
46987; 0.70; 1.70; 22.82; 10221.90; 11.94; 1143.71;402;0;22;3;4;14;45;16;0;0;0;0;798;743; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
48987; 0.70; 1.70; 22.82; 10221.90; 11.94; 1143.71;402;0;22;3;4;14;45;18;0;0;0;0;801;864; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
50987; 0.50; 1.10; 22.83; 10221.90; 11.91; 1150.56;402;0;22;3;4;14;45;20;0;0;0;0;813;835; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -302.79; ERRORS : 
52987; 0.60; 0.90; 22.83; 10221.90; 11.91; 1153.52;402;0;22;3;4;14;45;22;0;0;0;0;813;835; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
54987; 0.60; 0.90; 22.83; 10222.30; 11.90; 1150.56;402;0;22;3;4;14;45;24;0;0;0;0;815;826; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
56987; 0.60; 0.90; 22.84; 10221.90; 11.89; 1151.54;402;0;22;3;4;14;45;26;0;0;0;0;807;795; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
58987; 0.60; 0.90; 22.84; 10221.70; 11.88; 1151.54;402;0;22;3;4;14;45;28;0;0;0;0;808;766; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -301.99; ERRORS : 
60987; 0.60; 0.90; 22.85; 10221.70; 11.87; 1155.50;402;0;22;3;4;14;45;30;0;0;0;0;798;772; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
62987; 0.60; 0.90; 22.85; 10221.70; 11.86; 1156.49;402;0;22;3;4;14;45;32;0;0;0;0;807;814; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
64987; 0.60; 0.90; 22.85; 10221.70; 11.86; 1157.49;402;0;22;3;4;14;45;34;0;0;0;0;796;726; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
66987; 0.60; 0.90; 22.86; 10221.50; 11.85; 1151.54;402;0;22;3;4;14;45;36;0;0;0;0;797;796; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
68987; 0.50; 0.90; 22.86; 10221.30; 11.85; 1151.54;402;0;22;3;4;14;45;38;0;0;0;0;801;820; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
70987; 0.50; 0.90; 22.87; 10221.30; 11.83; 1150.56;402;0;22;3;4;14;45;40;0;0;0;0;804;792; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
72987; 0.50; 0.90; 22.87; 10221.50; 11.84; 1155.50;402;0;22;3;4;14;45;42;0;0;0;0;801;748; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
74987; 0.50; 0.80; 22.87; 10221.30; 11.84; 1151.54;402;0;22;3;4;14;45;44;0;0;0;0;799;771; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
76987; 0.50; 0.80; 22.88; 10221.10; 11.82; 1153.52;402;0;22;3;4;14;45;46;0;0;0;0;797;821; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -300.38; ERRORS : 
78987; 0.50; 0.80; 22.88; 10221.10; 11.82; 1151.54;402;0;22;3;4;14;45;48;0;0;0;0;798;802; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
80987; 0.50; 0.80; 22.89; 10220.90; 11.81; 1147.61;402;0;22;3;4;14;45;50;0;0;0;0;798;774; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
82987; 0.50; 0.80; 22.89; 10221.10; 11.81; 1146.63;402;0;22;3;4;14;45;52;0;0;0;0;792;774; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
84987; 0.50; 0.80; 22.90; 10221.10; 11.81; 1150.56;402;0;22;3;4;14;45;54;0;0;0;0;799;821; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
86987; 0.50; 0.80; 22.90; 10221.10; 11.80; 1151.54;402;0;22;3;4;14;45;56;0;0;0;0;797;802; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
88987; 0.60; 0.80; 22.90; 10220.90; 11.80; 1156.49;402;0;22;3;4;14;45;58;0;0;0;0;795;774; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
90987; 0.50; 0.80; 22.91; 10221.30; 11.79; 1156.49;402;0;22;3;4;14;46;0;0;0;0;0;786;791; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -300.38; ERRORS : 
92987; 0.50; 0.70; 22.91; 10221.10; 11.79; 1155.50;402;0;22;3;4;14;46;2;0;0;0;0;799;824; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
94987; 0.50; 0.60; 22.92; 10221.10; 11.79; 1145.66;402;0;22;3;4;14;46;4;0;0;0;0;805;820; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
96987; 0.50; 0.60; 22.92; 10221.10; 11.78; 1156.49;400;0;22;3;4;14;46;6;0;0;0;0;804;817; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
98987; 0.50; 0.50; 22.93; 10220.90; 11.77; 1156.49;400;0;22;3;4;14;46;8;0;0;0;0;811;873; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
100987; 0.50; 0.60; 22.93; 10221.30; 11.77; 1150.56;402;0;22;3;4;14;46;10;0;0;0;0;803;820; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
102987; 0.50; 0.90; 22.94; 10221.30; 11.75; 1157.49;402;0;22;3;4;14;46;12;0;0;0;0;801;789; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
104987; 0.50; 0.90; 22.94; 10221.10; 11.76; 1157.49;400;0;22;3;4;14;46;14;0;0;0;0;798;800; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
106987; 0.50; 0.90; 22.94; 10220.90; 11.74; 1156.49;402;0;22;3;4;14;46;16;0;0;0;0;808;878; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
108987; 0.50; 1.00; 22.95; 10221.30; 11.74; 1152.53;402;0;22;3;4;14;46;18;0;0;0;0;800;771; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
110987; 0.50; 1.00; 22.95; 10221.30; 11.74; 1160.48;400;0;22;3;4;14;46;20;0;0;0;0;809;840; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
112987; 0.50; 1.00; 22.96; 10221.30; 11.72; 1154.51;400;0;22;3;4;14;46;22;0;0;0;0;799;749; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
114987; 0.50; 1.10; 22.96; 10221.10; 11.72; 1164.50;400;0;22;3;4;14;46;24;0;0;0;0;792;753; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
116987; 0.50; 1.10; 22.96; 10220.90; 11.72; 1164.50;400;0;22;3;4;14;46;26;0;0;0;0;796;799; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
118987; 0.50; 1.10; 22.97; 10221.10; 11.71; 1158.48;400;0;22;3;4;14;46;28;0;0;0;0;798;859; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
120987; 0.60; 1.20; 22.97; 10220.90; 11.70; 1165.51;400;0;22;3;4;14;46;30;0;0;0;0;804;790; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -300.38; ERRORS : 
122987; 0.60; 1.20; 22.98; 10220.90; 11.70; 1163.49;400;0;22;3;4;14;46;32;0;0;0;0;805;804; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -300.38; ERRORS : 
124987; 0.60; 1.40; 22.98; 10220.70; 11.70; 1153.52;402;0;22;3;4;14;46;34;0;0;0;0;810;846; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
126987; 0.60; 1.40; 22.98; 10220.70; 11.70; 1153.52;402;0;22;3;4;14;46;36;0;0;0;0;810;841; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
128987; 0.60; 1.50; 22.99; 10220.90; 11.68; 1161.48;402;0;22;3;4;14;46;38;0;0;0;0;814;778; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
130987; 0.60; 1.50; 22.99; 10220.90; 11.68; 1162.49;402;0;22;3;4;14;46;40;0;0;0;0;809;783; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
132987; 0.60; 1.10; 23.00; 10220.70; 11.69; 1159.48;400;0;22;3;4;14;46;42;0;0;0;0;806;787; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
134987; 0.50; 1.10; 23.00; 10220.70; 11.68; 1161.48;402;0;22;3;4;14;46;44;0;0;0;0;812;847; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
136987; 0.50; 1.00; 23.01; 10220.90; 11.67; 1163.49;402;0;22;3;4;14;46;46;0;0;0;0;816;818; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
138987; 0.60; 1.00; 23.01; 10220.90; 11.67; 1163.49;402;0;22;3;4;14;46;48;0;0;0;0;822;797; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
140987; 0.60; 1.10; 23.02; 10220.90; 11.66; 1160.48;402;0;22;3;4;14;46;50;0;0;0;0;817;800; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
142987; 0.60; 1.00; 23.02; 10220.90; 11.65; 1159.48;402;0;22;3;4;14;46;52;0;0;0;0;820;866; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
144987; 0.60; 1.00; 23.02; 10220.70; 11.65; 1158.48;402;0;22;3;4;14;46;54;0;0;0;0;821;846; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
146987; 0.50; 0.90; 23.03; 10220.90; 11.64; 1164.50;402;0;22;3;4;14;46;56;0;0;0;0;822;828; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
148987; 0.50; 0.90; 23.03; 10220.90; 11.63; 1168.55;402;0;22;3;4;14;46;58;0;0;0;0;822;857; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
150987; 0.50; 0.90; 23.04; 10220.90; 11.63; 1160.48;402;0;22;3;4;14;47;0;0;0;0;0;829;869; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
152987; 0.60; 1.00; 23.04; 10220.70; 11.63; 1158.48;402;0;22;3;4;14;47;2;0;0;0;0;827;799; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
154987; 0.50; 0.80; 23.04; 10220.70; 11.62; 1161.48;402;0;22;3;4;14;47;4;0;0;0;0;818;772; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
156987; 0.50; 0.80; 23.05; 10220.90; 11.61; 1157.49;402;0;22;3;4;14;47;6;0;0;0;0;810;783; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
158987; 0.60; 0.80; 23.05; 10221.10; 11.59; 1159.48;402;0;22;3;4;14;47;8;0;0;0;0;809;836; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -300.38; ERRORS : 
160987; 0.60; 0.80; 23.06; 10221.10; 11.60; 1160.48;400;0;22;3;4;14;47;10;0;0;0;0;817;854; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
162987; 0.60; 0.80; 23.06; 10221.10; 11.60; 1168.55;400;0;22;3;4;14;47;12;0;0;0;0;815;740; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
164987; 0.60; 0.90; 23.06; 10221.30; 11.59; 1161.48;400;0;22;3;4;14;47;14;0;0;0;0;809;822; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
166987; 0.60; 1.00; 23.07; 10221.30; 11.58; 1162.49;400;0;22;3;4;14;47;16;0;0;0;0;806;779; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
168987; 0.60; 0.90; 23.07; 10221.10; 11.57; 1163.49;400;0;22;3;4;14;47;18;0;0;0;0;818;853; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
170987; 0.60; 0.90; 23.08; 10220.90; 11.56; 1160.48;400;0;22;3;4;14;47;20;0;0;0;0;806;785; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -300.38; ERRORS : 
172987; 0.60; 1.10; 23.08; 10220.70; 11.56; 1168.55;402;0;22;3;4;14;47;22;0;0;0;0;808;848; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
174987; 0.60; 1.10; 23.08; 10221.30; 11.55; 1177.76;400;0;22;3;4;14;47;24;0;0;0;0;816;806; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -300.38; ERRORS : 
176987; 0.60; 1.10; 23.09; 10221.30; 11.55; 1164.50;402;0;22;3;4;14;47;26;0;0;0;0;816;808; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -300.38; ERRORS : 
178987; 0.60; 1.10; 23.09; 10221.30; 11.54; 1169.57;400;0;22;3;4;14;47;28;0;0;0;0;822;837; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
180987; 0.60; 1.00; 23.10; 10221.10; 11.54; 1165.51;400;0;22;3;4;14;47;30;0;0;0;0;827;857; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
182987; 0.60; 1.30; 23.10; 10221.30; 11.53; 1170.58;400;0;22;3;4;14;47;32;0;0;0;0;821;763; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
184987; 0.60; 1.30; 23.11; 10221.10; 11.53; 1167.54;400;0;22;3;4;14;47;34;0;0;0;0;827;860; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
186987; 0.60; 1.40; 23.11; 10221.10; 11.52; 1162.49;400;0;22;3;4;14;47;36;0;0;0;0;827;799; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
188987; 0.60; 1.40; 23.11; 10221.10; 11.51; 1162.49;400;0;22;3;4;14;47;38;0;0;0;0;830;851; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
190987; 0.60; 1.50; 23.12; 10220.90; 11.51; 1165.51;400;0;22;3;4;14;47;40;0;0;0;0;835;875; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
192987; 0.60; 1.40; 23.12; 10221.10; 11.49; 1165.51;400;0;22;3;4;14;47;42;0;0;0;0;822;779; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
194987; 0.60; 1.50; 23.13; 10221.10; 11.48; 1166.52;400;0;22;3;4;14;47;44;0;0;0;0;815;749; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
196987; 0.60; 1.40; 23.13; 10220.90; 11.47; 1163.49;400;0;22;3;4;14;47;46;0;0;0;0;816;842; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
198987; 0.60; 1.40; 23.13; 10220.90; 11.46; 1166.52;400;0;22;3;4;14;47;48;0;0;0;0;817;824; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
200987; 0.50; 1.30; 23.14; 10220.90; 11.46; 1172.62;400;0;22;3;4;14;47;50;0;0;0;0;817;828; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
202987; 0.50; 1.20; 23.14; 10221.10; 11.46; 1164.50;400;0;22;3;4;14;47;52;0;0;0;0;811;835; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
204987; 0.60; 1.40; 23.15; 10220.90; 11.46; 1177.76;400;0;22;3;4;14;47;54;0;0;0;0;813;785; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
206987; 0.60; 1.50; 23.15; 10220.90; 11.45; 1167.54;400;0;22;3;4;14;47;56;0;0;0;0;811;776; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -300.38; ERRORS : 
208987; 0.60; 1.50; 23.16; 10220.70; 11.44; 1172.62;400;0;22;3;4;14;47;58;0;0;0;0;815;864; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
210987; 0.60; 1.60; 23.16; 10220.90; 11.44; 1166.52;400;0;22;3;4;14;48;0;0;0;0;0;810;788; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
212987; 0.60; 1.30; 23.16; 10220.90; 11.43; 1173.65;400;0;22;3;4;14;48;2;0;0;0;0;813;850; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
214987; 0.70; 1.40; 23.16; 10220.70; 11.43; 1167.54;400;0;22;3;4;14;48;4;0;0;0;0;804;785; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
216987; 0.60; 1.30; 23.17; 10220.70; 11.42; 1173.65;400;0;22;3;4;14;48;6;0;0;0;0;798;836; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
218987; 0.70; 1.50; 23.18; 10220.70; 11.42; 1176.73;400;0;22;3;4;14;48;8;0;0;0;0;800;832; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
220987; 0.70; 1.40; 23.18; 10220.60; 11.41; 1169.57;400;0;22;3;4;14;48;10;0;0;0;0;810;873; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
222987; 0.70; 1.50; 23.18; 10220.70; 11.41; 1180.86;400;0;22;3;4;14;48;12;0;0;0;0;807;781; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
224987; 0.70; 1.40; 23.19; 10220.70; 11.41; 1166.52;400;0;22;3;4;14;48;14;0;0;0;0;805;813; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
226987; 0.80; 1.70; 23.19; 10220.70; 11.41; 1169.57;403;0;22;3;4;14;48;16;0;0;0;0;811;854; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
228987; 0.80; 1.70; 23.19; 10220.60; 11.39; 1173.65;405;0;22;3;4;14;48;18;0;0;0;0;813;786; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
230987; 0.80; 1.80; 23.20; 10220.40; 11.40; 1174.67;405;0;22;3;4;14;48;20;0;0;0;0;818;849; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
232987; 0.80; 1.80; 23.20; 10220.70; 11.40; 1176.73;405;0;22;3;4;14;48;22;0;0;0;0;815;788; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
234987; 0.70; 1.60; 23.21; 10220.70; 11.39; 1178.79;408;1;22;3;4;14;48;24;0;0;0;0;803;755; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
236987; 0.70; 1.70; 23.21; 10220.40; 11.39; 1175.70;408;1;22;3;4;14;48;26;0;0;0;0;803;800; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
238987; 0.60; 1.60; 23.21; 10220.40; 11.38; 1177.76;408;1;22;3;4;14;48;28;0;0;0;0;810;835; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
240987; 0.70; 1.60; 23.22; 10220.70; 11.39; 1175.70;408;1;22;3;4;14;48;30;0;0;0;0;816;855; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
242987; 0.70; 1.50; 23.22; 10220.60; 11.39; 1175.70;408;1;22;3;4;14;48;32;0;0;0;0;817;815; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -298.76; ERRORS : 
244987; 0.60; 1.50; 23.23; 10220.60; 11.38; 1168.55;408;1;22;3;4;14;48;34;0;0;0;0;817;815; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
246987; 0.60; 1.60; 23.23; 10220.40; 11.38; 1177.76;408;1;22;3;4;14;48;36;0;0;0;0;819;791; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.96; ERRORS : 
248987; 0.50; 1.30; 23.24; 10220.40; 11.37; 1179.83;408;1;22;3;4;14;48;38;0;0;0;0;818;809; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -301.18; ERRORS : 
250987; 0.50; 1.30; 23.24; 10220.60; 11.38; 1177.76;408;1;22;3;4;14;48;40;0;0;0;0;818;832; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
252987; 0.50; 1.30; 23.24; 10220.60; 11.38; 1168.55;408;1;22;3;4;14;48;42;0;0;0;0;823;838; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -299.57; ERRORS : 
254987; 0.60; 1.50; 23.25; 10220.40; 11.37; 1181.90;408;1;22;3;4;14;48;44;0;0;0;0;828;854; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
