processor_millis,SDS011_pm25, SDS011_pm10,BME680_temperature, BME680_pressure, BME680_humidity, BME680_gasResistance,CCS811_C02, CCS811_TVOC,GPS_year, GPS_month, GPS_day, GPS_hour, GPS_minute, GPS_seconds, GPS_longitude, GPS_latitude, GPS_noSaltilites, GPS_fix,CozIr_Co2, CozIr_Co2_filtered,SN1_WE_u, SN1_AE_u, SN2_WE_u, SN2_AE_u, NO2, O3, PT1000 temp,Errors
Starting!
40000,1.70, 13.20,16.01, 10101.40, 16.02, 210.88,400, 0,22,4,1,5,40,1,0,0,0,0,00497, 00482,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-294.73,
42000,1.70, 12.70,15.97, 10101.20, 15.88, 212.92,400, 0,22,4,1,5,40,2,0,0,0,0,00498, 00512,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-297.15,
44000,1.70, 12.30,15.89, 10101.60, 15.67, 214.44,400, 0,22,4,1,5,40,4,0,0,0,0,00497, 00487,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-297.96,
46000,1.60, 11.40,15.82, 10101.60, 15.49, 215.00,400, 0,22,4,1,5,40,6,0,0,0,0,00495, 00513,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-294.73,
48000,1.50, 12.20,15.76, 10101.40, 15.32, 218.84,400, 0,22,4,1,5,40,8,0,0,0,0,00494, 00462,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-294.73,
50000,1.50, 10.20,15.71, 10101.60, 15.14, 221.19,400, 0,22,4,1,5,40,10,0,0,0,0,00493, 00512,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-297.15,
52000,1.40, 9.60,15.66, 10101.80, 15.00, 222.53,400, 0,22,4,1,5,40,12,0,0,0,0,00495, 00462,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-295.54,
54000,1.40, 9.00,15.62, 10101.40, 14.82, 225.41,400, 0,22,4,1,5,40,14,0,0,0,0,00502, 00535,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-294.73,
56000,1.40, 9.90,15.58, 10101.40, 14.67, 226.65,400, 0,22,4,1,5,40,16,0,0,0,0,00500, 00445,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-294.73,
58000,1.30, 10.00,15.55, 10101.40, 14.51, 230.44,400, 0,22,4,1,5,40,18,0,0,0,0,00493, 00485,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-297.15,
60000,1.40, 9.90,15.52, 10101.40, 14.34, 233.37,400, 0,22,4,1,5,40,20,0,0,0,0,00499, 00533,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.12,
62000,1.30, 10.40,15.49, 10101.60, 14.21, 236.20,413, 1,22,4,1,5,40,22,0,0,0,0,00497, 00497,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-296.35,
64000,1.30, 9.10,15.46, 10101.20, 14.05, 237.22,400, 0,22,4,1,5,40,24,0,0,0,0,00491, 00488,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-295.54,
66000,1.20, 8.20,15.44, 10101.40, 13.91, 239.10,400, 0,22,4,1,5,40,26,119765144, 576893952, 0, 1,00477, 00456,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-297.15,
68000,1.20, 7.20,15.41, 10101.60, 13.77, 243.69,400, 0,22,4,1,5,40,27,119765112, 576894016, 0, 1,00481, 00472,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-294.73,
70000,1.20, 7.10,15.39, 10101.40, 13.65, 244.41,400, 0,22,4,1,5,40,30,119764984, 576894400, 0, 1,00487, 00523,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
72000,1.30, 7.30,15.36, 10101.60, 13.53, 247.15,400, 0,22,4,1,5,40,32,119765168, 576894528, 0, 1,00485, 00495,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-296.35,
74000,1.20, 6.90,15.34, 10101.80, 13.41, 250.52,400, 0,22,4,1,5,40,34,119765448, 576894784, 0, 1,00491, 00521,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
76000,1.20, 7.30,15.32, 10101.80, 13.31, 252.24,400, 0,22,4,1,5,40,36,119765816, 576894848, 0, 1,00495, 00495,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.12,
78000,1.20, 6.50,15.29, 10101.60, 13.21, 254.96,400, 0,22,4,1,5,40,38,119765928, 576894976, 0, 1,00491, 00487,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-295.54,
80000,1.20, 6.80,15.27, 10101.60, 13.11, 258.15,400, 0,22,4,1,5,40,41,119765944, 576895168, 0, 1,00490, 00467,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
82000,1.20, 6.70,15.25, 10101.60, 13.04, 259.98,400, 0,22,4,1,5,40,42,119765984, 576895168, 0, 1,00488, 00476,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
84000,1.20, 6.60,15.23, 10101.60, 12.96, 261.42,400, 0,22,4,1,5,40,44,119766000, 576895232, 0, 1,00493, 00536,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-296.35,
86000,1.20, 5.40,15.21, 10101.60, 12.88, 264.34,400, 0,22,4,1,5,40,46,119765968, 576895296, 0, 1,00500, 00522,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
88000,1.20, 5.30,15.19, 10101.80, 12.83, 267.12,400, 0,22,4,1,5,40,48,119765912, 576895360, 0, 1,00495, 00526,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-295.54,
90000,1.20, 5.40,15.17, 10101.80, 12.81, 269.08,400, 0,22,4,1,5,40,50,119765712, 576895232, 0, 1,00498, 00526,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-294.73,
