processor_millis, SDS011_pm25, SDS011_pm10, BME680_temperature, BME680_pressure, BME680_humidity, BME680_gasResistance,CCS811_C02, CCS811_TVOC,GPS_year, GPS_month, GPS_day, GPS_hour, GPS_minute, GPS_seconds, GPS_longitude, GPS_latitude, GPS_noSaltilites, GPS_fix,CozIr_Co2, CozIr_Co2_filtered,SN1_WE_u, SN1_AE_u, SN2_WE_u, SN2_AE_u, NO2, O3, PT1000 temp
Starting!
3041, 0.60, 1.00, 19.04, 10224.60, 27.92, 0.00, 0, 0, 22, 3, 4, 14, 22, 31, 0, 0, 0, 0, 00697, 00698, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -334.22, ERRORS : 
5042, 0.50, 1.00, 19.06, 10224.80, 27.93, 393.96, 0, 0, 22, 3, 4, 14, 22, 32, 0, 0, 0, 0, 00698, 00674, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -333.42, ERRORS : 
7042, 0.60, 1.00, 19.06, 10224.60, 27.92, 396.29, 400, 0, 22, 3, 4, 14, 22, 34, 0, 0, 0, 0, 00697, 00680, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -335.83, ERRORS : 
9042, 0.60, 1.00, 19.07, 10224.40, 27.92, 395.82, 400, 0, 22, 3, 4, 14, 22, 36, 0, 0, 0, 0, 00702, 00750, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -332.61, ERRORS : 
11042, 0.60, 1.10, 19.07, 10224.40, 27.91, 400.32, 400, 0, 22, 3, 4, 14, 22, 38, 0, 0, 0, 0, 00709, 00685, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -335.03, ERRORS : 
13042, 0.60, 1.10, 19.08, 10224.60, 27.90, 398.17, 400, 0, 22, 3, 4, 14, 22, 40, 0, 0, 0, 0, 00710, 00713, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -335.83, ERRORS : 
15042, 0.60, 1.10, 19.09, 10224.40, 27.90, 401.76, 400, 0, 22, 3, 4, 14, 22, 42, 0, 0, 0, 0, 00706, 00702, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -335.03, ERRORS : 
17042, 0.60, 1.10, 19.09, 10224.40, 27.90, 401.52, 400, 0, 22, 3, 4, 14, 22, 44, 0, 0, 0, 0, 00710, 00702, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -333.42, ERRORS : 
19042, 0.60, 1.10, 19.09, 10224.20, 27.87, 400.56, 400, 0, 22, 3, 4, 14, 22, 46, 0, 0, 0, 0, 00707, 00713, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -333.42, ERRORS : 
21042, 0.60, 1.10, 19.10, 10224.60, 27.88, 403.21, 400, 0, 22, 3, 4, 14, 22, 48, 0, 0, 0, 0, 00700, 00692, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -335.03, ERRORS : 
23042, 0.60, 1.20, 19.10, 10224.40, 27.86, 403.45, 400, 0, 22, 3, 4, 14, 22, 51, 0, 0, 0, 0, 00698, 00698, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -333.42, ERRORS : 
25042, 0.60, 1.10, 19.11, 10224.20, 27.86, 403.94, 400, 0, 22, 3, 4, 14, 22, 52, 0, 0, 0, 0, 00701, 00727, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -334.22, ERRORS : 
27042, 0.60, 1.20, 19.12, 10224.40, 27.84, 402.73, 400, 0, 22, 3, 4, 14, 22, 54, 0, 0, 0, 0, 00704, 00700, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -334.22, ERRORS : 
29042, 0.60, 1.10, 19.12, 10224.40, 27.82, 401.04, 400, 0, 22, 3, 4, 14, 22, 56, 0, 0, 0, 0, 00700, 00695, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -334.22, ERRORS : 
31042, 0.60, 0.90, 19.12, 10224.40, 27.83, 406.15, 400, 0, 22, 3, 4, 14, 22, 58, 0, 0, 0, 0, 00695, 00688, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -335.83, ERRORS : 
33042, 0.60, 1.00, 19.13, 10224.20, 27.81, 404.67, 400, 0, 22, 3, 4, 14, 23, 0, 0, 0, 0, 0, 00695, 00692, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -333.42, ERRORS : 
35042, 0.60, 1.00, 19.13, 10224.20, 27.80, 405.41, 403, 0, 22, 3, 4, 14, 23, 2, 0, 0, 0, 0, 00696, 00709, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -332.61, ERRORS : 
37042, 0.60, 1.00, 19.14, 10224.40, 27.79, 405.90, 400, 0, 22, 3, 4, 14, 23, 4, 0, 0, 0, 0, 00700, 00728, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -333.42, ERRORS : 
39042, 0.60, 1.00, 19.14, 10224.20, 27.78, 405.90, 400, 0, 22, 3, 4, 14, 23, 6, 0, 0, 0, 0, 00700, 00683, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -335.03, ERRORS : 
41042, 0.60, 1.00, 19.15, 10224.80, 27.77, 403.21, 400, 0, 22, 3, 4, 14, 23, 8, 0, 0, 0, 0, 0,0, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -332.61, ERRORS :  CozIR
