processor_millis, SDS011_pm25, SDS011_pm10, BME680_temperature, BME680_pressure, BME680_humidity, BME680_gasResistance,CCS811_C02, CCS811_TVOC,GPS_year, GPS_month, GPS_day, GPS_hour, GPS_minute, GPS_seconds, GPS_longitude, GPS_latitude, GPS_noSaltilites, GPS_fix,CozIr_Co2, CozIr_Co2_filtered,SN1_WE_u, SN1_AE_u, SN2_WE_u, SN2_AE_u, NO2, O3, PT1000 temp
Starting!
3136, 0.00, 0.00, 17.24, 10214.70, 28.54, 0.00, 0, 0, 80, 1, 5, 25, 59, 45, 0, 0, 0, 0, 01022, 01022, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -296.35, ERRORS : 
5136, 0.20, 2.60, 17.26, 10214.50, 28.54, 47.92, 0, 0, 80, 1, 5, 25, 59, 46, 0, 0, 0, 0, 01024, 01002, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -293.12, ERRORS : 
7136, 0.20, 6.70, 17.28, 10214.50, 28.49, 50.51, 400, 0, 80, 1, 5, 25, 59, 48, 0, 0, 0, 0, 01016, 01007, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -297.96, ERRORS : 
9136, 0.20, 5.00, 17.30, 10214.90, 28.45, 53.84, 400, 0, 80, 1, 5, 25, 59, 50, 0, 0, 0, 0, 01013, 00979, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -295.54, ERRORS : 
11136, 0.20, 4.40, 17.31, 10214.90, 28.40, 57.14, 400, 0, 80, 1, 5, 25, 59, 52, 0, 0, 0, 0, 01007, 01013, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -295.54, ERRORS : 
13136, 0.20, 4.00, 17.33, 10214.90, 28.35, 60.38, 400, 0, 80, 1, 5, 25, 59, 54, 0, 0, 0, 0, 00987, 00917, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -293.93, ERRORS : 
15136, 0.20, 3.40, 17.34, 10214.70, 28.30, 64.55, 400, 0, 80, 1, 5, 25, 59, 56, 0, 0, 0, 0, 00971, 00912, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -296.35, ERRORS : 
17136, 0.20, 3.00, 17.35, 10214.70, 28.26, 68.67, 400, 0, 80, 1, 5, 25, 59, 58, 0, 0, 0, 0, 00962, 00929, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -297.15, ERRORS : 
19136, 0.20, 2.60, 17.36, 10214.90, 28.23, 71.89, 400, 0, 80, 1, 6, 2, 0, 0, 0, 0, 0, 0, 00961, 00966, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -296.35, ERRORS : 
21136, 0.20, 2.40, 17.37, 10214.70, 28.20, 74.84, 400, 0, 80, 1, 6, 2, 0, 2, 0, 0, 0, 0, 00949, 00950, -1.00, -1.00, -1.00, -1.00, -1.00, -1.00, -299.57, ERRORS : 
