processor_millis, SDS011_pm25, SDS011_pm10, BME680_temperature, BME680_pressure, BME680_humidity, BME680_gasResistance,CCS811_C02, CCS811_TVOC,GPS_year, GPS_month, GPS_day, GPS_hour, GPS_minute, GPS_seconds, GPS_longitude, GPS_latitude, GPS_noSaltilites, GPS_fix,CozIr_Co2, CozIr_Co2_filtered,SN1_WE_u, SN1_AE_u, SN2_WE_u, SN2_AE_u, NO2, O3, PT1000 temp
Starting!
3245, 0.70, 0.90, 18.46, 10222.10, 27.71, 0.00, 0, 0, 22, 3, 4, 14, 22, 32, 0, 0, 0, 0, 00525, 00559, 0.02, 0.02, 0.02, 0.02, 1.17, 7.61, -2413.34, ERRORS : 
5245, 0.70, 0.90, 18.48, 10222.10, 27.73, 516.79, 0, 0, 22, 3, 4, 14, 22, 33, 0, 0, 0, 0, 00532, 00536, 0.02, 0.02, 0.02, 0.02, 1.18, 7.59, -2415.76, ERRORS : 
7245, 0.70, 0.90, 18.49, 10222.30, 27.70, 524.46, 400, 0, 22, 3, 4, 14, 22, 35, 0, 0, 0, 0, 00533, 00548, 0.02, 0.02, 0.02, 0.02, 1.18, 7.59, -2415.76, ERRORS : 
9245, 0.80, 0.90, 18.50, 10222.10, 27.68, 529.83, 400, 0, 22, 3, 4, 14, 22, 37, 0, 0, 0, 0, 00530, 00515, 0.02, 0.02, 0.02, 0.02, 1.18, 7.59, -2416.57, ERRORS : 
11245, 0.80, 0.90, 18.50, 10222.10, 27.65, 532.77, 400, 0, 22, 3, 4, 14, 22, 39, 0, 0, 0, 0, 00526, 00519, 0.02, 0.02, 0.02, 0.02, 1.14, 7.64, -2417.37, ERRORS : 
13245, 0.70, 0.90, 18.51, 10222.10, 27.62, 537.89, 400, 0, 22, 3, 4, 14, 22, 41, 0, 0, 0, 0, 00520, 00503, 0.02, 0.02, 0.02, 0.02, 1.15, 7.62, -2414.95, ERRORS : 
15245, 0.70, 0.90, 18.52, 10222.30, 27.59, 540.49, 403, 0, 22, 3, 4, 14, 22, 43, 0, 0, 0, 0, 00522, 00542, 0.02, 0.02, 0.02, 0.02, 1.15, 7.62, -2414.95, ERRORS : 
17245, 0.70, 0.90, 18.53, 10222.10, 27.56, 541.36, 400, 0, 22, 3, 4, 14, 22, 45, 0, 0, 0, 0, 00518, 00490, 0.02, 0.02, 0.02, 0.02, 1.20, 7.59, -2413.34, ERRORS : 
19245, 0.70, 0.90, 18.54, 10222.30, 27.52, 543.55, 400, 0, 22, 3, 4, 14, 22, 47, 0, 0, 0, 0, 00517, 00531, 0.02, 0.02, 0.02, 0.02, 1.16, 7.62, -2414.15, ERRORS : 
21245, 0.70, 1.00, 18.55, 10222.30, 27.50, 546.65, 400, 0, 22, 3, 4, 14, 22, 49, 0, 0, 0, 0, 00522, 00531, 0.02, 0.02, 0.02, 0.02, 1.17, 7.60, -2411.73, ERRORS : 
23245, 0.80, 0.80, 18.55, 10222.10, 27.47, 548.43, 400, 0, 22, 3, 4, 14, 22, 51, 0, 0, 0, 0, 00521, 00486, 0.02, 0.02, 0.02, 0.02, 1.17, 7.60, -2414.15, ERRORS : 
25245, 0.70, 0.70, 18.56, 10222.30, 27.44, 552.04, 400, 0, 22, 3, 4, 14, 22, 53, 0, 0, 0, 0, 00519, 00502, 0.02, 0.02, 0.02, 0.02, 1.16, 7.61, -2414.15, ERRORS : 
