processor_millis,SDS011_pm25, SDS011_pm10,BME680_temperature, BME680_pressure, BME680_humidity, BME680_gasResistance,CCS811_C02, CCS811_TVOC,GPS_year, GPS_month, GPS_day, GPS_hour, GPS_minute, GPS_seconds, GPS_longitude, GPS_latitude, GPS_noSaltilites, GPS_fix,CozIr_Co2, CozIr_Co2_filtered,SN1_WE_u, SN1_AE_u, SN2_WE_u, SN2_AE_u, NO2, O3, PT1000 temp,Errors
Starting!
52000,0.70, 6.90,23.37, 10199.70, 16.00, 877.89,400, 0,22,4,27,7,59,1,0,0,0,0,00712, 00672,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-291.51,
54000,0.80, 7.10,23.36, 10199.50, 16.01, 879.63,400, 0,22,4,27,7,59,2,0,0,0,0,00719, 00777,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-292.32,
56000,0.80, 6.80,23.30, 10199.70, 16.00, 874.42,400, 0,22,4,27,7,59,4,0,0,0,0,00721, 00683,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-292.32,
58000,0.80, 7.90,23.25, 10199.30, 16.03, 876.15,400, 0,22,4,27,7,59,6,0,0,0,0,00721, 00717,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-289.90,
60000,0.90, 8.50,23.20, 10199.50, 16.05, 874.42,400, 0,22,4,27,7,59,8,0,0,0,0,00725, 00724,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-295.54,
62000,0.90, 9.30,23.16, 10199.50, 16.08, 874.42,400, 0,22,4,27,7,59,10,0,0,0,0,00726, 00696,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
64000,0.90, 10.00,23.14, 10199.10, 16.10, 874.42,405, 0,22,4,27,7,59,12,0,0,0,0,00736, 00763,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-291.51,
66000,0.90, 9.20,23.12, 10199.10, 16.12, 867.58,400, 0,22,4,27,7,59,14,0,0,0,0,00735, 00779,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-292.32,
68000,0.80, 9.00,23.10, 10199.30, 16.12, 874.42,400, 0,22,4,27,7,59,16,0,0,0,0,00737, 00707,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.12,
70000,0.90, 9.80,23.09, 10199.10, 16.15, 873.28,403, 0,22,4,27,7,59,18,0,0,0,0,00741, 00803,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.12,
72000,0.80, 9.20,23.08, 10199.10, 16.17, 872.70,403, 0,22,4,27,7,59,20,0,0,0,0,00742, 00784,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-291.51,
74000,0.80, 9.50,23.08, 10199.10, 16.18, 872.70,400, 0,22,4,27,7,59,22,0,0,0,0,0,0,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-291.51, CozIR
76000,0.90, 9.80,23.07, 10199.30, 16.19, 875.58,400, 0,22,4,27,7,59,24,0,0,0,0,00746, 00805,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-289.90,
78000,0.90, 8.70,23.07, 10199.30, 16.20, 873.28,400, 0,22,4,27,7,59,26,0,0,0,0,00749, 00726,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
80000,0.80, 8.60,23.07, 10199.10, 16.21, 870.99,400, 0,22,4,27,7,59,28,0,0,0,0,00759, 00781,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
82000,0.80, 8.40,23.07, 10199.10, 16.20, 872.13,409, 1,22,4,27,7,59,30,0,0,0,0,00757, 00757,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-291.51,
84000,0.80, 9.10,23.07, 10199.10, 16.21, 873.28,417, 2,22,4,27,7,59,32,0,0,0,0,00755, 00736,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-292.32,
86000,0.80, 8.20,23.07, 10199.10, 16.22, 872.70,426, 3,22,4,27,7,59,34,0,0,0,0,00767, 00823,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-290.71,
88000,0.70, 7.30,23.07, 10199.10, 16.21, 873.85,432, 4,22,4,27,7,59,36,0,0,0,0,00785, 00881,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-291.51,
90000,0.70, 7.70,23.08, 10199.10, 16.23, 874.42,436, 5,22,4,27,7,59,38,0,0,0,0,00789, 00792,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
92000,0.70, 6.90,23.08, 10199.10, 16.23, 872.13,439, 5,22,4,27,7,59,40,0,0,0,0,00811, 00882,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-291.51,
94000,0.90, 7.10,23.08, 10199.30, 16.24, 873.28,439, 5,22,4,27,7,59,42,0,0,0,0,00821, 00852,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
96000,0.90, 7.40,23.08, 10199.30, 16.25, 874.42,444, 6,22,4,27,7,59,44,0,0,0,0,00816, 00789,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.93,
98000,1.00, 8.00,23.09, 10199.10, 16.26, 870.42,439, 5,22,4,27,7,59,46,0,0,0,0,00821, 00809,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-291.51,
100000,0.90, 7.10,23.09, 10199.10, 16.25, 868.71,444, 6,22,4,27,7,59,48,0,0,0,0,00818, 00834,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.12,
102000,0.90, 7.90,23.09, 10199.10, 16.27, 874.42,444, 6,22,4,27,7,59,50,0,0,0,0,00815, 00823,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-290.71,
104000,0.90, 7.60,23.10, 10199.10, 16.27, 870.99,444, 6,22,4,27,7,59,52,0,0,0,0,00827, 00924,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-292.32,
106000,0.90, 8.60,23.10, 10199.30, 16.27, 876.15,444, 6,22,4,27,7,59,54,0,0,0,0,00820, 00764,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.12,
108000,0.90, 7.90,23.10, 10199.30, 16.28, 875.58,439, 5,22,4,27,7,59,56,0,0,0,0,00809, 00762,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-293.12,
110000,0.90, 8.00,23.11, 10199.10, 16.30, 876.15,436, 5,22,4,27,7,59,58,0,0,0,0,00808, 00835,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-291.51,
