processor_millis; SDS011_pm25; SDS011_pm10; BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;
24987; 0.40; 1.30; 23.16; 10222.50; 11.12; 1440.95;414;2;22;3;4;14;44;53;0;0;0;0;409;396; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
26987; 0.40; 1.20; 23.17; 10222.40; 11.11; 1445.65;414;2;22;3;4;14;44;55;0;0;0;0;403;384; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
28987; 0.40; 1.30; 23.17; 10222.40; 11.12; 1451.96;414;2;22;3;4;14;44;57;0;0;0;0;396;350; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
30987; 0.50; 1.40; 23.18; 10222.50; 11.11; 1444.08;414;2;22;3;4;14;44;59;0;0;0;0;393;365; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
32987; 0.50; 1.40; 23.18; 10222.40; 11.10; 1447.22;414;2;22;3;4;14;45;1;0;0;0;0;400;439; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
34987; 0.50; 1.50; 23.19; 10222.20; 11.09; 1445.65;417;2;22;3;4;14;45;3;0;0;0;0;399;389; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
36987; 0.50; 1.50; 23.19; 10222.20; 11.10; 1456.74;414;2;22;3;4;14;45;5;0;0;0;0;398;378; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
38987; 0.50; 1.50; 23.20; 10222.40; 11.09; 1447.22;414;2;22;3;4;14;45;7;0;0;0;0;399;433; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
40987; 0.50; 1.60; 23.20; 10222.40; 11.09; 1451.96;414;2;22;3;4;14;45;9;0;0;0;0;400;435; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
42987; 0.60; 1.70; 23.21; 10222.40; 11.09; 1447.22;414;2;22;3;4;14;45;11;0;0;0;0;405;423; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
44987; 0.50; 1.70; 23.21; 10222.40; 11.08; 1453.55;417;2;22;3;4;14;45;13;0;0;0;0;410;402; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
46987; 0.50; 1.70; 23.22; 10222.50; 11.07; 1450.38;414;2;22;3;4;14;45;15;0;0;0;0;403;384; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
48987; 0.50; 1.50; 23.22; 10222.70; 11.07; 1442.52;414;2;22;3;4;14;45;17;0;0;0;0;403;432; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
50987; 0.60; 1.60; 23.23; 10222.70; 11.08; 1448.80;414;2;22;3;4;14;45;19;0;0;0;0;396;330; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
52987; 0.60; 1.50; 23.24; 10222.90; 11.07; 1450.38;414;2;22;3;4;14;45;21;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS :  CozIR
54987; 0.60; 1.70; 23.24; 10222.90; 11.06; 1451.96;414;2;22;3;4;14;45;23;0;0;0;0;403;468; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -288.29; ERRORS : 
56987; 0.60; 1.70; 23.25; 10222.50; 11.07; 1453.55;414;2;22;3;4;14;45;25;0;0;0;0;409;415; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
58987; 0.60; 1.70; 23.25; 10222.40; 11.05; 1453.55;414;2;22;3;4;14;45;27;0;0;0;0;423;502; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
60987; 0.50; 1.60; 23.26; 10222.50; 11.05; 1455.14;417;2;22;3;4;14;45;29;0;0;0;0;425;439; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
62987; 0.50; 1.50; 23.26; 10222.40; 11.03; 1447.22;414;2;22;3;4;14;45;31;0;0;0;0;427;430; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
64987; 0.50; 1.60; 23.27; 10222.40; 11.03; 1440.95;414;2;22;3;4;14;45;33;0;0;0;0;427;409; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
66987; 0.50; 1.60; 23.27; 10222.20; 11.02; 1455.14;414;2;22;3;4;14;45;35;0;0;0;0;425;442; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
68987; 0.50; 1.60; 23.28; 10222.20; 11.03; 1444.08;414;2;22;3;4;14;45;37;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS :  CozIR
70987; 0.50; 1.70; 23.28; 10222.20; 11.03; 1445.65;417;2;22;3;4;14;45;39;0;0;0;0;438;467; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
72987; 0.50; 1.60; 23.29; 10222.00; 11.02; 1455.14;414;2;22;3;4;14;45;41;0;0;0;0;425;370; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
74987; 0.50; 1.60; 23.29; 10222.00; 11.01; 1455.14;414;2;22;3;4;14;45;43;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS :  CozIR
76987; 0.50; 1.60; 23.29; 10222.40; 11.01; 1459.93;414;2;22;3;4;14;45;45;0;0;0;0;424;436; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
78987; 0.50; 1.80; 23.30; 10222.20; 10.99; 1450.38;414;2;22;3;4;14;45;47;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS :  CozIR
80987; 0.50; 1.70; 23.30; 10222.20; 10.99; 1455.14;414;2;22;3;4;14;45;49;0;0;0;0;420;404; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
82987; 0.50; 1.80; 23.31; 10222.00; 10.99; 1458.33;414;2;22;3;4;14;45;51;0;0;0;0;414;379; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
84987; 0.50; 1.60; 23.31; 10222.20; 10.99; 1456.74;414;2;22;3;4;14;45;53;0;0;0;0;410;392; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
86987; 0.50; 1.70; 23.32; 10222.20; 10.99; 1451.96;414;2;22;3;4;14;45;55;0;0;0;0;414;459; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
88987; 0.50; 1.70; 23.32; 10222.00; 10.97; 1451.96;414;2;22;3;4;14;45;57;0;0;0;0;425;485; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
90987; 0.50; 1.60; 23.33; 10222.00; 10.97; 1451.96;408;1;22;3;4;14;45;59;0;0;0;0;419;411; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
92987; 0.50; 1.70; 23.33; 10222.20; 10.96; 1448.80;414;2;22;3;4;14;46;1;0;0;0;0;424;464; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
94987; 0.50; 1.60; 23.34; 10222.20; 10.96; 1453.55;414;2;22;3;4;14;46;3;0;0;0;0;422;435; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
96987; 0.50; 1.60; 23.34; 10222.20; 10.95; 1451.96;408;1;22;3;4;14;46;5;0;0;0;0;418;387; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
98987; 0.50; 1.60; 23.35; 10222.20; 10.95; 1437.84;417;2;22;3;4;14;46;7;0;0;0;0;411;365; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
100987; 0.40; 1.40; 23.35; 10222.40; 10.95; 1456.74;408;1;22;3;4;14;46;9;0;0;0;0;405;360; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
102987; 0.40; 1.50; 23.36; 10222.20; 10.94; 1461.54;408;1;22;3;4;14;46;11;0;0;0;0;410;413; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
104987; 0.40; 1.50; 23.37; 10222.00; 10.92; 1450.38;414;2;22;3;4;14;46;13;0;0;0;0;417;433; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
106987; 0.40; 1.40; 23.37; 10222.20; 10.93; 1453.55;414;2;22;3;4;14;46;15;0;0;0;0;413;412; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
108987; 0.40; 1.30; 23.38; 10222.20; 10.93; 1453.55;414;2;22;3;4;14;46;17;0;0;0;0;417;399; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
110987; 0.40; 1.40; 23.38; 10222.00; 10.91; 1455.14;414;2;22;3;4;14;46;19;0;0;0;0;414;357; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
112987; 0.40; 1.30; 23.39; 10222.00; 10.91; 1455.14;414;2;22;3;4;14;46;21;0;0;0;0;410;417; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
114987; 0.40; 1.30; 23.39; 10222.00; 10.91; 1461.54;414;2;22;3;4;14;46;23;0;0;0;0;405;430; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
116987; 0.40; 1.20; 23.40; 10222.00; 10.89; 1463.15;414;2;22;3;4;14;46;25;0;0;0;0;414;466; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
118987; 0.40; 1.30; 23.40; 10221.80; 10.89; 1453.55;414;2;22;3;4;14;46;27;0;0;0;0;414;428; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
120987; 0.40; 1.30; 23.41; 10221.60; 10.89; 1459.93;417;2;22;3;4;14;46;29;0;0;0;0;415;443; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
122987; 0.40; 1.30; 23.41; 10221.80; 10.89; 1453.55;414;2;22;3;4;14;46;31;0;0;0;0;418;424; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
124987; 0.40; 1.20; 23.42; 10221.80; 10.88; 1458.33;414;2;22;3;4;14;46;33;0;0;0;0;414;387; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
126987; 0.40; 1.20; 23.42; 10221.80; 10.89; 1455.14;414;2;22;3;4;14;46;35;0;0;0;0;413;466; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
128987; 0.40; 1.30; 23.43; 10221.80; 10.88; 1456.74;417;2;22;3;4;14;46;37;0;0;0;0;419;410; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
130987; 0.40; 1.20; 23.43; 10221.60; 10.88; 1453.55;414;2;22;3;4;14;46;39;0;0;0;0;416;374; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
132987; 0.40; 1.20; 23.44; 10222.20; 10.87; 1464.76;414;2;22;3;4;14;46;41;0;0;0;0;423;449; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
134987; 0.40; 1.20; 23.44; 10222.00; 10.86; 1458.33;414;2;22;3;4;14;46;43;0;0;0;0;428;419; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
136987; 0.40; 1.30; 23.45; 10222.00; 10.86; 1461.54;414;2;22;3;4;14;46;45;0;0;0;0;428;435; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
138987; 0.40; 1.30; 23.45; 10222.20; 10.87; 1461.54;414;2;22;3;4;14;46;47;0;0;0;0;419;370; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
140987; 0.40; 1.10; 23.45; 10222.00; 10.86; 1459.93;414;2;22;3;4;14;46;49;0;0;0;0;415;350; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
142987; 0.40; 1.10; 23.46; 10222.00; 10.85; 1453.55;414;2;22;3;4;14;46;51;0;0;0;0;419;433; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
144987; 0.40; 1.10; 23.47; 10222.00; 10.85; 1461.54;408;1;22;3;4;14;46;53;0;0;0;0;406;437; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
146987; 0.40; 1.20; 23.47; 10222.20; 10.84; 1464.76;414;2;22;3;4;14;46;55;0;0;0;0;410;393; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
148987; 0.40; 1.30; 23.47; 10222.00; 10.85; 1463.15;414;2;22;3;4;14;46;57;0;0;0;0;419;503; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
150987; 0.40; 1.40; 23.48; 10222.00; 10.83; 1466.37;414;2;22;3;4;14;46;59;0;0;0;0;421;440; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
152987; 0.40; 1.40; 23.48; 10221.80; 10.83; 1463.15;414;2;22;3;4;14;47;1;0;0;0;0;419;382; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
154987; 0.50; 1.50; 23.49; 10222.20; 10.83; 1453.55;414;2;22;3;4;14;47;3;0;0;0;0;421;470; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
156987; 0.60; 1.70; 23.49; 10222.20; 10.83; 1459.93;414;2;22;3;4;14;47;5;0;0;0;0;424;420; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
158987; 0.60; 2.00; 23.50; 10222.20; 10.81; 1459.93;414;2;22;3;4;14;47;7;0;0;0;0;420;372; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
160987; 0.60; 1.90; 23.50; 10222.20; 10.82; 1453.55;414;2;22;3;4;14;47;9;0;0;0;0;413;419; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
162987; 0.60; 1.90; 23.51; 10222.40; 10.81; 1463.15;414;2;22;3;4;14;47;11;0;0;0;0;416;404; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
164987; 0.60; 1.90; 23.51; 10222.40; 10.81; 1464.76;414;2;22;3;4;14;47;13;0;0;0;0;415;391; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
166987; 0.70; 1.90; 23.52; 10222.40; 10.81; 1464.76;414;2;22;3;4;14;47;15;0;0;0;0;426;476; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
168987; 0.70; 1.90; 23.52; 10222.20; 10.80; 1466.37;414;2;22;3;4;14;47;17;0;0;0;0;426;416; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
170987; 0.70; 1.90; 23.52; 10222.00; 10.79; 1463.15;414;2;22;3;4;14;47;19;0;0;0;0;419;378; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
172987; 0.70; 2.00; 23.53; 10222.20; 10.78; 1466.37;414;2;22;3;4;14;47;21;0;0;0;0;413;382; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
174987; 0.70; 1.90; 23.53; 10222.20; 10.78; 1467.99;414;2;22;3;4;14;47;23;0;0;0;0;420;440; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
176987; 0.70; 1.80; 23.54; 10222.00; 10.78; 1458.33;414;2;22;3;4;14;47;25;0;0;0;0;426;495; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
178987; 0.70; 1.80; 23.54; 10222.00; 10.77; 1459.93;414;2;22;3;4;14;47;27;0;0;0;0;430;443; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
180987; 0.70; 1.80; 23.55; 10222.20; 10.79; 1464.76;414;2;22;3;4;14;47;29;0;0;0;0;418;357; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
182987; 0.60; 1.60; 23.55; 10222.00; 10.76; 1466.37;414;2;22;3;4;14;47;31;0;0;0;0;421;430; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
184987; 0.60; 1.60; 23.56; 10221.80; 10.76; 1459.93;414;2;22;3;4;14;47;33;0;0;0;0;431;455; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
186987; 0.50; 1.30; 23.56; 10221.80; 10.75; 1464.76;417;2;22;3;4;14;47;35;0;0;0;0;434;391; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
188987; 0.50; 1.00; 23.57; 10222.40; 10.76; 1463.15;414;2;22;3;4;14;47;37;0;0;0;0;430;440; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
190987; 0.50; 1.10; 23.57; 10222.40; 10.74; 1469.61;417;2;22;3;4;14;47;39;0;0;0;0;434;461; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
192987; 0.50; 1.30; 23.58; 10222.20; 10.73; 1466.37;414;2;22;3;4;14;47;41;0;0;0;0;430;403; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
194987; 0.50; 1.30; 23.58; 10222.00; 10.73; 1463.15;414;2;22;3;4;14;47;43;0;0;0;0;426;426; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
196987; 0.40; 1.30; 23.59; 10222.20; 10.73; 1458.33;414;2;22;3;4;14;47;45;0;0;0;0;430;456; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
198987; 0.50; 1.40; 23.59; 10222.20; 10.73; 1464.76;414;2;22;3;4;14;47;47;0;0;0;0;426;365; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
200987; 0.50; 1.40; 23.59; 10222.00; 10.73; 1472.87;414;2;22;3;4;14;47;49;0;0;0;0;426;440; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
202987; 0.40; 1.50; 23.60; 10222.00; 10.72; 1466.37;414;2;22;3;4;14;47;51;0;0;0;0;418;378; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
204987; 0.50; 1.50; 23.60; 10222.00; 10.72; 1466.37;414;2;22;3;4;14;47;53;0;0;0;0;421;413; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
206987; 0.50; 1.50; 23.61; 10222.00; 10.71; 1467.99;414;2;22;3;4;14;47;55;0;0;0;0;416;397; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
208987; 0.50; 1.40; 23.61; 10222.00; 10.70; 1463.15;408;1;22;3;4;14;47;57;0;0;0;0;415;364; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
210987; 0.40; 1.30; 23.62; 10221.80; 10.70; 1466.37;417;2;22;3;4;14;47;59;0;0;0;0;410;356; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
212987; 0.50; 1.40; 23.62; 10222.00; 10.69; 1466.37;414;2;22;3;4;14;48;1;0;0;0;0;408;373; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
214987; 0.50; 1.50; 23.63; 10221.80; 10.69; 1467.99;414;2;22;3;4;14;48;3;0;0;0;0;411;403; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
216987; 0.50; 1.60; 23.63; 10221.80; 10.68; 1463.15;414;2;22;3;4;14;48;5;0;0;0;0;414;474; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
218987; 0.50; 1.60; 23.64; 10221.80; 10.69; 1469.61;414;2;22;3;4;14;48;7;0;0;0;0;418;398; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
220987; 0.50; 1.60; 23.64; 10221.60; 10.68; 1472.87;408;1;22;3;4;14;48;9;0;0;0;0;420;468; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
222987; 0.50; 1.60; 23.65; 10221.80; 10.68; 1467.99;414;2;22;3;4;14;48;11;0;0;0;0;413;403; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
224987; 0.50; 1.60; 23.65; 10221.60; 10.68; 1471.24;414;2;22;3;4;14;48;13;0;0;0;0;419;431; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
226987; 0.50; 1.60; 23.66; 10221.40; 10.67; 1471.24;414;2;22;3;4;14;48;15;0;0;0;0;418;480; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
228987; 0.40; 1.30; 23.66; 10221.20; 10.66; 1467.99;414;2;22;3;4;14;48;17;0;0;0;0;415;398; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
230987; 0.50; 1.40; 23.66; 10221.60; 10.66; 1466.37;414;2;22;3;4;14;48;19;0;0;0;0;413;406; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
232987; 0.40; 1.20; 23.67; 10221.40; 10.66; 1466.37;414;2;22;3;4;14;48;21;0;0;0;0;419;487; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
234987; 0.50; 1.30; 23.67; 10221.40; 10.65; 1464.76;408;1;22;3;4;14;48;23;0;0;0;0;419;393; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
236987; 0.50; 1.30; 23.68; 10221.40; 10.65; 1472.87;408;1;22;3;4;14;48;25;0;0;0;0;423;430; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
238987; 0.40; 1.50; 23.68; 10221.60; 10.65; 1471.24;408;1;22;3;4;14;48;27;0;0;0;0;425;449; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
240987; 0.50; 1.50; 23.69; 10221.40; 10.64; 1472.87;414;2;22;3;4;14;48;29;0;0;0;0;425;386; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
242987; 0.40; 1.50; 23.69; 10221.40; 10.64; 1467.99;414;2;22;3;4;14;48;31;0;0;0;0;426;362; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
244987; 0.40; 1.30; 23.70; 10221.40; 10.63; 1469.61;417;2;22;3;4;14;48;33;0;0;0;0;420;424; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
246987; 0.40; 1.20; 23.70; 10221.60; 10.63; 1471.24;414;2;22;3;4;14;48;35;0;0;0;0;426;485; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
248987; 0.40; 1.20; 23.71; 10221.40; 10.62; 1466.37;414;2;22;3;4;14;48;37;0;0;0;0;424;420; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
250987; 0.40; 1.10; 23.71; 10221.20; 10.61; 1471.24;414;2;22;3;4;14;48;39;0;0;0;0;420;409; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
252987; 0.40; 1.00; 23.71; 10221.20; 10.62; 1467.99;408;1;22;3;4;14;48;41;0;0;0;0;413;419; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
254987; 0.40; 1.00; 23.72; 10221.00; 10.60; 1476.14;417;2;22;3;4;14;48;43;0;0;0;0;424;396; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
