processor_millis; SDS011_pm25; SDS011_pm10; BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;
58987; 0.40; 1.00; 21.88; 10224.30; 11.97; 1003.76;400;0;22;3;4;14;45;28;0;0;0;0;420;462; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
60987; 0.40; 1.10; 21.88; 10224.30; 11.97; 1005.27;403;0;22;3;4;14;45;31;0;0;0;0;424;416; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
62987; 0.40; 1.20; 21.88; 10224.10; 11.96; 1003.00;407;1;22;3;4;14;45;32;0;0;0;0;422;408; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
64987; 0.40; 1.30; 21.89; 10223.90; 11.95; 1008.31;407;1;22;3;4;14;45;35;0;0;0;0;420;425; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
66987; 0.40; 1.30; 21.89; 10223.90; 11.96; 1012.13;400;0;22;3;4;14;45;36;0;0;0;0;418;445; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
68987; 0.50; 1.40; 21.89; 10223.90; 11.95; 1001.50;407;1;22;3;4;14;45;39;0;0;0;0;422;390; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
70987; 0.50; 1.20; 21.90; 10223.70; 11.95; 1006.79;407;1;22;3;4;14;45;40;0;0;0;0;420;417; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
72987; 0.40; 1.10; 21.90; 10223.90; 11.95; 999.25;407;1;22;3;4;14;45;43;0;0;0;0;422;438; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
74987; 0.40; 1.00; 21.90; 10223.90; 11.93; 1009.83;403;0;22;3;4;14;45;44;0;0;0;0;424;423; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
76987; 0.40; 1.10; 21.90; 10223.70; 11.94; 1009.07;403;0;22;3;4;14;45;47;0;0;0;0;421;417; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
78987; 0.40; 0.90; 21.91; 10223.70; 11.94; 1008.31;407;1;22;3;4;14;45;48;0;0;0;0;420;418; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
80987; 0.40; 1.00; 21.91; 10223.50; 11.92; 1012.90;403;0;22;3;4;14;45;51;0;0;0;0;422;463; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
82987; 0.40; 0.90; 21.91; 10223.70; 11.92; 1006.03;407;1;22;3;4;14;45;52;0;0;0;0;420;448; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
84987; 0.40; 0.90; 21.91; 10223.50; 11.92; 1007.55;407;1;22;3;4;14;45;55;0;0;0;0;418;416; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
86987; 0.40; 0.90; 21.91; 10223.50; 11.91; 1010.60;407;1;22;3;4;14;45;56;0;0;0;0;417;424; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
88987; 0.40; 1.00; 21.92; 10223.50; 11.91; 1008.31;407;1;22;3;4;14;45;59;0;0;0;0;423;454; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
90987; 0.40; 1.00; 21.92; 10223.70; 11.91; 1007.55;407;1;22;3;4;14;46;0;0;0;0;0;427;411; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
92987; 0.50; 1.00; 21.92; 10223.70; 11.90; 1005.27;407;1;22;3;4;14;46;3;0;0;0;0;421;409; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
94987; 0.50; 0.90; 21.93; 10223.70; 11.89; 1009.83;407;1;22;3;4;14;46;4;0;0;0;0;421;444; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
96987; 0.50; 0.90; 21.93; 10223.70; 11.89; 1007.55;403;0;22;3;4;14;46;7;0;0;0;0;423;409; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
98987; 0.50; 0.80; 21.93; 10223.70; 11.89; 1009.83;407;1;22;3;4;14;46;8;0;0;0;0;421;421; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
100987; 0.50; 1.00; 21.93; 10223.50; 11.88; 1013.67;407;1;22;3;4;14;46;11;0;0;0;0;422;404; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
102987; 0.50; 1.00; 21.94; 10223.70; 11.87; 1005.27;403;0;22;3;4;14;46;12;0;0;0;0;417;402; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
104987; 0.50; 1.00; 21.94; 10224.10; 11.87; 1005.27;407;1;22;3;4;14;46;15;0;0;0;0;417;435; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
106987; 0.50; 0.90; 21.94; 10224.10; 11.86; 1009.07;403;0;22;3;4;14;46;16;0;0;0;0;422;420; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
108987; 0.50; 0.90; 21.94; 10223.90; 11.87; 1009.83;403;0;22;3;4;14;46;19;0;0;0;0;420;431; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
110987; 0.50; 0.80; 21.95; 10223.90; 11.86; 1014.44;407;1;22;3;4;14;46;20;0;0;0;0;418;432; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
112987; 0.50; 0.80; 21.95; 10223.70; 11.88; 1006.03;407;1;22;3;4;14;46;23;0;0;0;0;417;450; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
114987; 0.50; 0.80; 21.95; 10223.70; 11.85; 1006.79;407;1;22;3;4;14;46;24;0;0;0;0;418;428; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
116987; 0.50; 0.80; 21.95; 10223.70; 11.85; 1014.44;407;1;22;3;4;14;46;27;0;0;0;0;412;391; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
118987; 0.50; 0.70; 21.96; 10223.70; 11.85; 1006.79;407;1;22;3;4;14;46;28;0;0;0;0;414;424; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
120987; 0.50; 0.70; 21.96; 10223.70; 11.85; 1010.60;403;0;22;3;4;14;46;31;0;0;0;0;414;433; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
122987; 0.50; 0.70; 21.96; 10223.70; 11.85; 1007.55;403;0;22;3;4;14;46;32;0;0;0;0;411;384; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
124987; 0.40; 0.70; 21.97; 10223.70; 11.85; 1012.13;407;1;22;3;4;14;46;35;0;0;0;0;410;346; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
126987; 0.40; 0.80; 21.97; 10223.50; 11.84; 1010.60;407;1;22;3;4;14;46;36;0;0;0;0;411;411; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
128987; 0.50; 1.00; 21.97; 10223.50; 11.84; 1010.60;403;0;22;3;4;14;46;39;0;0;0;0;405;390; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
130987; 0.40; 0.80; 21.97; 10223.50; 11.83; 1015.21;403;0;22;3;4;14;46;40;0;0;0;0;410;451; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
132987; 0.40; 0.80; 21.97; 10223.50; 11.83; 1012.13;403;0;22;3;4;14;46;43;0;0;0;0;421;478; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
134987; 0.40; 0.80; 21.98; 10223.70; 11.83; 1012.90;403;0;22;3;4;14;46;44;0;0;0;0;419;409; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
136987; 0.40; 0.90; 21.98; 10223.70; 11.83; 1009.07;407;1;22;3;4;14;46;47;0;0;0;0;425;429; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
138987; 0.40; 0.90; 21.98; 10223.70; 11.82; 1017.53;403;0;22;3;4;14;46;48;0;0;0;0;428;449; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
140987; 0.50; 1.00; 21.99; 10223.70; 11.82; 1015.21;407;1;22;3;4;14;46;51;0;0;0;0;428;435; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
142987; 0.40; 1.00; 21.99; 10223.70; 11.83; 1009.83;407;1;22;3;4;14;46;52;0;0;0;0;426;451; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
144987; 0.40; 1.00; 21.99; 10223.70; 11.82; 1015.21;407;1;22;3;4;14;46;55;0;0;0;0;425;445; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
146987; 0.40; 0.90; 21.99; 10223.50; 11.82; 1012.90;407;1;22;3;4;14;46;56;0;0;0;0;425;412; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
148987; 0.40; 0.90; 21.99; 10223.50; 11.82; 1012.90;403;0;22;3;4;14;46;59;0;0;0;0;422;409; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
150987; 0.40; 1.00; 22.00; 10223.70; 11.81; 1012.90;407;1;22;3;4;14;47;0;0;0;0;0;419;404; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
152987; 0.40; 0.80; 22.00; 10223.70; 11.81; 1011.36;403;0;22;3;4;14;47;3;0;0;0;0;422;436; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
154987; 0.40; 0.80; 22.00; 10223.70; 11.81; 1012.13;403;0;22;3;4;14;47;4;0;0;0;0;424;432; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
156987; 0.40; 0.80; 22.00; 10223.70; 11.81; 1017.53;403;0;22;3;4;14;47;7;0;0;0;0;418;417; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
158987; 0.40; 0.60; 22.00; 10223.70; 11.80; 1009.83;403;0;22;3;4;14;47;8;0;0;0;0;412;403; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
160987; 0.50; 0.70; 22.01; 10223.90; 11.80; 1013.67;403;0;22;3;4;14;47;11;0;0;0;0;417;428; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
162987; 0.50; 0.80; 22.01; 10223.90; 11.80; 1010.60;407;1;22;3;4;14;47;12;0;0;0;0;417;398; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -297.15; ERRORS : 
164987; 0.50; 0.90; 22.01; 10224.10; 11.79; 1015.21;407;1;22;3;4;14;47;15;0;0;0;0;421;428; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
166987; 0.50; 0.80; 22.01; 10224.30; 11.80; 1020.64;407;1;22;3;4;14;47;16;0;0;0;0;421;409; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
168987; 0.50; 0.70; 22.01; 10224.10; 11.79; 1021.42;403;0;22;3;4;14;47;19;0;0;0;0;423;446; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
170987; 0.50; 0.70; 22.02; 10223.90; 11.79; 1015.21;407;1;22;3;4;14;47;20;0;0;0;0;427;422; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
172987; 0.50; 0.70; 22.02; 10223.90; 11.78; 1012.90;407;1;22;3;4;14;47;23;0;0;0;0;425;437; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
174987; 0.50; 0.70; 22.02; 10223.90; 11.79; 1014.44;407;1;22;3;4;14;47;24;0;0;0;0;429;436; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
176987; 0.60; 0.80; 22.02; 10223.90; 11.77; 1015.98;409;1;22;3;4;14;47;27;0;0;0;0;432;438; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
178987; 0.50; 0.80; 22.02; 10223.70; 11.77; 1015.21;403;0;22;3;4;14;47;28;0;0;0;0;428;395; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
180987; 0.50; 0.80; 22.03; 10223.70; 11.76; 1012.90;403;0;22;3;4;14;47;31;0;0;0;0;422;403; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
182987; 0.60; 0.90; 22.03; 10223.50; 11.77; 1011.36;407;1;22;3;4;14;47;32;0;0;0;0;418;382; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
184987; 0.50; 0.90; 22.03; 10223.50; 11.76; 1011.36;407;1;22;3;4;14;47;35;0;0;0;0;417;427; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
186987; 0.50; 0.90; 22.03; 10223.90; 11.75; 1021.42;403;0;22;3;4;14;47;36;0;0;0;0;423;427; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
188987; 0.50; 0.80; 22.03; 10223.90; 11.75; 1014.44;407;1;22;3;4;14;47;39;0;0;0;0;421;411; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
190987; 0.40; 0.70; 22.04; 10223.90; 11.74; 1015.98;403;0;22;3;4;14;47;40;0;0;0;0;421;398; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
192987; 0.50; 0.70; 22.04; 10223.90; 11.73; 1022.21;403;0;22;3;4;14;47;43;0;0;0;0;425;413; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
194987; 0.40; 0.70; 22.04; 10223.70; 11.74; 1017.53;403;0;22;3;4;14;47;44;0;0;0;0;421;410; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
196987; 0.40; 0.70; 22.04; 10223.70; 11.73; 1015.21;403;0;22;3;4;14;47;47;0;0;0;0;417;418; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
198987; 0.40; 0.70; 22.04; 10223.70; 11.72; 1015.21;400;0;22;3;4;14;47;48;0;0;0;0;422;428; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
200987; 0.40; 0.70; 22.05; 10223.70; 11.73; 1018.31;403;0;22;3;4;14;47;51;0;0;0;0;415;432; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
202987; 0.40; 0.70; 22.05; 10223.70; 11.72; 1019.86;403;0;22;3;4;14;47;52;0;0;0;0;421;424; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
204987; 0.40; 0.60; 22.05; 10223.70; 11.71; 1018.31;403;0;22;3;4;14;47;55;0;0;0;0;418;436; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
206987; 0.30; 0.60; 22.05; 10223.50; 11.70; 1018.31;403;0;22;3;4;14;47;56;0;0;0;0;421;439; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
208987; 0.40; 0.60; 22.05; 10223.70; 11.69; 1013.67;403;0;22;3;4;14;47;59;0;0;0;0;422;431; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
210987; 0.40; 0.60; 22.06; 10223.70; 11.70; 1019.86;403;0;22;3;4;14;48;0;0;0;0;0;427;478; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
212987; 0.30; 0.50; 22.06; 10223.50; 11.71; 1019.86;403;0;22;3;4;14;48;3;0;0;0;0;423;425; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
214987; 0.40; 0.50; 22.06; 10223.50; 11.70; 1015.21;407;1;22;3;4;14;48;4;0;0;0;0;424;411; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
216987; 0.40; 0.60; 22.06; 10223.40; 11.69; 1019.08;403;0;22;3;4;14;48;7;0;0;0;0;421;385; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
218987; 0.40; 0.60; 22.06; 10223.40; 11.70; 1019.86;403;0;22;3;4;14;48;8;0;0;0;0;418;410; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
220987; 0.40; 0.60; 22.07; 10223.20; 11.69; 1012.90;407;1;22;3;4;14;48;11;0;0;0;0;419;474; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
222987; 0.40; 0.50; 22.07; 10223.20; 11.69; 1017.53;403;0;22;3;4;14;48;12;0;0;0;0;425;426; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
224987; 0.40; 0.50; 22.07; 10223.20; 11.68; 1015.98;403;0;22;3;4;14;48;15;0;0;0;0;424;399; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
226987; 0.40; 0.60; 22.07; 10223.40; 11.68; 1023.77;400;0;22;3;4;14;48;16;0;0;0;0;425;410; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
228987; 0.40; 0.60; 22.07; 10223.50; 11.68; 1018.31;403;0;22;3;4;14;48;19;0;0;0;0;424;433; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
230987; 0.40; 0.70; 22.08; 10223.40; 11.68; 1019.86;403;0;22;3;4;14;48;20;0;0;0;0;417;393; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
232987; 0.40; 0.70; 22.08; 10223.40; 11.68; 1018.31;403;0;22;3;4;14;48;23;0;0;0;0;413;396; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
234987; 0.40; 0.70; 22.08; 10223.40; 11.68; 1019.86;403;0;22;3;4;14;48;24;0;0;0;0;415;427; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
236987; 0.40; 0.70; 22.08; 10223.40; 11.67; 1025.35;403;0;22;3;4;14;48;27;0;0;0;0;418;427; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
238987; 0.40; 0.70; 22.08; 10223.40; 11.66; 1019.86;407;1;22;3;4;14;48;28;0;0;0;0;415;436; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
240987; 0.40; 0.70; 22.09; 10223.40; 11.66; 1017.53;407;1;22;3;4;14;48;31;0;0;0;0;414;409; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
242987; 0.40; 0.90; 22.09; 10223.20; 11.66; 1020.64;400;0;22;3;4;14;48;32;0;0;0;0;412;404; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
244987; 0.50; 0.90; 22.09; 10223.20; 11.66; 1019.08;403;0;22;3;4;14;48;35;0;0;0;0;411;443; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
246987; 0.50; 1.00; 22.09; 10223.40; 11.66; 1024.56;403;0;22;3;4;14;48;36;0;0;0;0;412;404; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
248987; 0.50; 1.10; 22.09; 10223.40; 11.66; 1019.86;403;0;22;3;4;14;48;39;0;0;0;0;415;426; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
250987; 0.50; 1.10; 22.09; 10223.40; 11.66; 1018.31;409;1;22;3;4;14;48;40;0;0;0;0;417;432; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
252987; 0.50; 1.00; 22.10; 10223.40; 11.66; 1019.08;403;0;22;3;4;14;48;43;0;0;0;0;424;468; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
254987; 0.50; 1.00; 22.10; 10223.20; 11.65; 1020.64;403;0;22;3;4;14;48;44;0;0;0;0;431;449; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
