processor_millis; SDS011_pm25; SDS011_pm10; BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;
40987; 1.40; 4.10; 21.91; 10221.90; 12.22; 772.54;402;0;22;3;4;14;45;8;0;0;0;0;514;545; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
42987; 1.30; 4.10; 21.92; 10221.70; 12.22; 770.77;402;0;22;3;4;14;45;8;0;0;0;0;520;554; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS :  GPS
44987; 1.30; 3.90; 21.92; 10221.70; 12.22; 762.90;407;1;22;3;4;14;45;12;0;0;0;0;520;494; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
46987; 1.40; 4.00; 21.92; 10221.90; 12.21; 770.77;407;1;22;3;4;14;45;15;0;0;0;0;516;482; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
48987; 1.30; 4.00; 21.93; 10222.10; 12.20; 769.01;407;1;22;3;4;14;45;16;0;0;0;0;520;542; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
50987; 1.30; 3.80; 21.93; 10222.10; 12.19; 772.99;407;1;22;3;4;14;45;18;0;0;0;0;523;561; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
52987; 1.30; 4.10; 21.93; 10222.10; 12.19; 772.10;402;0;22;3;4;14;45;18;0;0;0;0;516;502; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS :  GPS
54987; 1.30; 4.20; 21.94; 10222.10; 12.19; 774.77;402;0;22;3;4;14;45;22;0;0;0;0;524;563; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
56987; 1.30; 4.10; 21.94; 10222.10; 12.19; 769.45;407;1;22;3;4;14;45;22;0;0;0;0;520;517; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS :  GPS
58987; 1.30; 4.10; 21.95; 10222.10; 12.18; 772.10;402;0;22;3;4;14;45;26;0;0;0;0;517;512; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
60987; 1.40; 4.00; 21.95; 10222.10; 12.17; 769.01;402;0;22;3;4;14;45;28;0;0;0;0;511;506; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
62987; 1.40; 4.00; 21.95; 10221.90; 12.16; 770.33;400;0;22;3;4;14;45;30;0;0;0;0;511;523; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
64987; 1.40; 3.90; 21.96; 10221.70; 12.16; 774.32;402;0;22;3;4;14;45;32;0;0;0;0;511;521; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
66987; 1.40; 3.80; 21.96; 10222.10; 12.15; 769.89;402;0;22;3;4;14;45;35;0;0;0;0;517;525; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
68987; 1.40; 3.70; 21.97; 10221.90; 12.15; 769.45;407;1;22;3;4;14;45;36;0;0;0;0;512;498; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
70987; 1.40; 3.70; 21.97; 10221.70; 12.14; 772.99;410;1;22;3;4;14;45;38;0;0;0;0;515;537; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
72987; 1.40; 3.50; 21.97; 10221.70; 12.13; 765.95;407;1;22;3;4;14;45;40;0;0;0;0;500;442; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
74987; 1.40; 3.50; 21.98; 10221.70; 12.12; 773.88;407;1;22;3;4;14;45;42;0;0;0;0;505;520; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
76987; 1.30; 3.60; 21.98; 10221.90; 12.12; 775.22;407;1;22;3;4;14;45;44;0;0;0;0;507;523; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
78987; 1.30; 3.50; 21.99; 10221.70; 12.11; 772.99;407;1;22;3;4;14;45;46;0;0;0;0;506;510; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
80987; 1.30; 3.40; 21.99; 10221.70; 12.10; 774.32;402;0;22;3;4;14;45;48;0;0;0;0;502;479; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
82987; 1.30; 2.90; 22.00; 10221.50; 12.10; 774.77;402;0;22;3;4;14;45;50;0;0;0;0;509;520; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
84987; 1.30; 2.80; 22.00; 10221.50; 12.10; 776.11;402;0;22;3;4;14;45;52;0;0;0;0;509;520; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
86987; 1.20; 2.80; 22.00; 10221.70; 12.09; 773.43;402;0;22;3;4;14;45;55;0;0;0;0;510;504; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
88987; 1.20; 2.80; 22.01; 10221.50; 12.08; 778.36;402;0;22;3;4;14;45;56;0;0;0;0;507;491; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
90987; 1.10; 2.50; 22.01; 10221.50; 12.08; 770.77;407;1;22;3;4;14;45;58;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS :  CozIR
92987; 1.10; 2.70; 22.01; 10221.50; 12.06; 775.22;407;1;22;3;4;14;46;0;0;0;0;0;505;520; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
94987; 1.10; 2.70; 22.02; 10221.70; 12.06; 773.88;407;1;22;3;4;14;46;2;0;0;0;0;502;537; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
96987; 1.00; 2.50; 22.02; 10221.50; 12.04; 772.99;407;1;22;3;4;14;46;4;0;0;0;0;510;529; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
98987; 1.00; 2.60; 22.03; 10221.70; 12.05; 776.11;407;1;22;3;4;14;46;6;0;0;0;0;507;507; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
100987; 1.10; 2.80; 22.03; 10221.50; 12.05; 775.22;402;0;22;3;4;14;46;8;0;0;0;0;516;556; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
102987; 1.20; 3.10; 22.03; 10221.50; 12.04; 774.77;402;0;22;3;4;14;46;10;0;0;0;0;520;498; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
104987; 1.20; 3.20; 22.04; 10221.50; 12.02; 778.81;402;0;22;3;4;14;46;12;0;0;0;0;515;491; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
106987; 1.20; 3.00; 22.04; 10221.70; 12.03; 770.77;400;0;22;3;4;14;46;15;0;0;0;0;519;544; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
108987; 1.20; 3.10; 22.04; 10221.50; 12.03; 777.01;400;0;22;3;4;14;46;16;0;0;0;0;509;517; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
110987; 1.20; 3.10; 22.05; 10221.50; 12.02; 775.66;400;0;22;3;4;14;46;18;0;0;0;0;510;547; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
112987; 1.30; 3.20; 22.05; 10221.50; 12.01; 779.71;402;0;22;3;4;14;46;20;0;0;0;0;516;516; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
114987; 1.30; 3.20; 22.06; 10221.30; 12.00; 777.91;402;0;22;3;4;14;46;22;0;0;0;0;512;483; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
116987; 1.30; 3.20; 22.06; 10221.50; 12.00; 778.36;407;1;22;3;4;14;46;24;0;0;0;0;509;487; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
118987; 1.30; 3.40; 22.06; 10221.30; 11.99; 781.07;407;1;22;3;4;14;46;26;0;0;0;0;515;547; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
120987; 1.40; 3.70; 22.07; 10221.30; 11.99; 778.36;407;1;22;3;4;14;46;28;0;0;0;0;514;496; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
122987; 1.40; 3.50; 22.08; 10221.20; 11.99; 778.81;407;1;22;3;4;14;46;30;0;0;0;0;511;494; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
124987; 1.40; 3.60; 22.08; 10221.00; 11.98; 778.36;407;1;22;3;4;14;46;32;0;0;0;0;511;539; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
126987; 1.40; 3.50; 22.08; 10221.30; 11.98; 780.16;402;0;22;3;4;14;46;35;0;0;0;0;512;476; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
128987; 1.50; 3.70; 22.08; 10221.30; 11.98; 781.98;402;0;22;3;4;14;46;36;0;0;0;0;510;498; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
130987; 1.50; 3.80; 22.09; 10221.20; 11.97; 778.36;400;0;22;3;4;14;46;38;0;0;0;0;511;501; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
132987; 1.40; 3.80; 22.09; 10221.20; 11.96; 776.56;400;0;22;3;4;14;46;40;0;0;0;0;509;471; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
134987; 1.40; 3.60; 22.10; 10221.30; 11.97; 781.98;400;0;22;3;4;14;46;42;0;0;0;0;516;530; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
136987; 1.40; 3.70; 22.10; 10221.30; 11.96; 782.89;400;0;22;3;4;14;46;44;0;0;0;0;519;556; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
138987; 1.50; 4.10; 22.11; 10221.30; 11.95; 781.07;400;0;22;3;4;14;46;46;0;0;0;0;520;531; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
140987; 1.60; 4.20; 22.11; 10221.20; 11.95; 774.77;402;0;22;3;4;14;46;48;0;0;0;0;515;519; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
142987; 1.50; 4.10; 22.11; 10221.20; 11.94; 784.71;402;0;22;3;4;14;46;50;0;0;0;0;509;512; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
144987; 1.50; 4.10; 22.12; 10221.30; 11.95; 782.89;402;0;22;3;4;14;46;52;0;0;0;0;515;533; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
146987; 1.50; 4.00; 22.12; 10221.30; 11.94; 783.34;402;0;22;3;4;14;46;54;0;0;0;0;519;557; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
148987; 1.50; 3.90; 22.12; 10221.30; 11.92; 779.26;402;0;22;3;4;14;46;56;0;0;0;0;509;496; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
150987; 1.40; 3.70; 22.13; 10221.20; 11.93; 788.86;402;0;22;3;4;14;46;58;0;0;0;0;516;510; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
152987; 1.40; 4.00; 22.13; 10221.20; 11.93; 781.98;402;0;22;3;4;14;47;0;0;0;0;0;509;484; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
154987; 1.40; 3.70; 22.13; 10221.00; 11.92; 784.71;400;0;22;3;4;14;47;2;0;0;0;0;509;496; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
156987; 1.40; 3.70; 22.14; 10221.50; 11.90; 782.89;400;0;22;3;4;14;47;4;0;0;0;0;509;497; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
158987; 1.30; 3.40; 22.14; 10221.50; 11.91; 781.98;400;0;22;3;4;14;47;6;0;0;0;0;510;530; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
160987; 1.30; 3.10; 22.15; 10221.50; 11.91; 782.89;400;0;22;3;4;14;47;8;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS :  CozIR
162987; 1.30; 3.20; 22.15; 10221.50; 11.90; 782.89;403;0;22;3;4;14;47;10;0;0;0;0;512;526; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
164987; 1.30; 3.30; 22.15; 10221.70; 11.90; 782.89;403;0;22;3;4;14;47;12;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS :  CozIR
166987; 1.30; 3.20; 22.16; 10222.10; 11.90; 784.26;406;0;22;3;4;14;47;14;0;0;0;0;510;558; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
168987; 1.10; 2.70; 22.16; 10221.90; 11.89; 785.17;406;0;22;3;4;14;47;16;0;0;0;0;514;543; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
170987; 1.10; 2.50; 22.16; 10221.70; 11.88; 780.62;410;1;22;3;4;14;47;18;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS :  CozIR
172987; 1.10; 2.60; 22.17; 10221.70; 11.87; 785.63;406;0;22;3;4;14;47;20;0;0;0;0;502;489; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
174987; 1.10; 2.60; 22.17; 10221.70; 11.87; 781.98;406;0;22;3;4;14;47;22;0;0;0;0;504;467; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
176987; 1.10; 2.60; 22.18; 10221.70; 11.86; 784.71;406;0;22;3;4;14;47;24;0;0;0;0;511;520; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
178987; 1.10; 2.60; 22.18; 10221.70; 11.86; 784.26;403;0;22;3;4;14;47;26;0;0;0;0;516;538; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
180987; 1.10; 2.60; 22.18; 10221.70; 11.85; 782.89;400;0;22;3;4;14;47;28;0;0;0;0;516;566; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
182987; 1.10; 2.50; 22.19; 10221.50; 11.85; 785.63;400;0;22;3;4;14;47;30;0;0;0;0;520;517; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
184987; 1.10; 2.60; 22.19; 10221.30; 11.85; 787.01;403;0;22;3;4;14;47;32;0;0;0;0;519;524; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
186987; 1.10; 2.70; 22.19; 10221.30; 11.84; 785.17;406;0;22;3;4;14;47;35;0;0;0;0;521;530; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
188987; 1.10; 2.90; 22.20; 10221.70; 11.83; 782.89;406;0;22;3;4;14;47;36;0;0;0;0;519;497; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
190987; 1.10; 2.90; 22.20; 10221.50; 11.83; 783.34;406;0;22;3;4;14;47;38;0;0;0;0;526;560; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
192987; 1.20; 2.80; 22.20; 10221.70; 11.84; 784.26;406;0;22;3;4;14;47;40;0;0;0;0;530;543; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
194987; 1.20; 2.80; 22.21; 10221.50; 11.82; 789.78;406;0;22;3;4;14;47;42;0;0;0;0;530;500; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
196987; 1.20; 2.80; 22.21; 10221.30; 11.82; 786.55;403;0;22;3;4;14;47;44;0;0;0;0;528;545; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
198987; 1.20; 2.90; 22.21; 10221.50; 11.80; 786.55;400;0;22;3;4;14;47;46;0;0;0;0;526;526; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
200987; 1.20; 2.90; 22.22; 10221.50; 11.80; 790.71;400;0;22;3;4;14;47;48;0;0;0;0;523;512; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
202987; 1.20; 2.90; 22.22; 10221.50; 11.78; 786.09;403;0;22;3;4;14;47;50;0;0;0;0;516;488; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
204987; 1.20; 2.80; 22.22; 10221.50; 11.78; 791.18;403;0;22;3;4;14;47;52;0;0;0;0;520;557; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
206987; 1.20; 2.70; 22.23; 10221.50; 11.78; 789.78;406;0;22;3;4;14;47;55;0;0;0;0;524;510; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
208987; 1.20; 2.80; 22.23; 10221.30; 11.78; 789.32;406;0;22;3;4;14;47;56;0;0;0;0;528;542; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -288.29; ERRORS : 
210987; 1.20; 2.70; 22.23; 10221.50; 11.78; 790.25;406;0;22;3;4;14;47;58;0;0;0;0;524;496; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
212987; 1.20; 3.10; 22.24; 10221.50; 11.78; 787.93;403;0;22;3;4;14;48;0;0;0;0;0;526;549; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
214987; 1.20; 3.00; 22.24; 10221.30; 11.77; 790.71;406;0;22;3;4;14;48;2;0;0;0;0;524;491; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
216987; 1.20; 2.80; 22.24; 10221.30; 11.76; 789.32;403;0;22;3;4;14;48;4;0;0;0;0;516;510; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
218987; 1.20; 2.60; 22.25; 10221.30; 11.76; 789.32;403;0;22;3;4;14;48;6;0;0;0;0;517;499; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
220987; 1.20; 2.50; 22.25; 10221.20; 11.76; 790.25;400;0;22;3;4;14;48;8;0;0;0;0;522;562; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
222987; 1.10; 2.50; 22.25; 10221.30; 11.75; 786.55;400;0;22;3;4;14;48;10;0;0;0;0;521;520; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
224987; 1.20; 2.60; 22.26; 10221.20; 11.75; 790.71;403;0;22;3;4;14;48;12;0;0;0;0;522;513; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
226987; 1.10; 2.40; 22.26; 10221.00; 11.74; 789.78;403;0;22;3;4;14;48;15;0;0;0;0;520;528; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
228987; 1.20; 2.60; 22.27; 10221.00; 11.75; 790.71;406;0;22;3;4;14;48;16;0;0;0;0;521;513; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
230987; 1.10; 2.60; 22.27; 10220.80; 11.74; 791.64;406;0;22;3;4;14;48;18;0;0;0;0;519;521; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
232987; 1.10; 2.70; 22.27; 10221.00; 11.72; 788.86;403;0;22;3;4;14;48;20;0;0;0;0;519;542; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
234987; 1.20; 2.90; 22.28; 10221.00; 11.72; 790.71;403;0;22;3;4;14;48;22;0;0;0;0;526;543; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
236987; 1.20; 2.90; 22.28; 10221.00; 11.72; 796.33;403;0;22;3;4;14;48;24;0;0;0;0;531;529; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
238987; 1.20; 2.90; 22.28; 10221.00; 11.71; 789.78;400;0;22;3;4;14;48;26;0;0;0;0;530;524; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
240987; 1.10; 2.90; 22.29; 10220.80; 11.70; 789.32;400;0;22;3;4;14;48;28;0;0;0;0;531;542; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
242987; 1.10; 3.10; 22.29; 10220.80; 11.71; 788.86;400;0;22;3;4;14;48;30;0;0;0;0;529;482; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
244987; 1.10; 2.80; 22.29; 10221.30; 11.71; 791.64;400;0;22;3;4;14;48;32;0;0;0;0;524;488; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
246987; 1.10; 2.90; 22.30; 10221.30; 11.70; 790.25;400;0;22;3;4;14;48;35;0;0;0;0;524;520; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
248987; 1.20; 3.00; 22.30; 10221.20; 11.70; 793.51;400;0;22;3;4;14;48;36;0;0;0;0;524;572; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
250987; 1.10; 3.00; 22.30; 10221.20; 11.69; 796.80;400;0;22;3;4;14;48;38;0;0;0;0;522;498; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
252987; 1.20; 3.10; 22.31; 10221.20; 11.69; 791.18;403;0;22;3;4;14;48;40;0;0;0;0;512;412; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
254987; 1.20; 3.30; 22.31; 10221.00; 11.68; 793.51;400;0;22;3;4;14;48;42;0;0;0;0;513;494; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
256987; 1.20; 3.20; 22.31; 10221.20; 11.69; 791.64;400;0;22;3;4;14;48;44;0;0;0;0;510;508; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
