processor_millis; SDS011_pm25; SDS011_pm10; BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;
Starting!;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2987; 0.60; 2.40; 20.72; 10224.00; 15.37; 0.00;0;0;22;3;4;14;44;31;0;0;0;0;466;471; 0.29; 0.31; 0.41; 0.41; -0.13; 22.94; -2100.67; ERRORS :  GPS
4987; 0.60; 2.30; 20.75; 10223.80; 15.38; 0.00;0;0;22;3;4;14;44;33;0;0;0;0;461;436; 0.29; 0.31; 0.40; 0.41; -0.10; 22.90; -2104.70; ERRORS : 
6987; 0.60; 2.40; 20.76; 10224.40; 15.37; 0.00;400;0;22;3;4;14;44;35;0;0;0;0;461;481; 0.29; 0.31; 0.40; 0.41; -0.09; 22.90; -2101.47; ERRORS : 
8987; 0.60; 2.30; 20.76; 10224.20; 15.37; 0.00;400;0;22;3;4;14;44;37;0;0;0;0;464;481; 0.29; 0.31; 0.40; 0.41; -0.10; 22.90; -2104.70; ERRORS : 
10987; 0.60; 2.40; 20.77; 10224.20; 15.35; 0.00;400;0;22;3;4;14;44;39;0;0;0;0;465;458; 0.29; 0.30; 0.40; 0.41; -0.07; 22.86; -2103.89; ERRORS : 
12987; 0.60; 2.50; 20.77; 10224.00; 15.34; 0.00;400;0;22;3;4;14;44;41;0;0;0;0;466;485; 0.29; 0.30; 0.40; 0.41; -0.08; 22.88; -2099.86; ERRORS : 
14987; 0.60; 2.60; 20.78; 10224.20; 15.34; 0.00;400;0;22;3;4;14;44;43;0;0;0;0;465;454; 0.28; 0.31; 0.40; 0.41; -0.12; 22.91; -2101.47; ERRORS : 
16987; 0.60; 2.60; 20.78; 10224.20; 15.33; 0.00;400;0;22;3;4;14;44;45;0;0;0;0;460;458; 0.28; 0.30; 0.41; 0.41; -0.09; 22.90; -2103.89; ERRORS : 
18987; 0.60; 2.60; 20.78; 10224.20; 15.32; 0.00;400;0;22;3;4;14;44;47;0;0;0;0;460;472; 0.29; 0.31; 0.40; 0.41; -0.10; 22.90; -2103.89; ERRORS : 
20987; 0.60; 2.60; 20.79; 10224.20; 15.30; 0.00;400;0;22;3;4;14;44;49;0;0;0;0;459;443; 0.29; 0.31; 0.40; 0.41; -0.08; 22.89; -2101.47; ERRORS : 
22987; 0.70; 2.80; 20.79; 10224.00; 15.29; 0.00;407;1;22;3;4;14;44;51;0;0;0;0;460;477; 0.29; 0.30; 0.40; 0.41; -0.10; 22.90; -2103.09; ERRORS : 
24987; 0.60; 2.60; 20.80; 10224.20; 15.29; 0.00;400;0;22;3;4;14;44;53;0;0;0;0;463;463; 0.28; 0.31; 0.41; 0.41; -0.12; 22.93; -2099.06; ERRORS : 
26987; 0.60; 2.70; 20.80; 10224.20; 15.28; 0.00;400;0;22;3;4;14;44;55;0;0;0;0;465;459; 0.29; 0.31; 0.40; 0.41; -0.10; 22.90; -2102.28; ERRORS : 
28987; 0.60; 2.40; 20.81; 10224.00; 15.28; 0.00;400;0;22;3;4;14;44;57;0;0;0;0;463;465; 0.29; 0.31; 0.41; 0.41; -0.09; 22.89; -2099.06; ERRORS : 
30987; 0.60; 2.40; 20.81; 10224.00; 15.27; 0.00;400;0;22;3;4;14;44;59;0;0;0;0;466;482; 0.29; 0.31; 0.40; 0.41; -0.08; 22.89; -2102.28; ERRORS : 
32987; 0.60; 2.30; 20.81; 10224.20; 15.26; 0.00;400;0;22;3;4;14;45;1;0;0;0;0;468;453; 0.29; 0.30; 0.41; 0.41; -0.09; 22.89; -2103.89; ERRORS : 
34987; 0.60; 2.20; 20.82; 10224.00; 15.26; 0.00;400;0;22;3;4;14;45;3;0;0;0;0;463;439; 0.29; 0.31; 0.41; 0.41; -0.09; 22.90; -2101.47; ERRORS : 
36987; 0.60; 2.20; 20.82; 10223.80; 15.25; 0.00;400;0;22;3;4;14;45;5;0;0;0;0;463;444; 0.29; 0.31; 0.41; 0.41; -0.13; 22.94; -2103.09; ERRORS : 
38987; 0.70; 2.20; 20.83; 10223.80; 15.24; 0.00;400;0;22;3;4;14;45;7;0;0;0;0;468;512; 0.29; 0.30; 0.40; 0.41; -0.10; 22.89; -2099.86; ERRORS : 
40987; 0.70; 2.10; 20.83; 10223.60; 15.23; 0.00;400;0;22;3;4;14;45;9;0;0;0;0;469;469; 0.29; 0.30; 0.40; 0.41; -0.08; 22.88; -2100.67; ERRORS : 
42987; 0.70; 2.20; 20.83; 10223.80; 15.22; 0.00;400;0;22;3;4;14;45;11;0;0;0;0;468;504; 0.29; 0.31; 0.40; 0.40; -0.10; 22.91; -2099.06; ERRORS : 
44987; 0.70; 2.30; 20.84; 10223.80; 15.22; 0.00;402;0;22;3;4;14;45;13;0;0;0;0;470;440; 0.29; 0.30; 0.40; 0.41; -0.07; 22.88; -2103.89; ERRORS : 
46987; 0.70; 2.30; 20.84; 10223.80; 15.22; 0.00;402;0;22;3;4;14;45;15;0;0;0;0;471;487; 0.29; 0.31; 0.40; 0.41; -0.11; 22.90; -2100.67; ERRORS : 
48987; 0.70; 2.30; 20.85; 10223.80; 15.21; 0.00;400;0;22;3;4;14;45;17;0;0;0;0;476;508; 0.29; 0.30; 0.40; 0.40; -0.09; 22.91; -2101.47; ERRORS : 
50987; 0.70; 2.30; 20.85; 10224.20; 15.20; 0.00;400;0;22;3;4;14;45;19;0;0;0;0;475;472; 0.29; 0.30; 0.40; 0.41; -0.09; 22.89; -2104.70; ERRORS : 
52987; 0.80; 2.20; 20.85; 10224.20; 15.19; 0.00;400;0;22;3;4;14;45;21;0;0;0;0;473;459; 0.29; 0.31; 0.41; 0.41; -0.08; 22.89; -2101.47; ERRORS : 
54987; 0.80; 2.30; 20.86; 10224.40; 15.18; 0.00;400;0;22;3;4;14;45;23;0;0;0;0;477;518; 0.28; 0.31; 0.41; 0.41; -0.12; 22.93; -2099.86; ERRORS : 
56987; 0.70; 2.00; 20.86; 10224.20; 15.18; 0.00;400;0;22;3;4;14;45;25;0;0;0;0;479;477; 0.29; 0.30; 0.41; 0.41; -0.07; 22.90; -2099.86; ERRORS : 
58987; 0.80; 2.20; 20.87; 10224.20; 15.16; 0.00;402;0;22;3;4;14;45;27;0;0;0;0;480;459; 0.29; 0.31; 0.41; 0.41; -0.11; 22.92; -2101.47; ERRORS : 
60987; 0.80; 2.30; 20.87; 10224.60; 15.15; 0.00;400;0;22;3;4;14;45;29;0;0;0;0;473;473; 0.29; 0.30; 0.40; 0.41; -0.06; 22.85; -2103.89; ERRORS : 
62987; 0.80; 2.30; 20.87; 10224.40; 15.14; 0.00;400;0;22;3;4;14;45;31;0;0;0;0;477;477; 0.28; 0.31; 0.40; 0.41; -0.13; 22.93; -2099.86; ERRORS : 
64987; 0.80; 2.40; 20.88; 10224.20; 15.15; 0.00;402;0;22;3;4;14;45;33;0;0;0;0;468;441; 0.28; 0.30; 0.41; 0.41; -0.09; 22.91; -2105.50; ERRORS : 
66987; 0.80; 2.40; 20.88; 10223.80; 15.14; 0.00;400;0;22;3;4;14;45;35;0;0;0;0;468;477; 0.29; 0.30; 0.40; 0.41; -0.07; 22.88; -2107.12; ERRORS : 
68987; 0.80; 2.30; 20.88; 10223.60; 15.14; 0.00;400;0;22;3;4;14;45;37;0;0;0;0;465;420; 0.29; 0.31; 0.41; 0.41; -0.10; 22.90; -2100.67; ERRORS : 
70987; 0.80; 2.40; 20.89; 10223.80; 15.13; 0.00;400;0;22;3;4;14;45;39;0;0;0;0;465;501; 0.29; 0.31; 0.41; 0.41; -0.12; 22.93; -2100.67; ERRORS : 
72987; 0.80; 2.40; 20.89; 10223.80; 15.11; 0.00;400;0;22;3;4;14;45;41;0;0;0;0;472;487; 0.29; 0.31; 0.40; 0.41; -0.10; 22.90; -2102.28; ERRORS : 
74987; 0.80; 2.30; 20.90; 10223.60; 15.10; 0.00;400;0;22;3;4;14;45;43;0;0;0;0;472;466; 0.29; 0.31; 0.40; 0.41; -0.13; 22.92; -2102.28; ERRORS : 
76987; 0.70; 2.20; 20.90; 10223.60; 15.10; 0.00;400;0;22;3;4;14;45;45;0;0;0;0;473;473; 0.29; 0.30; 0.41; 0.41; -0.08; 22.90; -2101.47; ERRORS : 
78987; 0.80; 2.10; 20.90; 10223.40; 15.10; 0.00;400;0;22;3;4;14;45;47;0;0;0;0;472;472; 0.29; 0.31; 0.40; 0.41; -0.11; 22.92; -2100.67; ERRORS : 
80987; 0.80; 2.30; 20.91; 10223.40; 15.09; 0.00;400;0;22;3;4;14;45;49;0;0;0;0;473;483; 0.29; 0.30; 0.40; 0.41; -0.09; 22.88; -2099.86; ERRORS : 
82987; 0.70; 2.20; 20.91; 10223.80; 15.09; 0.00;400;0;22;3;4;14;45;51;0;0;0;0;475;470; 0.29; 0.31; 0.40; 0.41; -0.10; 22.91; -2103.09; ERRORS : 
84987; 0.70; 2.10; 20.91; 10223.80; 15.07; 0.00;400;0;22;3;4;14;45;53;0;0;0;0;468;454; 0.29; 0.31; 0.40; 0.41; -0.09; 22.89; -2101.47; ERRORS : 
86987; 0.70; 2.30; 20.92; 10223.60; 15.06; 0.00;400;0;22;3;4;14;45;55;0;0;0;0;475;512; 0.29; 0.31; 0.40; 0.41; -0.10; 22.90; -2104.70; ERRORS : 
88987; 0.60; 2.00; 20.92; 10223.60; 15.05; 0.00;400;0;22;3;4;14;45;57;0;0;0;0;474;454; 0.29; 0.30; 0.41; 0.41; -0.08; 22.90; -2101.47; ERRORS : 
90987; 0.60; 2.00; 20.92; 10223.40; 15.06; 0.00;405;0;22;3;4;14;45;59;0;0;0;0;472;479; 0.29; 0.31; 0.40; 0.41; -0.10; 22.90; -2103.89; ERRORS : 
92987; 0.70; 2.00; 20.93; 10223.60; 15.03; 0.00;405;0;22;3;4;14;46;1;0;0;0;0;474;493; 0.29; 0.30; 0.40; 0.41; -0.07; 22.87; -2101.47; ERRORS : 
94987; 0.70; 2.10; 20.93; 10223.60; 15.04; 0.00;405;0;22;3;4;14;46;3;0;0;0;0;474;461; 0.29; 0.31; 0.40; 0.41; -0.10; 22.90; -2102.28; ERRORS : 
96987; 0.70; 2.20; 20.93; 10223.60; 15.02; 0.00;405;0;22;3;4;14;46;5;0;0;0;0;466;450; 0.28; 0.30; 0.40; 0.41; -0.07; 22.86; -2100.67; ERRORS : 
98987; 0.70; 2.20; 20.94; 10223.60; 15.01; 0.00;405;0;22;3;4;14;46;7;0;0;0;0;468;484; 0.29; 0.30; 0.40; 0.41; -0.08; 22.86; -2103.09; ERRORS : 
100987; 0.70; 2.20; 20.94; 10223.60; 15.01; 0.00;405;0;22;3;4;14;46;9;0;0;0;0;460;471; 0.29; 0.30; 0.41; 0.41; -0.08; 22.89; -2101.47; ERRORS : 
102987; 0.70; 2.00; 20.94; 10223.60; 15.00; 0.00;405;0;22;3;4;14;46;11;0;0;0;0;455;437; 0.29; 0.30; 0.40; 0.41; -0.07; 22.88; -2099.86; ERRORS : 
104987; 0.70; 2.00; 20.95; 10223.80; 14.99; 0.00;405;0;22;3;4;14;46;13;0;0;0;0;465;548; 0.29; 0.31; 0.40; 0.41; -0.08; 22.88; -2100.67; ERRORS : 
106987; 0.70; 2.10; 20.95; 10223.60; 14.98; 0.00;405;0;22;3;4;14;46;15;0;0;0;0;469;490; 0.29; 0.30; 0.41; 0.41; -0.06; 22.88; -2103.89; ERRORS : 
108987; 0.60; 2.10; 20.96; 10223.60; 14.98; 0.00;405;0;22;3;4;14;46;17;0;0;0;0;466;459; 0.29; 0.31; 0.41; 0.41; -0.10; 22.91; -2096.64; ERRORS : 
110987; 0.60; 2.00; 20.96; 10223.40; 14.97; 0.00;405;0;22;3;4;14;46;19;0;0;0;0;476;487; 0.29; 0.31; 0.41; 0.41; -0.11; 22.93; -2098.25; ERRORS : 
112987; 0.60; 2.20; 20.97; 10223.60; 14.98; 0.00;409;1;22;3;4;14;46;21;0;0;0;0;477;483; 0.29; 0.31; 0.40; 0.41; -0.11; 22.90; -2103.89; ERRORS : 
114987; 0.70; 2.20; 20.97; 10223.60; 14.97; 0.00;405;0;22;3;4;14;46;23;0;0;0;0;474;435; 0.29; 0.31; 0.40; 0.41; -0.10; 22.91; -2101.47; ERRORS : 
116987; 0.60; 2.40; 20.97; 10223.60; 14.96; 0.00;405;0;22;3;4;14;46;25;0;0;0;0;470;441; 0.29; 0.31; 0.40; 0.40; -0.10; 22.91; -2101.47; ERRORS : 
118987; 0.70; 2.50; 20.98; 10223.40; 14.94; 0.00;409;1;22;3;4;14;46;27;0;0;0;0;465;471; 0.29; 0.31; 0.40; 0.41; -0.11; 22.90; -2101.47; ERRORS : 
120987; 0.70; 2.70; 20.98; 10223.40; 14.94; 0.00;409;1;22;3;4;14;46;29;0;0;0;0;463;460; 0.29; 0.30; 0.40; 0.41; -0.08; 22.89; -2103.09; ERRORS : 
122987; 0.70; 2.70; 20.98; 10223.20; 14.93; 0.00;405;0;22;3;4;14;46;31;0;0;0;0;468;477; 0.28; 0.31; 0.40; 0.41; -0.12; 22.92; -2101.47; ERRORS : 
124987; 0.60; 2.60; 20.99; 10223.40; 14.94; 0.00;409;1;22;3;4;14;46;33;0;0;0;0;463;474; 0.29; 0.31; 0.40; 0.41; -0.09; 22.88; -2107.12; ERRORS : 
126987; 0.60; 2.70; 20.99; 10223.40; 14.93; 0.00;409;1;22;3;4;14;46;35;0;0;0;0;463;460; 0.29; 0.31; 0.41; 0.41; -0.09; 22.90; -2095.83; ERRORS : 
128987; 0.60; 2.60; 21.00; 10223.20; 14.92; 0.00;405;0;22;3;4;14;46;37;0;0;0;0;472;493; 0.29; 0.31; 0.41; 0.41; -0.09; 22.89; -2103.09; ERRORS : 
130987; 0.60; 2.60; 21.00; 10223.00; 14.92; 0.00;405;0;22;3;4;14;46;39;0;0;0;0;469;468; 0.29; 0.31; 0.41; 0.41; -0.10; 22.91; -2099.86; ERRORS : 
132987; 0.60; 2.70; 21.00; 10223.20; 14.91; 0.00;405;0;22;3;4;14;46;41;0;0;0;0;463;444; 0.29; 0.30; 0.41; 0.40; -0.09; 22.90; -2099.86; ERRORS : 
134987; 0.60; 2.70; 21.01; 10223.20; 14.90; 0.00;409;1;22;3;4;14;46;43;0;0;0;0;463;486; 0.29; 0.31; 0.40; 0.41; -0.12; 22.92; -2099.06; ERRORS : 
136987; 0.60; 2.80; 21.01; 10223.20; 14.90; 0.00;409;1;22;3;4;14;46;45;0;0;0;0;463;468; 0.29; 0.30; 0.41; 0.41; -0.06; 22.89; -2102.28; ERRORS : 
138987; 0.70; 2.70; 21.01; 10223.20; 14.89; 0.00;405;0;22;3;4;14;46;47;0;0;0;0;466;482; 0.29; 0.31; 0.41; 0.41; -0.12; 22.93; -2098.25; ERRORS : 
140987; 0.60; 2.70; 21.02; 10223.00; 14.88; 0.00;409;1;22;3;4;14;46;49;0;0;0;0;471;491; 0.29; 0.30; 0.40; 0.41; -0.08; 22.89; -2101.47; ERRORS : 
142987; 0.60; 2.50; 21.02; 10223.00; 14.87; 0.00;405;0;22;3;4;14;46;51;0;0;0;0;473;486; 0.29; 0.30; 0.41; 0.41; -0.06; 22.87; -2104.70; ERRORS : 
144987; 0.60; 2.50; 21.03; 10223.20; 14.86; 0.00;405;0;22;3;4;14;46;53;0;0;0;0;471;491; 0.29; 0.31; 0.40; 0.41; -0.09; 22.89; -2099.86; ERRORS : 
146987; 0.70; 2.40; 21.03; 10223.20; 14.85; 0.00;405;0;22;3;4;14;46;55;0;0;0;0;0;0; 0.29; 0.31; 0.40; 0.41; -0.13; 22.91; -2095.83; ERRORS :  CozIR
148987; 0.60; 2.30; 21.03; 10223.20; 14.85; 0.00;405;0;22;3;4;14;46;57;0;0;0;0;472;440; 0.29; 0.30; 0.40; 0.40; -0.07; 22.89; -2095.83; ERRORS : 
150987; 0.60; 2.20; 21.04; 10223.00; 14.85; 0.00;405;0;22;3;4;14;46;59;0;0;0;0;0;0; 0.29; 0.30; 0.41; 0.41; -0.08; 22.88; -2104.70; ERRORS :  CozIR
152987; 0.60; 2.10; 21.04; 10223.00; 14.84; 0.00;405;0;22;3;4;14;47;1;0;0;0;0;466;485; 0.29; 0.30; 0.41; 0.41; -0.10; 22.90; -2103.89; ERRORS : 
154987; 0.60; 2.30; 21.04; 10223.20; 14.83; 0.00;405;0;22;3;4;14;47;3;0;0;0;0;0;0; 0.29; 0.31; 0.40; 0.41; -0.11; 22.90; -2101.47; ERRORS :  CozIR
156987; 0.60; 2.10; 21.05; 10223.20; 14.84; 0.00;405;0;22;3;4;14;47;5;0;0;0;0;456;445; 0.29; 0.31; 0.41; 0.40; -0.12; 22.94; -2100.67; ERRORS : 
158987; 0.60; 2.20; 21.05; 10223.00; 14.82; 0.00;405;0;22;3;4;14;47;7;0;0;0;0;0;0; 0.29; 0.31; 0.41; 0.41; -0.12; 22.92; -2099.06; ERRORS :  CozIR
160987; 0.60; 2.10; 21.06; 10223.00; 14.82; 0.00;405;0;22;3;4;14;47;9;0;0;0;0;471;472; 0.29; 0.31; 0.40; 0.41; -0.11; 22.91; -2099.86; ERRORS : 
162987; 0.60; 2.20; 21.06; 10223.20; 14.82; 0.00;405;0;22;3;4;14;47;11;0;0;0;0;469;444; 0.29; 0.31; 0.41; 0.41; -0.10; 22.90; -2104.70; ERRORS : 
164987; 0.60; 2.40; 21.06; 10223.80; 14.81; 0.00;405;0;22;3;4;14;47;13;0;0;0;0;468;436; 0.29; 0.31; 0.40; 0.40; -0.11; 22.91; -2104.70; ERRORS : 
166987; 0.60; 2.30; 21.07; 10223.80; 14.80; 0.00;400;0;22;3;4;14;47;15;0;0;0;0;461;448; 0.28; 0.30; 0.41; 0.41; -0.09; 22.90; -2099.06; ERRORS : 
168987; 0.60; 2.30; 21.07; 10223.80; 14.80; 0.00;405;0;22;3;4;14;47;17;0;0;0;0;468;519; 0.29; 0.30; 0.41; 0.41; -0.07; 22.88; -2100.67; ERRORS : 
170987; 0.60; 2.20; 21.07; 10223.80; 14.79; 0.00;405;0;22;3;4;14;47;19;0;0;0;0;468;465; 0.29; 0.31; 0.41; 0.41; -0.09; 22.89; -2103.89; ERRORS : 
172987; 0.60; 2.20; 21.08; 10223.60; 14.79; 0.00;405;0;22;3;4;14;47;21;0;0;0;0;465;459; 0.29; 0.31; 0.41; 0.41; -0.11; 22.92; -2103.89; ERRORS : 
174987; 0.60; 2.20; 21.08; 10223.60; 14.77; 0.00;405;0;22;3;4;14;47;23;0;0;0;0;463;461; 0.29; 0.31; 0.41; 0.41; -0.11; 22.91; -2101.47; ERRORS : 
176987; 0.50; 2.10; 21.08; 10223.80; 14.77; 0.00;405;0;22;3;4;14;47;25;0;0;0;0;460;482; 0.29; 0.30; 0.41; 0.41; -0.09; 22.90; -2099.06; ERRORS : 
178987; 0.60; 2.20; 21.09; 10223.80; 14.77; 0.00;405;0;22;3;4;14;47;27;0;0;0;0;461;471; 0.29; 0.30; 0.41; 0.41; -0.09; 22.88; -2100.67; ERRORS : 
180987; 0.60; 2.20; 21.09; 10223.60; 14.76; 0.00;405;0;22;3;4;14;47;29;0;0;0;0;455;399; 0.29; 0.31; 0.41; 0.41; -0.10; 22.91; -2100.67; ERRORS : 
182987; 0.60; 2.30; 21.09; 10223.60; 14.76; 0.00;405;0;22;3;4;14;47;31;0;0;0;0;455;469; 0.28; 0.31; 0.40; 0.41; -0.13; 22.92; -2094.22; ERRORS : 
184987; 0.50; 1.90; 21.10; 10223.60; 14.74; 0.00;405;0;22;3;4;14;47;33;0;0;0;0;0;0; 0.28; 0.31; 0.41; 0.41; -0.13; 22.93; -2099.06; ERRORS :  CozIR
186987; 0.60; 2.10; 21.10; 10223.60; 14.74; 0.00;405;0;22;3;4;14;47;35;0;0;0;0;465;482; 0.29; 0.30; 0.40; 0.41; -0.08; 22.89; -2100.67; ERRORS : 
188987; 0.60; 2.20; 21.10; 10223.60; 14.74; 0.00;405;0;22;3;4;14;47;37;0;0;0;0;461;435; 0.29; 0.31; 0.41; 0.41; -0.10; 22.90; -2103.09; ERRORS : 
190987; 0.60; 2.20; 21.11; 10223.60; 14.73; 0.00;405;0;22;3;4;14;47;39;0;0;0;0;469;464; 0.29; 0.31; 0.41; 0.41; -0.10; 22.91; -2101.47; ERRORS : 
192987; 0.60; 2.10; 21.11; 10223.60; 14.73; 0.00;405;0;22;3;4;14;47;41;0;0;0;0;465;464; 0.29; 0.30; 0.40; 0.41; -0.07; 22.86; -2103.89; ERRORS : 
194987; 0.60; 1.80; 21.12; 10223.60; 14.72; 0.00;405;0;22;3;4;14;47;43;0;0;0;0;474;486; 0.29; 0.31; 0.41; 0.41; -0.08; 22.90; -2101.47; ERRORS : 
196987; 0.60; 1.80; 21.12; 10223.60; 14.72; 0.00;405;0;22;3;4;14;47;45;0;0;0;0;474;440; 0.29; 0.30; 0.40; 0.41; -0.08; 22.89; -2099.86; ERRORS : 
198987; 0.60; 1.90; 21.12; 10223.80; 14.69; 0.00;405;0;22;3;4;14;47;47;0;0;0;0;472;442; 0.29; 0.31; 0.41; 0.41; -0.10; 22.91; -2103.09; ERRORS : 
200987; 0.60; 2.00; 21.12; 10223.60; 14.69; 0.00;405;0;22;3;4;14;47;49;0;0;0;0;467;429; 0.28; 0.30; 0.41; 0.41; -0.07; 22.88; -2102.28; ERRORS : 
202987; 0.60; 2.10; 21.13; 10223.60; 14.69; 0.00;405;0;22;3;4;14;47;51;0;0;0;0;471;491; 0.28; 0.30; 0.40; 0.41; -0.09; 22.89; -2103.09; ERRORS : 
204987; 0.60; 2.00; 21.13; 10223.40; 14.68; 0.00;405;0;22;3;4;14;47;53;0;0;0;0;471;412; 0.29; 0.31; 0.41; 0.41; -0.09; 22.89; -2104.70; ERRORS : 
206987; 0.60; 2.00; 21.13; 10223.40; 14.68; 0.00;405;0;22;3;4;14;47;55;0;0;0;0;467;493; 0.29; 0.31; 0.41; 0.41; -0.12; 22.93; -2100.67; ERRORS : 
208987; 0.60; 1.90; 21.14; 10223.40; 14.67; 0.00;405;0;22;3;4;14;47;57;0;0;0;0;464;461; 0.28; 0.31; 0.41; 0.41; -0.13; 22.93; -2099.06; ERRORS : 
210987; 0.60; 2.20; 21.14; 10223.60; 14.67; 0.00;405;0;22;3;4;14;47;59;0;0;0;0;456;441; 0.29; 0.30; 0.40; 0.41; -0.09; 22.88; -2099.06; ERRORS : 
212987; 0.60; 2.00; 21.14; 10223.40; 14.65; 0.00;405;0;22;3;4;14;48;1;0;0;0;0;456;470; 0.29; 0.30; 0.40; 0.41; -0.09; 22.89; -2102.28; ERRORS : 
214987; 0.60; 2.10; 21.15; 10223.40; 14.65; 0.00;405;0;22;3;4;14;48;3;0;0;0;0;455;473; 0.29; 0.30; 0.41; 0.41; -0.08; 22.91; -2100.67; ERRORS : 
216987; 0.60; 2.00; 21.15; 10223.40; 14.65; 0.00;405;0;22;3;4;14;48;5;0;0;0;0;455;465; 0.29; 0.31; 0.41; 0.41; -0.12; 22.92; -2103.89; ERRORS : 
218987; 0.50; 2.10; 21.15; 10223.40; 14.64; 0.00;405;0;22;3;4;14;48;7;0;0;0;0;459;475; 0.29; 0.31; 0.40; 0.41; -0.11; 22.91; -2102.28; ERRORS : 
220987; 0.60; 2.10; 21.16; 10223.60; 14.63; 0.00;405;0;22;3;4;14;48;9;0;0;0;0;464;482; 0.28; 0.31; 0.41; 0.40; -0.13; 22.95; -2104.70; ERRORS : 
222987; 0.60; 2.30; 21.16; 10223.40; 14.63; 0.00;405;0;22;3;4;14;48;11;0;0;0;0;464;483; 0.29; 0.30; 0.40; 0.40; -0.08; 22.89; -2105.50; ERRORS : 
224987; 0.60; 2.40; 21.16; 10223.20; 14.63; 0.00;405;0;22;3;4;14;48;13;0;0;0;0;465;450; 0.28; 0.31; 0.41; 0.40; -0.14; 22.95; -2099.06; ERRORS : 
226987; 0.60; 2.30; 21.17; 10223.00; 14.62; 0.00;405;0;22;3;4;14;48;15;0;0;0;0;455;429; 0.29; 0.30; 0.40; 0.41; -0.08; 22.88; -2104.70; ERRORS : 
228987; 0.60; 2.30; 21.17; 10223.00; 14.61; 0.00;405;0;22;3;4;14;48;17;0;0;0;0;456;450; 0.29; 0.30; 0.41; 0.41; -0.09; 22.92; -2104.70; ERRORS : 
230987; 0.60; 2.20; 21.17; 10222.80; 14.60; 0.00;405;0;22;3;4;14;48;19;0;0;0;0;456;474; 0.29; 0.31; 0.40; 0.41; -0.12; 22.92; -2103.89; ERRORS : 
232987; 0.60; 2.10; 21.18; 10223.00; 14.61; 0.00;405;0;22;3;4;14;48;21;0;0;0;0;459;454; 0.28; 0.31; 0.41; 0.41; -0.11; 22.91; -2103.89; ERRORS : 
234987; 0.60; 2.00; 21.18; 10223.00; 14.59; 0.00;400;0;22;3;4;14;48;23;0;0;0;0;459;472; 0.29; 0.31; 0.40; 0.41; -0.09; 22.89; -2099.06; ERRORS : 
236987; 0.60; 2.20; 21.19; 10222.80; 14.59; 0.00;405;0;22;3;4;14;48;25;0;0;0;0;464;499; 0.29; 0.31; 0.41; 0.41; -0.09; 22.90; -2105.50; ERRORS : 
238987; 0.60; 2.60; 21.19; 10222.80; 14.59; 0.00;400;0;22;3;4;14;48;27;0;0;0;0;461;449; 0.29; 0.31; 0.40; 0.41; -0.10; 22.90; -2101.47; ERRORS : 
240987; 0.60; 2.40; 21.20; 10222.60; 14.57; 0.00;400;0;22;3;4;14;48;29;0;0;0;0;464;502; 0.29; 0.31; 0.40; 0.41; -0.09; 22.87; -2103.09; ERRORS : 
242987; 0.60; 2.50; 21.20; 10223.00; 14.58; 0.00;400;0;22;3;4;14;48;31;0;0;0;0;464;434; 0.29; 0.31; 0.40; 0.41; -0.12; 22.91; -2106.31; ERRORS : 
244987; 0.60; 2.50; 21.20; 10222.80; 14.56; 0.00;405;0;22;3;4;14;48;33;0;0;0;0;461;477; 0.29; 0.31; 0.40; 0.41; -0.11; 22.91; -2100.67; ERRORS : 
246987; 0.60; 2.50; 21.21; 10222.80; 14.56; 0.00;400;0;22;3;4;14;48;35;0;0;0;0;464;474; 0.29; 0.30; 0.41; 0.41; -0.08; 22.87; -2099.86; ERRORS : 
248987; 0.60; 2.30; 21.21; 10222.80; 14.55; 0.00;405;0;22;3;4;14;48;37;0;0;0;0;460;455; 0.29; 0.30; 0.41; 0.41; -0.08; 22.89; -2106.31; ERRORS : 
250987; 0.70; 2.30; 21.21; 10222.80; 14.55; 0.00;405;0;22;3;4;14;48;39;0;0;0;0;460;476; 0.29; 0.31; 0.40; 0.41; -0.10; 22.90; -2099.06; ERRORS : 
252987; 0.70; 2.30; 21.22; 10223.20; 14.54; 0.00;400;0;22;3;4;14;48;41;0;0;0;0;464;488; 0.29; 0.30; 0.40; 0.40; -0.06; 22.88; -2100.67; ERRORS : 
254987; 0.60; 2.20; 21.22; 10223.20; 14.53; 0.00;400;0;22;3;4;14;48;43;0;0;0;0;464;457; 0.29; 0.31; 0.41; 0.41; -0.13; 22.94; -2107.12; ERRORS : 
256987; 0.60; 2.30; 21.22; 10223.00; 14.53; 0.00;405;0;22;3;4;14;48;45;0;0;0;0;464;449; 0.29; 0.31; 0.41; 0.41; -0.10; 22.91; -2100.67; ERRORS : 
258987; 0.70; 2.50; 21.23; 10223.00; 14.53; 0.00;400;0;22;3;4;14;48;47;0;0;0;0;464;513; 0.29; 0.31; 0.40; 0.41; -0.11; 22.91; -2105.50; ERRORS : 
