processor_millis; SDS011_pm25; SDS011_pm10; BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;
25154; 0.40; 0.80; 19.83; 10261.00; 28.61; 93.26;400;0;22;3;10;15;0;44;0;0;0;0;566;569; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
27154; 0.50; 1.00; 19.84; 10261.00; 28.60; 96.88;400;0;22;3;10;15;0;45;0;0;0;0;555;512; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
29154; 0.50; 1.10; 19.84; 10261.00; 28.59; 102.43;400;0;22;3;10;15;0;48;0;0;0;0;555;491; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
31154; 0.50; 1.20; 19.85; 10261.20; 28.57; 107.88;400;0;22;3;10;15;0;49;0;0;0;0;547;480; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
33154; 0.50; 1.40; 19.85; 10261.00; 28.56; 112.86;400;0;22;3;10;15;0;51;0;0;0;0;550;570; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
35154; 0.50; 1.40; 19.86; 10260.80; 28.54; 118.50;400;0;22;3;10;15;0;53;0;0;0;0;550;512; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -296.35; ERRORS : 
37154; 0.50; 1.40; 19.86; 10261.00; 28.55; 123.79;400;0;22;3;10;15;0;56;0;0;0;0;548;528; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
39154; 0.60; 1.50; 19.87; 10261.00; 28.53; 128.58;400;0;22;3;10;15;0;58;0;0;0;0;547;537; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
41154; 0.50; 1.50; 19.87; 10260.80; 28.52; 133.97;400;0;22;3;10;15;1;0;0;0;0;0;543;552; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
43154; 0.60; 1.70; 19.88; 10260.80; 28.52; 138.77;400;0;22;3;10;15;1;2;0;0;0;0;545;532; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
45154; 0.60; 1.70; 19.88; 10260.80; 28.51; 144.31;400;0;22;3;10;15;1;3;0;0;0;0;541;539; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
47154; 0.60; 1.70; 19.89; 10260.80; 28.51; 149.37;400;0;22;3;10;15;1;6;0;0;0;0;541;531; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
49154; 0.60; 1.50; 19.89; 10260.80; 28.50; 155.08;400;0;22;3;10;15;1;8;0;0;0;0;547;525; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
51154; 0.60; 1.60; 19.89; 10260.80; 28.50; 159.24;400;0;22;3;10;15;1;9;0;0;0;0;539;512; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
53154; 0.60; 1.60; 19.90; 10260.60; 28.50; 164.77;400;0;22;3;10;15;1;12;0;0;0;0;542;583; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
55154; 0.60; 1.60; 19.90; 10260.40; 28.51; 169.47;400;0;22;3;10;15;1;13;0;0;0;0;543;594; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
57154; 0.50; 1.40; 19.90; 10260.60; 28.49; 175.93;400;0;22;3;10;15;1;15;0;0;0;0;548;492; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
59154; 0.40; 1.30; 19.91; 10260.60; 28.49; 180.51;400;0;22;3;10;15;1;18;0;0;0;0;543;610; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
61154; 0.40; 1.20; 19.91; 10260.60; 28.49; 184.72;400;0;22;3;10;15;1;19;0;0;0;0;553;577; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
63154; 0.40; 1.10; 19.92; 10260.60; 28.49; 187.90;400;0;22;3;10;15;1;21;0;0;0;0;544;438; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
65154; 0.40; 1.10; 19.92; 10260.40; 28.49; 192.55;400;0;22;3;10;15;1;24;0;0;0;0;545;575; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
67154; 0.40; 1.10; 19.92; 10261.00; 28.48; 197.31;400;0;22;3;10;15;1;25;0;0;0;0;544;542; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
69154; 0.40; 0.90; 19.93; 10260.80; 28.48; 202.57;400;0;22;3;10;15;1;28;0;0;0;0;549;591; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
71154; 0.40; 0.90; 19.93; 10260.80; 28.49; 207.19;400;0;22;3;10;15;1;29;0;0;0;0;550;512; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
73154; 0.40; 0.70; 19.93; 10260.80; 28.48; 212.17;400;0;22;3;10;15;1;31;0;0;0;0;549;553; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
75154; 0.40; 0.80; 19.94; 10260.60; 28.49; 216.81;400;0;22;3;10;15;1;33;0;0;0;0;545;503; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
77154; 0.40; 0.70; 19.94; 10260.80; 28.49; 221.81;400;0;22;3;10;15;1;35;0;0;0;0;547;533; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
79154; 0.40; 0.80; 19.94; 10260.80; 28.49; 226.74;400;0;22;3;10;15;1;37;0;0;0;0;544;547; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
81154; 0.40; 0.70; 19.95; 10260.80; 28.48; 230.41;400;0;22;3;10;15;1;39;0;0;0;0;539;476; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
83154; 0.40; 0.70; 19.95; 10260.80; 28.48; 234.38;400;0;22;3;10;15;1;42;0;0;0;0;540;515; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
85154; 0.40; 0.70; 19.95; 10260.60; 28.48; 240.41;400;0;22;3;10;15;1;43;0;0;0;0;548;581; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
87154; 0.30; 0.60; 19.96; 10260.60; 28.48; 247.51;400;0;22;3;10;15;1;46;0;0;0;0;544;531; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
89154; 0.30; 0.60; 19.96; 10260.80; 28.48; 249.59;400;0;22;3;10;15;1;47;0;0;0;0;545;575; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
91154; 0.30; 0.50; 19.96; 10260.80; 28.47; 252.68;400;0;22;3;10;15;1;50;0;0;0;0;542;571; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
93154; 0.30; 0.40; 19.96; 10260.60; 28.47; 256.64;400;0;22;3;10;15;1;51;0;0;0;0;541;593; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
95154; 0.30; 0.50; 19.97; 10260.60; 28.47; 260.95;400;0;22;3;10;15;1;54;0;0;0;0;545;553; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
97154; 0.30; 0.40; 19.97; 10260.60; 28.48; 265.83;400;0;22;3;10;15;1;55;0;0;0;0;548;585; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
99154; 0.20; 0.40; 19.98; 10260.40; 28.47; 271.12;400;0;22;3;10;15;1;57;0;0;0;0;543;524; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
101154; 0.30; 0.90; 19.98; 10260.60; 28.47; 274.53;400;0;22;3;10;15;2;0;0;0;0;0;544;511; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
103154; 0.30; 0.90; 19.98; 10260.60; 28.48; 277.56;400;0;22;3;10;15;2;1;0;0;0;0;544;560; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
105154; 0.30; 1.00; 19.99; 10260.60; 28.48; 283.09;400;0;22;3;10;15;2;3;0;0;0;0;537;516; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
107154; 0.30; 1.00; 19.99; 10260.60; 28.48; 287.07;400;0;22;3;10;15;2;6;0;0;0;0;533;488; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
109154; 0.30; 1.00; 19.99; 10260.40; 28.47; 291.16;400;0;22;3;10;15;2;7;0;0;0;0;528;513; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
111154; 0.30; 1.00; 20.00; 10260.60; 28.48; 296.17;400;0;22;3;10;15;2;9;0;0;0;0;526;484; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
113154; 0.30; 1.00; 20.00; 10260.60; 28.47; 303.60;409;1;22;3;10;15;2;12;0;0;0;0;523;484; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
115154; 0.30; 1.00; 20.00; 10260.60; 28.48; 304.73;409;1;22;3;10;15;2;14;0;0;0;0;528;520; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
117154; 0.30; 1.00; 20.01; 10260.60; 28.47; 307.60;400;0;22;3;10;15;2;15;0;0;0;0;532;528; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
119154; 0.30; 1.00; 20.01; 10260.60; 28.47; 315.31;400;0;22;3;10;15;2;17;0;0;0;0;542;585; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
121154; 0.30; 1.00; 20.02; 10260.60; 28.46; 315.92;400;0;22;3;10;15;2;19;0;0;0;0;538;500; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
123154; 0.30; 1.10; 20.02; 10260.60; 28.46; 321.20;400;0;22;3;10;15;2;21;0;0;0;0;543;543; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
125154; 0.20; 1.00; 20.02; 10260.60; 28.47; 325.68;400;0;22;3;10;15;2;23;0;0;0;0;543;555; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
127154; 0.30; 1.00; 20.03; 10260.60; 28.46; 327.64;400;0;22;3;10;15;2;25;0;0;0;0;543;511; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
129154; 0.30; 1.20; 20.03; 10260.60; 28.46; 329.29;400;0;22;3;10;15;2;27;0;0;0;0;541;540; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
131154; 0.30; 0.60; 20.03; 10260.60; 28.47; 334.69;400;0;22;3;10;15;2;29;0;0;0;0;541;553; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
133154; 0.30; 0.70; 20.04; 10260.80; 28.46; 337.45;400;0;22;3;10;15;2;31;0;0;0;0;545;533; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
135154; 0.30; 0.60; 20.04; 10260.80; 28.46; 340.26;400;0;22;3;10;15;2;33;0;0;0;0;545;555; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
137154; 0.30; 0.60; 20.05; 10260.60; 28.47; 343.84;400;0;22;3;10;15;2;35;0;0;0;0;533;497; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
139154; 0.30; 0.60; 20.05; 10260.60; 28.47; 350.10;400;0;22;3;10;15;2;37;0;0;0;0;534;508; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
141154; 0.30; 0.60; 20.05; 10260.60; 28.45; 353.12;400;0;22;3;10;15;2;39;0;0;0;0;541;535; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
143154; 0.30; 0.60; 20.05; 10260.60; 28.45; 356.20;400;0;22;3;10;15;2;42;0;0;0;0;541;588; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
145154; 0.30; 0.60; 20.06; 10261.00; 28.47; 359.33;400;0;22;3;10;15;2;43;0;0;0;0;556;586; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
147154; 0.30; 0.70; 20.06; 10261.00; 28.45; 364.95;400;0;22;3;10;15;2;45;0;0;0;0;562;604; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
149154; 0.30; 0.70; 20.06; 10260.80; 28.47; 367.00;400;0;22;3;10;15;2;47;0;0;0;0;570;544; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
151154; 0.30; 0.70; 20.07; 10260.80; 28.45; 372.01;400;0;22;3;10;15;2;49;0;0;0;0;567;553; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
153154; 0.30; 0.60; 20.07; 10260.80; 28.45; 373.29;400;0;22;3;10;15;2;51;0;0;0;0;562;513; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
155154; 0.30; 0.90; 20.07; 10260.80; 28.46; 381.80;400;0;22;3;10;15;2;53;0;0;0;0;556;570; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
157154; 0.30; 0.90; 20.08; 10261.00; 28.45; 389.87;400;0;22;3;10;15;2;55;0;0;0;0;556;528; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
159154; 0.30; 0.90; 20.08; 10260.80; 28.46; 383.34;400;0;22;3;10;15;2;57;0;0;0;0;559;566; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
161154; 0.30; 1.00; 20.08; 10260.80; 28.45; 389.41;400;0;22;3;10;15;2;59;0;0;0;0;555;497; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
163154; 0.30; 0.90; 20.08; 10260.80; 28.46; 392.63;400;0;22;3;10;15;3;1;0;0;0;0;553;650; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
165154; 0.30; 0.90; 20.09; 10260.80; 28.46; 395.91;400;0;22;3;10;15;3;3;0;0;0;0;562;605; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
167154; 0.30; 0.90; 20.09; 10260.80; 28.45; 397.57;400;0;22;3;10;15;3;5;0;0;0;0;570;592; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
169154; 0.30; 0.90; 20.09; 10261.00; 28.46; 406.57;400;0;22;3;10;15;3;7;0;0;0;0;555;484; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
171154; 0.30; 0.80; 20.10; 10261.00; 28.45; 405.82;400;0;22;3;10;15;3;9;0;0;0;0;558;609; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
173154; 0.30; 0.90; 20.10; 10260.80; 28.44; 407.32;400;0;22;3;10;15;3;11;0;0;0;0;559;586; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
175154; 0.30; 0.90; 20.10; 10260.80; 28.45; 415.99;400;0;22;3;10;15;3;13;0;0;0;0;555;567; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
177154; 0.30; 0.90; 20.11; 10260.80; 28.45; 412.63;400;0;22;3;10;15;3;15;0;0;0;0;554;559; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
179154; 0.30; 0.80; 20.11; 10260.60; 28.44; 415.47;400;0;22;3;10;15;3;17;0;0;0;0;550;513; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
181154; 0.30; 0.80; 20.11; 10260.80; 28.45; 419.40;400;0;22;3;10;15;3;19;0;0;0;0;556;565; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
183154; 0.30; 0.80; 20.12; 10260.80; 28.44; 428.88;400;0;22;3;10;15;3;21;0;0;0;0;554;571; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
185154; 0.30; 0.60; 20.12; 10260.80; 28.46; 425.04;400;0;22;3;10;15;3;23;0;0;0;0;565;570; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
187154; 0.30; 0.60; 20.13; 10260.80; 28.44; 427.78;400;0;22;3;10;15;3;25;0;0;0;0;566;555; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
189154; 0.20; 0.40; 20.13; 10261.00; 28.44; 430.27;400;0;22;3;10;15;3;27;0;0;0;0;560;577; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
191154; 0.20; 0.40; 20.14; 10261.00; 28.43; 435.92;400;0;22;3;10;15;3;29;0;0;0;0;556;538; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
193154; 0.20; 0.40; 20.14; 10260.80; 28.42; 436.49;400;0;22;3;10;15;3;31;0;0;0;0;545;510; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
195154; 0.30; 0.60; 20.14; 10260.80; 28.45; 442.30;400;0;22;3;10;15;3;33;0;0;0;0;550;512; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
197154; 0.30; 0.60; 20.15; 10260.80; 28.44; 440.25;400;0;22;3;10;15;3;35;0;0;0;0;543;498; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
199154; 0.30; 1.10; 20.15; 10260.60; 28.43; 448.27;400;0;22;3;10;15;3;37;0;0;0;0;553;591; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
201154; 0.30; 1.30; 20.15; 10260.80; 28.44; 449.18;400;0;22;3;10;15;3;39;0;0;0;0;553;594; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
203154; 0.30; 1.20; 20.15; 10260.80; 28.43; 450.70;400;0;22;3;10;15;3;42;0;0;0;0;554;511; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
205154; 0.30; 1.20; 20.16; 10260.80; 28.44; 456.27;400;0;22;3;10;15;3;43;0;0;0;0;555;553; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
207154; 0.30; 1.20; 20.16; 10260.60; 28.45; 456.90;400;0;22;3;10;15;3;45;0;0;0;0;554;578; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
209154; 0.30; 1.10; 20.16; 10260.60; 28.43; 464.25;400;0;22;3;10;15;3;47;0;0;0;0;550;584; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
211154; 0.20; 1.10; 20.17; 10260.60; 28.43; 461.34;400;0;22;3;10;15;3;49;0;0;0;0;555;556; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
213154; 0.20; 1.10; 20.17; 10260.80; 28.42; 463.60;400;0;22;3;10;15;3;51;0;0;0;0;564;578; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
215154; 0.30; 1.10; 20.17; 10260.60; 28.43; 475.20;400;0;22;3;10;15;3;53;0;0;0;0;571;652; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
217154; 0.20; 1.10; 20.18; 10260.60; 28.42; 477.94;400;0;22;3;10;15;3;55;0;0;0;0;570;577; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
219154; 0.20; 1.10; 20.18; 10260.60; 28.44; 477.94;400;0;22;3;10;15;3;57;0;0;0;0;562;538; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
221154; 0.20; 1.00; 20.19; 10260.60; 28.43; 481.75;400;0;22;3;10;15;3;59;0;0;0;0;555;529; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
223154; 0.20; 1.00; 20.19; 10261.00; 28.43; 475.88;400;0;22;3;10;15;4;2;0;0;0;0;556;554; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
225154; 0.20; 0.90; 20.19; 10261.00; 28.42; 481.40;400;0;22;3;10;15;4;3;0;0;0;0;555;538; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
227154; 0.20; 0.90; 20.20; 10261.00; 28.42; 482.80;400;0;22;3;10;15;4;5;0;0;0;0;541;502; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
229154; 0.20; 0.50; 20.20; 10261.00; 28.42; 484.56;400;0;22;3;10;15;4;7;0;0;0;0;534;538; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
231154; 0.20; 0.30; 20.20; 10261.00; 28.43; 484.56;400;0;22;3;10;15;4;9;0;0;0;0;533;544; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
233154; 0.20; 0.30; 20.20; 10260.80; 28.42; 493.93;400;0;22;3;10;15;4;11;0;0;0;0;540;561; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
235154; 0.20; 0.30; 20.21; 10261.20; 28.41; 488.84;400;0;22;3;10;15;4;13;0;0;0;0;556;594; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
237154; 0.20; 0.30; 20.21; 10261.20; 28.43; 492.46;400;0;22;3;10;15;4;15;0;0;0;0;553;554; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
239154; 0.20; 0.30; 20.22; 10261.00; 28.42; 503.67;400;0;22;3;10;15;4;17;0;0;0;0;564;587; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
241154; 0.20; 0.30; 20.22; 10261.00; 28.41; 505.58;403;0;22;3;10;15;4;19;0;0;0;0;550;535; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
243154; 0.20; 0.30; 20.22; 10260.80; 28.42; 502.52;400;0;22;3;10;15;4;22;0;0;0;0;553;542; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
245154; 0.20; 0.30; 20.23; 10260.80; 28.41; 513.00;400;0;22;3;10;15;4;23;0;0;0;0;554;566; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
247154; 0.20; 0.30; 20.23; 10261.00; 28.41; 504.43;400;0;22;3;10;15;4;26;0;0;0;0;551;570; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
249154; 0.20; 0.30; 20.23; 10261.00; 28.41; 506.35;400;0;22;3;10;15;4;28;0;0;0;0;545;500; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
251154; 0.20; 0.30; 20.24; 10260.80; 28.41; 508.68;400;0;22;3;10;15;4;30;119798064;576893184;0;1;541;498; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
253154; 0.20; 0.30; 20.24; 10260.80; 28.40; 513.00;400;0;22;3;10;15;4;32;119798016;576893248;0;1;544;546; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
255154; 0.20; 0.30; 20.24; 10260.80; 28.41; 512.61;400;0;22;3;10;15;4;34;119797944;576893248;0;1;549;534; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
257154; 0.10; 0.20; 20.25; 10260.80; 28.41; 517.39;400;0;22;3;10;15;4;36;119797696;576893184;0;1;555;527; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
