processor_millis; SDS011_pm25; SDS011_pm10; BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;
57128; 1.30; 4.30; 19.56; 10262.30; 31.61; 93.72;400;0;22;3;10;15;1;10;0;0;0;0;563;560; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
59128; 1.30; 4.40; 19.56; 10262.10; 31.61; 96.07;400;0;22;3;10;15;1;13;0;0;0;0;562;549; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
61128; 1.40; 4.10; 19.56; 10261.90; 31.60; 98.98;400;0;22;3;10;15;1;14;0;0;0;0;562;515; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
63128; 1.40; 3.60; 19.57; 10261.90; 31.59; 101.69;400;0;22;3;10;15;1;16;0;0;0;0;558;533; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
65128; 1.40; 3.60; 19.57; 10261.90; 31.58; 105.02;400;0;22;3;10;15;1;18;0;0;0;0;559;564; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
67128; 1.50; 3.70; 19.58; 10261.90; 31.59; 106.83;400;0;22;3;10;15;1;20;0;0;0;0;559;537; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
69128; 1.50; 4.00; 19.58; 10261.90; 31.58; 108.57;400;0;22;3;10;15;1;22;0;0;0;0;559;588; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
71128; 1.50; 3.70; 19.59; 10262.10; 31.58; 112.68;400;0;22;3;10;15;1;24;0;0;0;0;563;577; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
73128; 1.50; 4.00; 19.59; 10261.90; 31.59; 115.09;400;0;22;3;10;15;1;26;0;0;0;0;556;542; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
75128; 1.50; 3.90; 19.59; 10261.90; 31.57; 117.77;400;0;22;3;10;15;1;28;0;0;0;0;554;521; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
77128; 1.50; 4.70; 19.60; 10261.90; 31.57; 120.49;400;0;22;3;10;15;1;30;0;0;0;0;557;539; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
79128; 1.40; 4.60; 19.60; 10261.70; 31.58; 123.25;400;0;22;3;10;15;1;32;0;0;0;0;548;523; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
81128; 1.40; 4.70; 19.61; 10261.90; 31.57; 125.75;400;0;22;3;10;15;1;34;0;0;0;0;549;556; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
83128; 1.50; 5.00; 19.61; 10261.90; 31.57; 129.56;400;0;22;3;10;15;1;36;0;0;0;0;545;558; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
85128; 1.50; 5.00; 19.62; 10261.70; 31.56; 131.09;400;0;22;3;10;15;1;38;0;0;0;0;548;564; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
87128; 1.40; 4.30; 19.62; 10261.70; 31.56; 132.55;400;0;22;3;10;15;1;40;0;0;0;0;545;529; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
89128; 1.40; 4.20; 19.62; 10261.70; 31.56; 136.22;400;0;22;3;10;15;1;42;0;0;0;0;549;521; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
91128; 1.40; 4.70; 19.63; 10262.10; 31.55; 138.60;400;0;22;3;10;15;1;44;0;0;0;0;553;590; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
93128; 1.40; 4.30; 19.63; 10262.10; 31.56; 140.11;400;0;22;3;10;15;1;46;0;0;0;0;549;532; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
95128; 1.40; 4.20; 19.64; 10262.10; 31.55; 143.86;400;0;22;3;10;15;1;48;0;0;0;0;552;599; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
97128; 1.40; 4.20; 19.64; 10261.90; 31.56; 147.42;400;0;22;3;10;15;1;50;0;0;0;0;551;485; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
99128; 1.30; 3.90; 19.65; 10262.10; 31.55; 148.47;400;0;22;3;10;15;1;52;0;0;0;0;549;562; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
101128; 1.30; 3.80; 19.65; 10262.10; 31.54; 151.43;400;0;22;3;10;15;1;54;0;0;0;0;551;538; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
103128; 1.50; 4.40; 19.65; 10261.90; 31.54; 153.94;400;0;22;3;10;15;1;56;0;0;0;0;551;548; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
105128; 1.50; 4.70; 19.66; 10261.90; 31.54; 155.96;400;0;22;3;10;15;1;58;0;0;0;0;557;586; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
107128; 1.50; 4.10; 19.66; 10262.10; 31.54; 158.18;400;0;22;3;10;15;2;0;0;0;0;0;548;519; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
109128; 1.50; 4.20; 19.67; 10262.10; 31.53; 161.39;400;0;22;3;10;15;2;2;0;0;0;0;545;568; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
111128; 1.60; 4.40; 19.67; 10262.10; 31.52; 162.96;400;0;22;3;10;15;2;4;0;0;0;0;549;549; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
113128; 1.50; 4.00; 19.68; 10261.90; 31.53; 166.04;400;0;22;3;10;15;2;7;0;0;0;0;551;575; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
115128; 1.50; 3.90; 19.68; 10261.70; 31.51; 168.56;400;0;22;3;10;15;2;8;0;0;0;0;553;554; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
117128; 1.50; 4.20; 19.69; 10261.90; 31.52; 169.24;400;0;22;3;10;15;2;11;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS :  CozIR
119128; 1.50; 4.30; 19.69; 10261.90; 31.51; 171.68;400;0;22;3;10;15;2;12;0;0;0;0;548;522; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
121128; 1.60; 4.10; 19.70; 10261.90; 31.50; 175.10;400;0;22;3;10;15;2;15;0;0;0;0;0;0; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS :  CozIR
123128; 1.50; 4.00; 19.70; 10262.10; 31.50; 178.09;400;0;22;3;10;15;2;16;0;0;0;0;554;545; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
125128; 1.60; 4.20; 19.71; 10261.90; 31.50; 179.44;400;0;22;3;10;15;2;18;0;0;0;0;556;557; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
127128; 1.50; 4.00; 19.71; 10261.90; 31.49; 181.58;400;0;22;3;10;15;2;20;0;0;0;0;556;545; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
129128; 1.60; 4.10; 19.72; 10261.90; 31.49; 183.58;400;0;22;3;10;15;2;22;0;0;0;0;556;557; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
131128; 1.60; 4.00; 19.73; 10262.10; 31.47; 185.83;400;0;22;3;10;15;2;24;0;0;0;0;552;534; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
133128; 1.50; 3.30; 19.73; 10261.90; 31.47; 186.36;400;0;22;3;10;15;2;26;0;0;0;0;547;543; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
135128; 1.50; 3.00; 19.74; 10261.90; 31.47; 188.18;400;0;22;3;10;15;2;28;0;0;0;0;545;489; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
137128; 1.50; 3.00; 19.74; 10262.10; 31.47; 190.36;400;0;22;3;10;15;2;30;0;0;0;0;542;549; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.09; ERRORS : 
139128; 1.60; 2.90; 19.75; 10262.10; 31.46; 192.82;400;0;22;3;10;15;2;32;0;0;0;0;542;557; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
141128; 1.50; 2.70; 19.75; 10261.90; 31.46; 194.54;400;0;22;3;10;15;2;34;0;0;0;0;545;519; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
143128; 1.60; 3.20; 19.75; 10261.90; 31.45; 196.87;400;0;22;3;10;15;2;36;0;0;0;0;549;552; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
145128; 1.60; 3.30; 19.76; 10262.10; 31.45; 198.06;400;0;22;3;10;15;2;38;0;0;0;0;549;512; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
147128; 1.60; 3.20; 19.77; 10261.90; 31.44; 201.47;400;0;22;3;10;15;2;40;0;0;0;0;545;541; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
149128; 1.60; 3.30; 19.77; 10261.90; 31.43; 202.46;407;1;22;3;10;15;2;42;0;0;0;0;549;527; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
151128; 1.60; 3.10; 19.78; 10261.70; 31.42; 205.12;400;0;22;3;10;15;2;44;0;0;0;0;548;545; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
153128; 1.60; 3.10; 19.78; 10261.90; 31.42; 206.80;400;0;22;3;10;15;2;46;0;0;0;0;549;578; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
155128; 1.50; 3.00; 19.79; 10261.70; 31.42; 208.11;400;0;22;3;10;15;2;48;0;0;0;0;552;557; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
157128; 1.60; 3.10; 19.79; 10261.70; 31.40; 210.78;400;0;22;3;10;15;2;50;0;0;0;0;551;529; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
159128; 1.50; 3.40; 19.80; 10261.50; 31.41; 212.97;400;0;22;3;10;15;2;52;0;0;0;0;551;562; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
161128; 1.50; 3.30; 19.80; 10262.10; 31.41; 214.50;400;0;22;3;10;15;2;54;0;0;0;0;549;573; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
163128; 1.50; 3.30; 19.81; 10262.10; 31.38; 215.49;400;0;22;3;10;15;2;56;0;0;0;0;549;575; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
165128; 1.50; 3.30; 19.81; 10261.90; 31.38; 218.36;400;0;22;3;10;15;2;58;0;0;0;0;552;545; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
167128; 1.50; 3.30; 19.82; 10261.70; 31.38; 221.00;400;0;22;3;10;15;3;0;0;0;0;0;562;587; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
169128; 1.40; 3.20; 19.82; 10261.90; 31.37; 221.45;400;0;22;3;10;15;3;2;0;0;0;0;562;601; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
171128; 1.40; 3.10; 19.83; 10261.90; 31.38; 223.56;400;0;22;3;10;15;3;4;0;0;0;0;566;594; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
173128; 1.40; 2.70; 19.83; 10261.70; 31.36; 225.72;400;0;22;3;10;15;3;6;0;0;0;0;560;541; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
175128; 1.40; 2.60; 19.84; 10261.90; 31.35; 227.44;400;0;22;3;10;15;3;8;0;0;0;0;562;492; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
177128; 1.30; 2.60; 19.84; 10261.90; 31.35; 229.83;400;0;22;3;10;15;3;10;0;0;0;0;557;571; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
179128; 1.30; 2.20; 19.85; 10261.90; 31.33; 231.78;402;0;22;3;10;15;3;12;0;0;0;0;554;538; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
181128; 1.30; 2.10; 19.86; 10261.90; 31.33; 233.76;400;0;22;3;10;15;3;14;0;0;0;0;554;521; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
183128; 1.30; 2.20; 19.86; 10261.90; 31.34; 234.43;400;0;22;3;10;15;3;16;0;0;0;0;551;530; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
185128; 1.30; 2.20; 19.87; 10261.70; 31.33; 234.93;406;0;22;3;10;15;3;18;0;0;0;0;548;518; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
187128; 1.30; 2.00; 19.87; 10261.70; 31.31; 237.48;400;0;22;3;10;15;3;20;0;0;0;0;549;569; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
189128; 1.30; 1.70; 19.88; 10261.90; 31.31; 240.62;400;0;22;3;10;15;3;22;0;0;0;0;547;564; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
191128; 1.30; 2.90; 19.89; 10261.90; 31.29; 240.62;400;0;22;3;10;15;3;24;0;0;0;0;552;574; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
193128; 1.30; 3.00; 19.89; 10261.70; 31.30; 242.39;400;0;22;3;10;15;3;26;0;0;0;0;556;560; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -295.54; ERRORS : 
195128; 1.30; 3.10; 19.90; 10261.90; 31.28; 244.56;400;0;22;3;10;15;3;28;0;0;0;0;562;586; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
197128; 1.20; 3.10; 19.90; 10261.70; 31.28; 247.14;400;0;22;3;10;15;3;30;0;0;0;0;560;574; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
199128; 1.20; 3.20; 19.91; 10261.70; 31.27; 248.64;400;0;22;3;10;15;3;32;0;0;0;0;557;537; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
201128; 1.30; 3.40; 19.91; 10261.90; 31.27; 249.96;400;0;22;3;10;15;3;34;0;0;0;0;554;567; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
203128; 1.30; 3.40; 19.92; 10261.70; 31.26; 250.35;400;0;22;3;10;15;3;36;0;0;0;0;553;534; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
205128; 1.30; 3.40; 19.93; 10261.70; 31.25; 253.44;400;0;22;3;10;15;3;38;0;0;0;0;557;554; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
207128; 1.30; 3.30; 19.93; 10261.50; 31.26; 253.05;406;0;22;3;10;15;3;40;0;0;0;0;555;570; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
209128; 1.30; 3.50; 19.94; 10261.70; 31.25; 255.41;400;0;22;3;10;15;3;42;0;0;0;0;555;524; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
211128; 1.30; 3.60; 19.94; 10261.70; 31.23; 259.25;400;0;22;3;10;15;3;44;0;0;0;0;560;603; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
213128; 1.30; 3.60; 19.95; 10261.50; 31.22; 260.48;400;0;22;3;10;15;3;46;0;0;0;0;557;529; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
215128; 1.30; 3.60; 19.95; 10261.30; 31.22; 261.10;400;0;22;3;10;15;3;48;0;0;0;0;553;564; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -291.51; ERRORS : 
217128; 1.30; 3.60; 19.96; 10261.50; 31.23; 262.57;400;0;22;3;10;15;3;50;0;0;0;0;558;575; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
219128; 1.30; 3.70; 19.96; 10261.50; 31.21; 264.05;400;0;22;3;10;15;3;52;0;0;0;0;558;565; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.93; ERRORS : 
221128; 1.30; 2.60; 19.97; 10261.30; 31.20; 265.54;400;0;22;3;10;15;3;54;0;0;0;0;560;594; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
223128; 1.30; 2.70; 19.98; 10261.70; 31.20; 267.49;400;0;22;3;10;15;3;56;0;0;0;0;559;578; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
225128; 1.30; 2.70; 19.98; 10261.70; 31.20; 268.80;400;0;22;3;10;15;3;58;0;0;0;0;559;582; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
227128; 1.30; 3.20; 19.99; 10261.70; 31.18; 269.47;400;0;22;3;10;15;4;0;0;0;0;0;559;563; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
229128; 1.30; 3.10; 19.99; 10261.70; 31.17; 270.35;400;0;22;3;10;15;4;2;0;0;0;0;560;528; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
231128; 1.30; 3.00; 20.00; 10261.70; 31.16; 272.15;400;0;22;3;10;15;4;4;0;0;0;0;565;576; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
233128; 1.30; 3.20; 20.00; 10261.50; 31.16; 274.65;400;0;22;3;10;15;4;6;0;0;0;0;573;611; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
235128; 1.30; 3.10; 20.01; 10261.90; 31.14; 275.81;400;0;22;3;10;15;4;8;0;0;0;0;572;576; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
237128; 1.30; 3.00; 20.02; 10261.70; 31.14; 275.58;400;0;22;3;10;15;4;10;0;0;0;0;573;560; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
239128; 1.40; 3.20; 20.02; 10261.70; 31.13; 278.15;400;0;22;3;10;15;4;12;0;0;0;0;569;576; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
241128; 1.40; 2.90; 20.03; 10261.90; 31.12; 278.15;400;0;22;3;10;15;4;14;0;0;0;0;563;549; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
243128; 1.40; 3.10; 20.04; 10261.90; 31.13; 281.00;400;0;22;3;10;15;4;16;0;0;0;0;560;539; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -289.90; ERRORS : 
245128; 1.40; 3.00; 20.04; 10261.70; 31.09; 284.91;400;0;22;3;10;15;4;18;0;0;0;0;558;593; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
247128; 1.40; 3.10; 20.05; 10261.70; 31.09; 285.16;400;0;22;3;10;15;4;20;0;0;0;0;558;560; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
249128; 1.40; 3.00; 20.05; 10261.90; 31.09; 284.66;400;0;22;3;10;15;4;22;0;0;0;0;546;506; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
251128; 1.30; 2.90; 20.06; 10261.70; 31.07; 286.15;400;0;22;3;10;15;4;24;0;0;0;0;548;555; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -290.71; ERRORS : 
253128; 1.30; 2.60; 20.06; 10261.70; 31.08; 288.42;400;0;22;3;10;15;4;26;0;0;0;0;555;569; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -293.12; ERRORS : 
255128; 1.30; 2.40; 20.07; 10261.70; 31.07; 289.18;405;0;22;3;10;15;4;28;0;0;0;0;561;580; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -292.32; ERRORS : 
257128; 1.20; 1.90; 20.08; 10261.70; 31.06; 291.49;400;0;22;3;10;15;4;30;0;0;0;0;560;558; -1.00; -1.00; -1.00; -1.00; -1.00; -1.00; -294.73; ERRORS : 
